,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84265,280,280,0,0,0,0,15455,0,0
1,83716,336,336,0,0,0,0,15954,6,0
2,83138,433,433,0,0,0,0,16447,18,0
3,82548,540,540,0,0,0,0,16945,33,0
4,81938,662,656,0,0,0,0,17442,36,0
5,81324,797,779,0,0,0,0,17938,41,0
6,80673,975,942,45,285,0,0,18431,46,0
7,80055,1105,1063,53,362,0,0,18928,46,0
8,79394,1288,1229,59,448,0,0,19424,47,0
9,78780,1438,1359,71,549,0,0,19918,57,0
10,78153,1594,1506,81,657,0,0,20410,69,0
11,77511,1768,1662,92,804,0,0,20905,78,0
12,76880,1932,1796,106,911,0,0,21397,73,0
13,76241,2111,1682,75,777,58,272,21888,83,0
14,75626,2265,1735,79,808,69,346,22373,80,0
15,74997,2431,1797,84,846,82,425,22857,76,0
16,74382,2587,1827,83,881,100,520,23344,73,0
17,73741,2779,1895,88,897,118,620,23825,81,0
18,73131,2935,1891,95,880,137,759,24310,91,0
19,72521,3086,1918,101,883,162,855,24797,91,0
20,71914,3241,1844,103,861,130,1037,25280,90,15
21,71279,3416,1875,105,867,137,1147,25762,81,18
22,70675,3573,1881,111,886,149,1266,26246,90,22
23,70052,3731,1867,117,858,155,1401,26734,82,28
24,69461,3890,1869,116,843,159,1526,27200,94,38
25,68848,4054,1853,108,827,164,1665,27680,88,42
26,68223,4237,1884,99,859,165,1787,28158,101,49
27,67609,4411,1873,95,838,159,1934,28636,105,53
28,67011,4566,1878,98,842,168,2049,29118,113,57
29,66408,4732,1848,94,811,168,2199,29586,108,67
30,65816,4875,1822,94,819,162,2319,30063,98,78
31,65228,5028,1816,95,842,165,2430,30532,93,87
32,64655,5162,1791,99,850,161,2549,30999,90,96
33,64078,5309,1751,94,818,155,2699,31463,96,105
34,63527,5442,1719,97,830,144,2822,31923,104,113
35,62959,5584,1682,91,816,128,2966,32382,109,120
36,62389,5726,1659,95,806,122,3089,32848,113,128
37,61808,5868,1630,89,785,126,3214,33314,98,132
38,61221,6017,1595,86,754,122,3363,33788,101,134
39,60650,6151,1554,83,712,121,3495,34260,98,139
40,60087,6283,1537,88,700,115,3608,34728,108,148
41,59534,6414,1512,86,671,130,3726,35198,119,150
42,58954,6559,1509,82,675,132,3834,35667,117,155
43,58406,6670,1471,74,677,139,3939,36136,107,162
44,57849,6780,1417,70,674,128,4047,36611,86,171
45,57296,6891,1373,67,659,119,4162,37091,86,178
46,56741,7000,1360,64,655,115,4251,37569,83,184
47,56204,7092,1321,66,656,119,4352,38043,80,188
48,55655,7203,1286,65,637,110,4456,38514,77,197
49,55095,7322,1272,67,604,116,4560,38991,86,202
50,54544,7434,1233,61,575,101,4678,39466,91,212
51,54011,7531,1208,65,557,108,4764,39935,90,218
52,53488,7635,1193,59,537,117,4847,40399,91,221
53,52944,7743,1190,63,530,118,4920,40879,99,231
54,52407,7845,1148,64,503,115,5029,41349,98,237
55,51874,7936,1116,60,507,110,5112,41829,94,243
56,51335,8056,1108,55,496,102,5198,42297,102,249
57,50807,8155,1102,58,485,103,5272,42767,105,252
58,50284,8254,1079,57,473,96,5360,43235,104,256
59,49745,8365,1069,60,475,88,5430,43709,94,263
60,49225,8466,1054,54,461,84,5511,44187,99,267
61,48711,8569,1042,45,460,84,5593,44658,112,271
62,48184,8658,1019,44,445,90,5667,45132,107,275
63,47663,8727,982,43,448,88,5734,45612,87,278
64,47161,8790,933,44,454,88,5797,46088,63,285
65,46655,8864,902,40,451,84,5868,46567,58,290
66,46124,8964,911,38,440,83,5938,47049,75,295
67,45624,9036,900,39,438,79,5995,47528,84,303
68,45104,9110,875,38,416,80,6066,48011,84,307
69,44583,9192,848,34,397,72,6134,48498,81,315
70,44092,9255,815,33,378,73,6199,48977,85,319
71,43589,9323,779,32,369,70,6278,49459,83,320
72,43097,9375,743,31,350,77,6333,49938,72,323
73,42577,9447,721,35,335,75,6392,50419,60,327
74,42054,9517,709,34,328,75,6449,50904,57,330
75,41554,9574,686,32,309,67,6504,51387,52,336
76,41070,9639,687,32,310,67,6547,51856,62,338
77,40576,9696,672,31,294,64,6597,52340,61,341
78,40069,9783,684,28,283,70,6653,52820,83,346
79,39564,9847,670,31,286,66,6696,53306,75,352
80,39061,9915,669,26,284,65,6743,53796,79,356
81,38561,9977,643,22,272,65,6793,54283,66,358
82,38065,10031,641,24,277,62,6826,54765,65,360
83,37570,10100,641,27,279,61,6871,55244,76,362
84,37080,10157,640,30,286,59,6905,55726,72,363
85,36577,10218,622,33,276,53,6958,56215,68,369
86,36078,10290,609,28,269,52,7008,56701,67,371
87,35578,10352,603,33,255,46,7054,57185,70,374
