,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84265,276,276,0,0,0,0,15459,0,0
1,83717,327,327,0,0,0,0,15958,2,0
2,83156,395,395,0,0,0,0,16457,8,0
3,82580,485,485,0,0,0,0,16954,19,0
4,81962,619,617,0,0,0,0,17454,33,0
5,81340,759,751,0,0,0,0,17951,42,0
6,80725,891,872,35,290,0,0,18447,44,0
7,80121,1013,978,45,342,0,0,18941,40,0
8,79512,1141,1091,56,410,0,0,19435,38,0
9,78893,1285,1222,69,515,0,0,19930,45,0
10,78244,1461,1386,75,634,0,0,20426,56,0
11,77605,1634,1546,87,741,0,0,20918,69,0
12,76987,1779,1671,97,841,0,0,21413,71,0
13,76385,1920,1477,77,651,13,312,21902,76,0
14,75761,2079,1551,85,705,16,371,22392,75,0
15,75112,2273,1648,85,779,20,446,22877,83,0
16,74493,2441,1672,88,805,22,562,23359,86,0
17,73870,2610,1692,92,799,23,686,23838,86,0
18,73248,2784,1723,90,795,29,799,24326,96,0
19,72633,2953,1756,96,813,34,904,24803,96,0
20,72019,3128,1783,92,866,26,1025,25286,115,2
21,71423,3278,1773,89,882,30,1145,25759,102,2
22,70817,3443,1754,90,872,30,1296,26234,105,4
23,70212,3590,1714,89,860,34,1437,26718,87,6
24,69587,3770,1751,92,872,41,1553,27201,98,6
25,68996,3918,1751,98,884,40,1665,27676,96,8
26,68377,4082,1754,90,881,39,1799,28156,95,9
27,67769,4238,1708,93,845,39,1960,28635,84,12
28,67170,4384,1682,96,826,36,2099,29121,85,13
29,66589,4533,1664,97,823,38,2240,29586,93,14
30,66014,4671,1637,96,806,34,2374,30053,96,18
31,65418,4822,1610,98,805,27,2517,30524,89,20
32,64841,4954,1579,95,806,28,2645,30995,82,22
33,64267,5094,1567,99,792,29,2767,31462,85,22
34,63688,5226,1546,95,781,33,2893,31940,90,23
35,63116,5362,1535,85,778,33,3011,32410,98,26
36,62540,5490,1485,89,757,30,3155,32881,88,27
37,61962,5641,1493,86,750,34,3267,33343,92,27
38,61408,5757,1438,88,716,36,3404,33816,93,27
39,60829,5884,1416,88,688,39,3528,34294,96,29
40,60272,6012,1395,88,677,38,3638,34761,99,33
41,59710,6146,1376,91,663,36,3752,35229,103,37
42,59136,6283,1380,98,664,37,3857,35698,104,39
43,58577,6405,1341,89,629,39,3980,36173,101,39
44,58016,6531,1322,88,625,39,4084,36643,92,41
45,57456,6647,1304,75,621,39,4191,37119,95,41
46,56906,6762,1277,70,620,33,4295,37584,86,44
47,56365,6871,1251,67,631,30,4398,38059,89,46
48,55827,6962,1201,61,619,24,4507,38534,81,48
49,55280,7053,1154,54,606,28,4618,39011,72,49
50,54732,7172,1158,56,609,27,4699,39480,78,50
51,54189,7283,1147,57,596,28,4797,39954,90,52
52,53649,7383,1144,61,578,32,4882,40432,103,53
53,53130,7468,1097,61,552,34,4974,40901,88,54
54,52595,7576,1068,60,517,41,5077,41375,85,54
55,52064,7673,1051,68,502,44,5161,41849,90,54
56,51542,7762,1015,69,482,39,5257,42324,99,59
57,51021,7843,978,70,465,38,5343,42803,92,60
58,50499,7939,946,65,442,34,5435,43276,94,61
59,49965,8037,937,67,441,36,5507,43756,91,63
60,49425,8131,936,61,440,34,5577,44238,92,64
61,48897,8213,900,57,426,27,5654,44723,82,68
62,48380,8304,878,46,414,24,5737,45197,79,68
63,47857,8393,866,43,399,25,5811,45680,84,70
64,47345,8475,852,36,404,26,5878,46154,87,72
65,46835,8555,842,35,413,24,5941,46637,91,72
66,46326,8640,813,32,394,17,6020,47107,84,77
67,45812,8709,788,43,385,15,6084,47586,74,77
68,45292,8787,779,47,384,15,6140,48066,65,77
69,44778,8859,772,45,381,16,6196,48549,64,77
70,44263,8939,770,47,369,13,6255,49034,79,80
71,43762,8997,736,53,357,11,6324,49521,78,81
72,43251,9060,707,53,337,10,6393,50005,76,82
73,42733,9149,706,54,337,10,6448,50488,73,82
74,42232,9212,685,45,332,11,6510,50968,74,83
75,41736,9268,663,42,321,12,6567,51453,75,84
76,41252,9312,622,45,303,11,6619,51929,57,85
77,40758,9378,618,41,301,12,6667,52410,62,85
78,40256,9432,593,36,301,16,6725,52894,58,85
79,39753,9494,592,33,296,16,6774,53380,63,85
80,39260,9564,578,27,281,15,6829,53862,74,87
81,38757,9624,570,24,264,14,6880,54351,76,87
82,38248,9683,564,20,262,13,6924,54841,75,89
83,37751,9738,545,22,260,14,6960,55323,54,89
84,37258,9792,535,24,258,12,7004,55816,56,90
85,36762,9851,515,21,236,8,7063,56300,59,92
86,36275,9907,514,21,236,9,7103,56786,67,92
87,35790,9958,509,22,241,9,7138,57271,68,92
88,35304,10003,502,23,248,8,7168,57757,64,93
89,34827,10048,484,26,239,9,7206,58246,56,93
90,34338,10090,466,22,244,8,7243,58735,50,94
91,33842,10150,466,21,233,8,7286,59224,52,94
92,33357,10183,449,20,231,7,7317,59713,49,96
93,32874,10235,443,22,216,6,7359,60198,53,96
94,32379,10295,442,22,203,5,7401,60690,54,96
95,31875,10358,453,21,192,5,7439,61182,65,96
96,31381,10405,446,21,200,4,7472,61674,64,97
97,30891,10453,440,21,181,8,7506,62166,65,97
98,30396,10522,453,21,182,8,7536,62656,69,98
99,29899,10571,456,24,190,10,7562,63143,71,99
100,29399,10630,468,20,204,12,7588,63633,72,99
101,28907,10669,451,19,205,13,7615,64126,53,99
102,28415,10722,457,23,202,13,7641,64621,54,99
103,27926,10767,440,21,203,14,7681,65108,48,99
104,27430,10826,467,22,211,11,7701,65600,62,101
105,26932,10884,472,22,216,12,7731,66090,67,102
106,26427,10947,476,23,204,9,7773,66585,77,103
107,25921,11017,483,26,194,8,7812,67080,83,103
108,25423,11075,485,26,195,7,7841,67574,81,103
109,24950,11119,477,29,200,8,7867,68063,78,103
110,24458,11161,448,31,189,7,7908,68556,64,103
111,23961,11222,455,30,199,6,7936,69053,65,104
112,23471,11271,443,34,198,5,7973,69548,59,105
113,22982,11325,452,35,201,5,8002,70039,65,105
114,22500,11375,445,32,194,5,8033,70526,67,105
115,22009,11422,448,34,189,7,8060,71017,75,105
116,21507,11469,437,27,196,6,8096,71511,70,105
117,21021,11513,422,28,196,6,8126,71999,64,106
118,20524,11559,407,30,189,7,8161,72494,58,107
119,20031,11614,404,22,179,6,8202,72989,63,107
120,19555,11651,389,17,173,9,8232,73484,57,107
121,19063,11701,399,22,177,9,8253,73980,61,107
122,18575,11746,395,20,175,8,8280,74476,62,107
123,18077,11804,404,21,166,10,8313,74972,71,107
124,17578,11858,404,17,171,11,8344,75460,74,107
125,17078,11914,403,16,161,9,8376,75954,76,109
126,16593,11962,404,16,166,9,8398,76442,71,109
127,16111,11995,386,19,163,6,8423,76931,64,109
128,15620,12025,360,24,161,5,8453,77420,48,110
129,15145,12070,362,24,167,4,8476,77902,52,110
130,14647,12129,376,25,170,5,8502,78391,61,110
131,14317,12179,382,26,164,3,8536,78705,72,111
132,14292,12225,383,22,161,3,8557,78705,69,111
133,14265,12287,390,21,156,3,8584,78705,76,111
134,14253,12318,379,18,158,3,8606,78705,75,111
135,14230,12363,372,12,162,5,8637,78705,76,111
136,14205,12400,347,11,165,6,8664,78705,53,111
137,14189,12434,329,12,158,4,8696,78705,52,112
138,14171,12467,312,12,157,4,8724,78705,45,112
139,14147,12505,324,14,153,4,8738,78705,47,112
140,14128,12543,323,16,153,4,8759,78705,48,112
141,14113,12580,324,17,156,4,8780,78705,55,112
142,14097,12612,309,14,144,2,8813,78705,57,112
143,14072,12653,300,15,131,1,8843,78705,54,113
144,14052,12690,289,11,134,0,8868,78705,49,114
145,14038,12712,268,11,126,0,8895,78705,41,114
146,14019,12750,278,10,130,0,8907,78705,44,114
147,14001,12782,270,10,123,0,8930,78705,41,114
148,13980,12817,272,10,123,0,8955,78705,47,114
149,13960,12849,269,10,127,0,8971,78705,40,114
150,13945,12879,267,10,123,0,8989,78705,41,114
151,13924,12916,266,11,117,0,9013,78705,43,114
152,13910,12942,261,11,116,0,9032,78705,43,114
153,13894,12966,255,10,123,0,9047,78705,36,114
