,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84225,333,333,0,0,0,0,15442,0,0
1,83659,410,410,0,0,0,0,15938,7,0
2,83087,497,497,0,0,0,0,16434,18,0
3,82490,601,601,0,0,0,0,16932,23,0
4,81867,738,731,0,0,0,0,17431,29,0
5,81231,888,870,0,0,0,0,17929,30,0
6,80562,1079,1056,51,352,0,0,18427,45,0
7,79925,1234,1198,55,424,0,0,18922,45,0
8,79262,1424,1376,63,515,0,0,19417,55,0
9,78620,1591,1523,78,624,0,0,19910,53,0
10,77960,1783,1702,87,753,0,0,20401,63,0
11,77290,1982,1879,106,905,0,0,20891,60,0
12,76642,2166,2045,112,1041,0,0,21383,70,0
13,75972,2375,1847,73,845,19,384,21875,78,0
14,75331,2551,1929,81,910,20,459,22362,81,0
15,74666,2760,2011,92,969,20,558,22850,85,0
16,74011,2956,2053,91,1026,21,681,23342,87,0
17,73368,3143,2080,97,1038,21,819,23827,94,0
18,72699,3349,2084,95,1047,22,989,24316,88,0
19,72058,3530,2090,107,1047,22,1131,24807,86,0
20,71381,3742,2086,117,1046,3,1313,25297,82,5
21,70722,3947,2116,124,1053,3,1462,25780,85,5
22,70081,4136,2105,116,1050,3,1631,26266,88,5
23,69410,4349,2112,121,1045,2,1812,26753,92,5
24,68772,4539,2117,124,1036,2,1968,27233,95,5
25,68116,4750,2115,121,1048,1,2147,27714,97,5
26,67449,4960,2142,123,1068,1,2301,28205,102,5
27,66798,5178,2152,114,1055,2,2477,28681,113,5
28,66185,5352,2126,113,1077,1,2641,29163,120,5
29,65544,5555,2139,115,1075,3,2797,29643,128,5
30,64927,5733,2094,113,1072,3,2977,30115,118,5
31,64289,5929,2097,110,1101,3,3127,30600,118,5
32,63646,6120,2060,117,1082,4,3313,31082,106,5
33,63048,6283,2014,108,1046,4,3489,31549,105,5
34,62430,6481,2013,113,1047,3,3644,32010,103,6
35,61827,6648,1966,114,1007,3,3828,32488,115,6
36,61220,6811,1937,113,1003,1,3987,32963,114,7
37,60595,7003,1913,108,994,1,4162,33434,111,7
38,60013,7152,1844,105,952,1,4338,33895,97,7
39,59412,7315,1800,105,934,0,4514,34362,95,7
40,58797,7503,1819,108,925,0,4645,34830,98,7
41,58189,7683,1810,104,900,0,4806,35296,108,7
42,57579,7870,1824,98,915,1,4950,35766,125,7
43,57004,8027,1787,100,881,1,5103,36232,131,7
44,56428,8175,1736,103,851,1,5264,36702,128,7
45,55839,8344,1730,106,864,3,5393,37173,129,7
46,55270,8499,1681,103,852,3,5550,37632,121,7
47,54709,8637,1659,104,867,3,5675,38096,126,7
48,54138,8786,1630,99,850,4,5806,38561,119,7
49,53579,8920,1570,99,809,3,5960,39016,104,8
