,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84250,303,303,0,0,0,0,15447,0,0
1,83674,386,386,0,0,0,0,15947,7,0
2,83081,487,487,0,0,0,0,16447,15,0
3,82477,605,605,0,0,0,0,16945,27,0
4,81861,735,728,0,0,0,0,17443,32,0
5,81213,909,894,0,0,0,0,17940,47,0
6,80551,1093,1066,30,349,0,0,18435,52,0
7,79943,1220,1181,39,433,0,0,18931,55,0
8,79297,1381,1319,48,530,0,0,19427,43,0
9,78645,1559,1480,59,637,0,0,19923,48,0
10,78013,1720,1626,75,772,0,0,20417,56,0
11,77358,1901,1796,95,919,0,0,20911,65,0
12,76728,2060,1933,107,1019,0,0,21400,61,0
13,76072,2253,1779,90,807,55,324,21893,68,0
14,75435,2430,1856,98,862,68,404,22379,74,0
15,74777,2618,1938,103,889,86,492,22869,76,0
16,74116,2821,2006,111,924,99,597,23353,72,0
17,73450,3034,2070,108,917,127,720,23839,79,0
18,72796,3233,2113,101,920,158,856,24328,93,0
19,72145,3428,2181,105,955,169,957,24816,99,0
20,71478,3638,2174,107,971,135,1126,25301,94,15
21,70841,3826,2184,104,995,147,1264,25785,95,21
22,70219,3995,2185,109,1032,149,1394,26267,92,27
23,69550,4214,2226,101,1044,160,1541,26754,101,30
24,68898,4416,2240,111,1056,148,1679,27238,100,45
25,68266,4599,2229,119,1067,146,1837,27722,106,52
26,67625,4805,2262,120,1068,161,1973,28201,113,52
27,66993,4990,2249,126,1034,165,2132,28682,113,57
28,66348,5201,2260,131,1034,177,2289,29159,121,65
29,65728,5385,2228,134,1019,185,2459,29631,113,67
30,65120,5558,2208,139,997,191,2614,30104,117,71
31,64499,5741,2195,134,1001,201,2762,30579,111,76
32,63873,5914,2144,126,978,195,2944,31061,104,82
33,63244,6115,2153,124,995,194,3090,31532,109,90
34,62613,6324,2178,122,1005,187,3233,32007,125,94
35,62007,6486,2120,110,970,178,3411,32486,131,107
36,61420,6644,2071,108,950,182,3560,32944,117,122
37,60810,6832,2053,112,942,177,3703,33406,104,132
38,60195,7009,2027,107,943,171,3863,33876,101,140
39,59606,7174,2014,108,947,173,4004,34339,111,148
40,59020,7347,1979,106,908,173,4165,34797,116,155
41,58432,7505,1962,98,897,178,4302,35263,117,161
42,57841,7668,1945,102,906,172,4436,35729,115,168
43,57254,7821,1901,93,914,166,4580,36197,100,176
44,56669,7979,1873,83,906,157,4723,36661,103,186
45,56091,8145,1850,86,873,163,4870,37120,110,191
46,55525,8290,1804,83,845,158,5021,37583,116,201
47,54960,8435,1781,86,841,153,5141,38054,123,213
48,54389,8577,1749,84,837,152,5266,38514,107,218
49,53833,8712,1696,84,811,148,5409,38985,111,227
50,53286,8826,1622,82,790,148,5544,39461,103,237
51,52718,8954,1605,85,770,157,5655,39932,100,243
52,52178,9072,1546,76,753,148,5782,40394,93,253
53,51618,9200,1516,74,744,150,5897,40866,88,261
54,51076,9318,1483,66,721,150,6017,41331,97,267
55,50526,9441,1453,67,676,153,6130,41807,102,274
56,50010,9542,1402,72,652,153,6239,42267,99,287
57,49496,9660,1359,76,611,148,6356,42717,105,297
58,48951,9777,1326,69,607,145,6456,43194,107,309
59,48428,9871,1290,71,587,144,6549,43661,108,319
60,47890,9983,1244,69,560,140,6658,44134,104,328
61,47372,10085,1205,70,538,134,6755,44601,89,332
62,46857,10175,1178,72,535,124,6835,45074,89,341
63,46338,10263,1121,62,519,118,6942,45547,79,343
64,45821,10364,1101,60,502,107,7031,46008,81,350
65,45304,10459,1061,64,476,98,7131,46481,80,357
66,44798,10550,1036,66,467,92,7215,46946,86,363
67,44310,10620,988,63,447,86,7300,47411,83,369
68,43828,10707,970,59,439,82,7374,47872,93,373
69,43323,10813,960,53,441,76,7452,48334,93,379
70,42814,10908,961,51,434,83,7517,48801,93,384
71,42328,10983,938,48,430,88,7575,49263,82,387
72,41825,11073,918,43,405,86,7649,49733,76,391
73,41312,11170,913,37,384,85,7724,50203,80,394
74,40804,11268,925,38,395,87,7781,50677,83,397
75,40314,11341,906,41,401,83,7847,51147,82,397
76,39845,11419,889,38,379,90,7911,51605,84,400
77,39345,11499,865,39,374,83,7978,52081,83,408
78,38844,11596,872,38,385,77,8039,52548,90,412
79,38370,11679,878,40,406,76,8084,53013,95,414
80,37910,11748,866,36,408,73,8136,53484,97,415
81,37451,11820,829,38,380,70,8206,53946,99,422
82,36982,11884,794,33,366,77,8265,54416,83,427
83,36497,11947,772,34,381,71,8312,54897,70,435
84,36034,12001,726,35,364,69,8375,55366,53,438
85,35558,12069,708,32,337,71,8439,55844,50,441
86,35082,12127,679,29,309,70,8505,56321,49,445
87,34597,12188,676,36,299,71,8551,56805,49,446
88,34102,12257,678,32,301,68,8598,57287,54,450
89,33603,12338,687,36,282,64,8646,57774,70,458
90,33111,12419,687,34,271,65,8707,58253,86,461
91,32636,12482,677,32,267,61,8756,58738,94,464
92,32153,12552,672,35,269,57,8794,59226,97,469
93,31678,12603,647,34,280,52,8833,59709,83,473
94,31205,12650,622,32,286,54,8872,60194,70,477
95,30712,12708,600,34,286,55,8911,60687,57,483
96,30229,12759,590,27,290,50,8948,61174,52,488
97,29741,12816,578,29,271,49,8996,61667,60,493
98,29256,12865,562,26,264,48,9039,62158,54,493
99,28781,12920,558,24,253,47,9081,62639,60,496
100,28302,12981,550,24,241,50,9125,63115,54,497
101,27820,13044,548,22,231,50,9170,63605,63,501
102,27346,13100,531,19,219,45,9220,64097,63,504
103,26868,13159,544,24,213,51,9246,64579,70,506
104,26385,13225,548,26,211,49,9280,65066,72,509
105,25913,13279,549,28,220,48,9310,65551,75,512
106,25433,13343,558,27,228,49,9338,66038,73,514
107,24972,13404,554,28,227,47,9375,66519,75,515
108,24502,13455,542,29,223,44,9411,67002,73,519
109,24028,13514,544,29,229,43,9445,67489,77,519
110,23547,13571,536,26,230,40,9479,67977,74,521
111,23081,13625,529,23,239,35,9517,68458,76,523
112,22607,13681,515,22,229,35,9560,68943,72,523
113,22127,13732,504,21,222,37,9594,69432,65,525
114,21656,13792,511,20,219,43,9622,69922,69,527
115,21191,13844,507,15,221,44,9654,70410,69,528
116,20730,13888,497,17,211,48,9688,70898,68,529
117,20267,13938,490,18,212,49,9716,71387,64,531
118,19813,13982,474,16,205,53,9753,71875,66,531
119,19354,14036,481,15,207,56,9782,72365,75,531
120,18884,14069,455,19,202,50,9815,72857,66,534
121,18430,14108,434,23,192,47,9846,73334,55,538
122,17968,14155,423,27,184,47,9875,73826,50,540
123,17533,14186,410,24,175,48,9902,74308,55,543
124,17088,14218,398,25,168,51,9928,74795,58,547
125,16640,14253,377,24,156,49,9959,75286,49,550
126,16169,14292,363,25,147,48,9991,75775,47,552
127,15713,14321,349,18,150,51,10016,76267,39,553
128,15254,14347,333,13,141,48,10042,76756,36,556
129,14793,14380,323,11,131,49,10066,77247,35,558
130,14324,14409,317,12,133,42,10089,77737,38,561
131,14021,14455,319,10,130,35,10119,78053,56,565
132,14004,14484,309,12,129,31,10140,78053,52,567
133,13985,14514,302,11,121,31,10163,78053,51,569
134,13967,14541,275,13,111,30,10188,78053,32,570
135,13948,14574,281,15,114,27,10202,78053,34,571
136,13935,14599,273,13,119,20,10222,78053,35,573
137,13913,14641,287,15,112,23,10241,78053,46,573
138,13904,14662,273,13,111,24,10260,78053,44,575
139,13889,14694,276,12,110,27,10277,78053,49,575
140,13873,14733,275,12,113,23,10297,78053,52,575
141,13855,14763,273,13,108,20,10316,78053,52,576
142,13839,14792,268,9,117,20,10333,78053,48,576
143,13819,14823,262,11,106,24,10346,78053,36,577
144,13806,14849,258,9,106,23,10363,78053,37,578
145,13792,14877,249,9,103,18,10387,78053,38,578
146,13772,14911,252,10,102,16,10406,78053,41,579
147,13748,14955,266,11,98,18,10423,78053,48,579
148,13731,14988,271,10,106,17,10436,78053,50,580
149,13712,15024,275,11,96,21,10453,78053,53,581
150,13688,15060,277,11,101,16,10465,78053,45,583
151,13672,15091,276,11,106,15,10480,78053,44,584
152,13654,15124,278,12,113,17,10494,78053,42,584
153,13638,15160,284,13,111,17,10512,78053,50,584
154,13613,15199,288,12,115,13,10532,78053,49,584
155,13598,15228,281,11,120,12,10552,78053,48,585
156,13587,15256,272,11,123,8,10568,78053,45,586
157,13572,15286,279,11,127,13,10577,78053,46,586
158,13558,15312,272,12,122,14,10596,78053,44,586
159,13547,15339,259,14,121,15,10618,78053,43,587
160,13530,15365,255,13,120,17,10633,78053,37,587
161,13507,15401,263,12,113,20,10649,78053,38,587
162,13497,15421,250,14,102,27,10666,78053,32,587
163,13474,15456,259,14,100,26,10682,78053,35,588
164,13454,15496,266,14,93,24,10700,78053,42,590
165,13438,15524,267,12,96,23,10717,78053,44,590
166,13427,15551,256,12,94,22,10743,78053,48,590
167,13410,15579,248,11,90,21,10759,78053,39,590
168,13387,15623,267,14,99,19,10771,78053,48,591
169,13377,15643,250,14,104,13,10789,78053,42,594
170,13363,15670,251,14,106,12,10804,78053,44,594
171,13349,15695,245,12,108,13,10813,78053,34,595
172,13336,15722,247,14,106,15,10827,78053,38,596
173,13323,15752,242,14,106,16,10848,78053,42,597
174,13307,15781,250,14,106,16,10858,78053,44,597
175,13290,15807,240,13,98,17,10880,78053,39,597
176,13277,15834,231,10,95,18,10899,78053,36,597
177,13263,15860,229,11,91,19,10914,78053,35,597
178,13251,15879,227,13,91,18,10925,78053,33,598
179,13233,15910,227,13,90,18,10939,78053,32,601
180,13217,15934,216,11,86,18,10961,78053,28,602
181,13196,15969,234,13,87,18,10969,78053,35,604
182,13182,15994,232,11,89,18,10982,78053,33,605
183,13174,16021,238,11,87,19,10995,78053,44,605
184,13162,16043,236,11,92,22,11005,78053,40,605
185,13147,16070,239,9,97,22,11017,78053,41,606
186,13133,16097,229,7,104,20,11035,78053,35,606
187,13115,16126,232,7,101,21,11049,78053,36,608
188,13106,16147,228,5,98,21,11061,78053,36,609
189,13095,16171,226,5,96,22,11074,78053,36,609
190,13085,16187,217,9,95,20,11087,78053,31,610
191,13077,16207,206,10,90,19,11106,78053,31,610
192,13061,16233,201,11,91,17,11123,78053,28,611
193,13049,16254,195,11,79,17,11143,78053,31,612
194,13036,16277,191,13,74,16,11157,78053,29,613
195,13021,16303,198,12,77,15,11166,78053,30,613
196,13005,16330,203,13,72,14,11178,78053,32,614
197,12988,16369,220,11,75,17,11189,78053,44,615
198,12978,16389,216,8,76,18,11201,78053,43,616
199,12953,16425,227,8,71,22,11215,78053,43,616
200,12941,16451,220,9,76,20,11224,78053,35,618
201,12928,16473,220,7,83,19,11236,78053,34,618
