,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84225,329,329,0,0,0,0,15446,0,0
1,83662,403,403,0,0,0,0,15945,10,0
2,83075,504,504,0,0,0,0,16443,22,0
3,82485,608,608,0,0,0,0,16941,34,0
4,81868,746,736,0,0,0,0,17437,41,0
5,81222,906,884,0,0,0,0,17936,42,0
6,80582,1071,1037,22,371,0,0,18431,50,0
7,79949,1220,1169,29,453,0,0,18927,45,0
8,79322,1369,1305,40,534,0,0,19422,49,0
9,78693,1517,1433,58,637,0,0,19918,44,0
10,78057,1691,1595,71,771,0,0,20408,60,0
11,77407,1880,1767,88,899,0,0,20899,73,0
12,76775,2035,1907,99,1025,0,0,21392,74,0
13,76143,2206,1714,90,773,57,336,21879,72,0
14,75500,2390,1796,96,811,74,408,22366,70,0
15,74859,2576,1888,95,866,88,486,22846,79,0
16,74231,2744,1934,99,900,113,582,23333,80,0
17,73612,2907,1947,99,892,138,704,23811,74,0
18,72974,3092,1994,92,899,170,817,24292,77,0
19,72353,3263,2026,102,908,195,929,24773,81,0
20,71722,3446,2021,101,938,161,1074,25255,93,21
21,71099,3622,2039,98,949,164,1201,25735,98,24
22,70465,3805,2049,103,939,168,1336,26211,92,31
23,69845,3994,2043,104,936,166,1488,26688,104,40
24,69247,4159,2033,104,937,163,1622,27163,113,48
25,68638,4314,2011,107,938,156,1759,27644,115,63
26,68014,4478,1978,107,925,161,1902,28127,92,71
27,67423,4625,1923,109,920,162,2053,28603,82,80
28,66811,4801,1936,112,919,167,2181,29071,87,88
29,66230,4950,1927,114,899,173,2311,29536,97,93
30,65639,5125,1914,102,882,174,2458,29998,111,102
31,65067,5274,1892,96,889,175,2589,30467,125,110
32,64498,5408,1839,90,861,170,2732,30931,121,121
33,63921,5536,1773,78,874,165,2870,31407,102,131
34,63353,5683,1715,74,836,164,3018,31868,96,142
35,62809,5783,1642,71,825,163,3158,32337,92,146
36,62255,5901,1608,67,809,161,3277,32805,97,152
37,61680,6029,1572,63,790,165,3393,33279,84,160
38,61110,6156,1531,69,744,163,3526,33751,88,170
39,60555,6264,1489,70,735,160,3636,34225,83,178
40,60010,6365,1422,67,669,163,3767,34691,78,188
41,59461,6486,1393,69,637,158,3881,35160,89,195
42,58905,6591,1339,73,605,155,4007,35634,85,201
43,58374,6694,1314,70,603,152,4103,36094,92,211
44,57811,6804,1266,77,572,139,4211,36571,74,221
45,57269,6921,1254,70,557,134,4311,37040,89,227
46,56735,7018,1213,70,531,132,4415,37509,89,232
47,56206,7111,1194,75,533,117,4495,37978,96,242
48,55658,7225,1175,68,528,108,4580,38449,92,252
49,55114,7335,1143,65,518,96,4684,38918,91,261
50,54572,7454,1134,63,501,95,4777,39382,94,267
51,54033,7549,1117,53,498,98,4852,39856,86,270
52,53487,7649,1107,52,484,95,4927,40329,80,277
53,52956,7735,1084,49,486,99,4999,40806,74,282
54,52426,7828,1068,41,494,98,5080,41277,78,284
55,51889,7910,1057,45,503,101,5148,41758,77,287
56,51375,7997,1031,39,490,102,5231,42227,84,291
57,50848,8077,999,43,485,99,5306,42707,76,298
58,50335,8154,980,48,472,92,5373,43180,82,306
59,49823,8226,953,52,467,90,5433,43656,71,312
60,49318,8296,917,51,449,86,5511,44130,69,318
61,48814,8365,877,52,420,86,5587,44603,68,324
62,48309,8424,825,50,393,84,5672,45081,60,328
63,47793,8492,800,50,374,80,5742,45565,58,331
64,47283,8566,764,44,352,74,5820,46046,56,337
65,46763,8646,774,41,345,78,5871,46526,64,342
66,46232,8727,777,39,327,81,5925,47012,65,348
67,45699,8818,773,41,309,71,5990,47495,70,354
68,45168,8900,775,41,305,67,6043,47980,70,359
69,44642,8982,779,40,298,66,6101,48465,76,360
70,44145,9052,768,40,306,64,6152,48940,73,361
71,43634,9119,763,41,317,64,6198,49427,70,365
72,43135,9196,755,39,331,54,6255,49913,82,368
73,42629,9273,752,36,351,43,6305,50398,87,372
74,42124,9350,768,35,364,46,6346,50882,93,373
75,41613,9423,751,33,360,43,6396,51364,83,376
76,41134,9471,715,33,358,40,6445,51843,69,380
77,40623,9538,703,30,343,44,6495,52329,64,384
78,40106,9618,696,27,330,46,6550,52820,63,389
79,39609,9676,678,28,319,49,6608,53304,62,390
80,39114,9739,670,30,303,58,6658,53785,71,391
81,38622,9792,641,28,279,59,6711,54272,65,394
82,38116,9850,641,28,282,61,6752,54764,72,395
83,37611,9911,627,27,289,63,6796,55250,59,397
84,37099,9989,642,25,293,60,6836,55739,67,400
85,36604,10047,632,24,282,61,6874,56225,67,407
86,36119,10103,619,25,262,60,6923,56709,77,411
87,35612,10169,604,22,254,53,6974,57199,73,413
88,35107,10235,611,23,267,48,7006,57687,74,417
89,34622,10281,586,29,264,50,7047,58174,62,421
90,34128,10317,540,28,246,46,7103,58664,48,423
91,33636,10379,536,31,231,46,7143,59149,47,425
92,33155,10435,540,32,238,42,7174,59634,63,432
93,32663,10497,557,29,250,40,7206,60124,83,435
94,32170,10558,559,29,247,39,7242,60606,79,435
95,31682,10609,536,28,229,40,7283,61097,75,438
96,31201,10655,500,21,225,38,7329,61591,64,444
97,30719,10706,500,22,215,41,7359,62079,70,446
98,30226,10763,502,23,216,42,7387,62561,64,447
99,29743,10814,497,23,216,47,7423,63050,66,448
100,29248,10868,485,20,202,48,7464,63539,60,448
101,28753,10930,496,18,199,49,7494,64031,64,449
102,28251,10979,497,19,198,48,7519,64524,57,451
103,27753,11041,499,21,194,46,7560,65016,67,451
104,27271,11096,499,20,199,41,7589,65505,67,453
105,26783,11147,501,21,201,38,7620,65997,77,457
106,26301,11192,471,21,197,34,7662,66484,61,461
107,25810,11244,474,23,205,34,7683,66979,57,465
108,25329,11288,463,23,211,30,7712,67466,54,467
109,24851,11329,468,22,217,33,7735,67956,58,467
110,24355,11371,456,20,209,36,7768,68451,55,468
111,23874,11420,455,21,210,37,7797,68943,52,468
112,23387,11465,451,20,208,40,7826,69433,52,471
113,22901,11511,439,16,197,37,7864,69923,54,474
114,22413,11557,434,17,185,39,7894,70414,57,477
115,21920,11596,426,17,177,42,7924,70907,52,477
116,21444,11637,414,19,175,39,7956,71399,51,479
117,20956,11691,417,22,173,36,7985,71886,51,480
118,20468,11738,422,19,171,38,8013,72380,69,482
119,19980,11776,407,17,166,35,8045,72875,68,485
120,19498,11810,396,21,166,34,8067,73368,63,487
121,18997,11859,388,19,167,31,8092,73858,51,489
122,18507,11908,397,23,171,33,8113,74348,53,491
123,18015,11960,405,18,162,36,8141,74838,61,491
124,17529,12007,409,18,155,39,8165,75332,64,492
125,17051,12054,408,19,145,37,8189,75828,69,497
126,16555,12104,411,19,151,39,8212,76326,65,497
127,16067,12149,406,20,153,37,8240,76822,62,498
128,15572,12198,409,21,157,38,8258,77317,58,502
129,15083,12241,398,18,153,37,8291,77808,58,503
130,14600,12293,412,22,155,34,8310,78304,68,504
131,14290,12338,414,22,164,32,8331,78618,74,506
132,14265,12383,420,22,173,31,8350,78618,74,506
133,14245,12422,397,23,170,28,8383,78618,65,507
134,14224,12461,384,20,166,32,8408,78618,57,508
135,14197,12509,383,19,163,31,8435,78618,58,510
136,14178,12546,376,21,154,32,8458,78618,57,512
137,14152,12594,381,18,159,30,8483,78618,61,512
138,14129,12638,372,16,151,28,8512,78618,61,515
139,14110,12672,364,17,144,31,8536,78618,58,515
140,14083,12719,365,17,142,36,8560,78618,56,515
141,14065,12754,350,21,134,30,8584,78618,52,520
142,14037,12805,361,24,133,29,8608,78618,60,521
143,14021,12838,351,21,140,25,8629,78618,57,523
144,14004,12877,355,21,134,32,8646,78618,62,524
145,13994,12903,338,22,140,32,8665,78618,55,525
146,13967,12949,346,23,136,32,8684,78618,57,527
147,13950,12985,329,21,139,28,8713,78618,54,529
148,13936,13021,331,16,141,29,8731,78618,60,529
149,13921,13052,316,14,134,28,8757,78618,57,530
150,13911,13075,296,15,120,27,8780,78618,51,531
151,13889,13114,290,16,127,23,8798,78618,46,536
152,13870,13146,277,14,119,21,8827,78618,43,536
153,13847,13187,288,10,119,22,8841,78618,48,539
154,13830,13219,275,10,106,22,8869,78618,46,539
155,13813,13253,278,10,100,20,8887,78618,50,539
156,13792,13290,279,12,103,19,8905,78618,48,539
157,13779,13322,286,12,112,19,8915,78618,52,539
158,13765,13354,276,11,109,21,8937,78618,53,542
159,13744,13392,280,11,109,20,8954,78618,54,543
160,13727,13422,274,11,112,17,8967,78618,48,547
161,13715,13450,269,11,118,17,8981,78618,46,548
162,13704,13475,268,11,121,18,8990,78618,43,548
163,13687,13499,258,7,117,19,9010,78618,37,549
164,13669,13535,259,8,118,19,9029,78618,39,549
165,13660,13552,238,7,113,18,9048,78618,33,554
166,13650,13570,235,6,109,21,9062,78618,34,554
167,13637,13591,220,8,101,20,9077,78618,24,557
168,13628,13606,209,7,98,23,9095,78618,22,557
169,13614,13634,219,6,104,26,9105,78618,28,557
170,13608,13647,208,8,97,24,9121,78618,27,557
171,13598,13666,200,5,89,24,9142,78618,30,557
172,13586,13688,185,6,84,18,9163,78618,26,559
173,13577,13703,180,6,81,17,9174,78618,25,561
174,13570,13719,176,6,84,17,9185,78618,25,561
175,13557,13737,164,7,72,14,9204,78618,20,562
176,13552,13750,153,9,62,14,9221,78618,22,563
177,13542,13772,158,8,66,15,9229,78618,25,563
178,13522,13798,169,9,64,15,9239,78618,26,563
179,13517,13814,165,8,59,16,9251,78618,29,563
180,13506,13833,164,8,63,17,9258,78618,25,564
181,13500,13847,157,5,57,16,9273,78618,27,564
182,13492,13861,152,5,61,14,9280,78618,22,565
183,13479,13880,150,6,70,11,9293,78618,20,565
184,13472,13893,143,5,64,11,9303,78618,18,567
185,13458,13912,147,4,67,11,9311,78618,17,568
186,13449,13933,155,4,66,11,9318,78618,23,568
187,13437,13951,152,5,60,9,9332,78618,23,569
188,13424,13968,161,6,67,11,9335,78618,22,569
189,13413,13990,162,5,65,12,9343,78618,21,570
190,13404,14007,157,3,61,16,9359,78618,23,570
191,13390,14036,175,3,65,14,9366,78618,34,570
192,13383,14052,168,4,65,13,9377,78618,32,571
193,13373,14066,169,6,70,14,9382,78618,28,571
194,13369,14079,159,5,74,14,9388,78618,22,573
195,13354,14103,162,6,69,15,9399,78618,22,574
196,13343,14119,167,9,73,15,9405,78618,23,575
197,13330,14139,161,8,67,12,9421,78618,21,576
198,13314,14165,169,9,67,12,9430,78618,22,576
199,13302,14184,171,8,60,12,9442,78618,24,576
200,13293,14203,170,6,64,12,9454,78618,27,577
201,13281,14231,175,6,64,10,9465,78618,33,579
202,13266,14253,179,5,69,8,9473,78618,33,582
203,13255,14277,182,3,73,11,9482,78618,36,584
204,13246,14295,176,4,77,10,9490,78618,29,584
205,13238,14309,174,3,77,11,9499,78618,28,584
206,13225,14333,183,4,84,13,9501,78618,26,584
207,13214,14351,178,6,82,14,9515,78618,24,584
208,13205,14367,179,7,81,16,9524,78618,25,584
209,13193,14389,177,6,78,16,9535,78618,24,586
210,13182,14407,169,5,71,13,9554,78618,24,586
211,13170,14430,175,8,69,15,9564,78618,28,586
212,13162,14443,168,9,70,14,9574,78618,23,586
213,13145,14476,182,10,66,14,9586,78618,32,586
214,13133,14497,174,8,65,11,9603,78618,30,587
215,13118,14521,183,7,66,12,9611,78618,34,589
216,13106,14546,181,9,67,10,9622,78618,31,589
217,13091,14568,187,9,67,11,9628,78618,29,590
218,13076,14593,191,5,75,12,9640,78618,30,590
219,13065,14618,193,8,73,13,9650,78618,31,590
220,13059,14637,196,7,80,13,9658,78618,37,591
221,13046,14656,194,8,79,14,9669,78618,33,591
222,13034,14682,194,9,82,13,9678,78618,33,594
223,13022,14699,188,8,86,15,9688,78618,25,594
224,13011,14720,195,8,89,15,9696,78618,29,594
225,13003,14735,180,9,77,16,9711,78618,22,595
226,12990,14754,183,7,80,17,9722,78618,23,595
227,12980,14777,180,9,75,16,9737,78618,26,596
228,12967,14798,182,8,76,16,9749,78618,27,596
229,12957,14820,181,7,73,14,9765,78618,33,597
230,12952,14827,162,6,67,16,9778,78618,22,597
231,12942,14846,160,11,64,14,9791,78618,23,597
232,12932,14866,158,10,69,10,9801,78618,21,597
233,12924,14883,160,9,70,10,9812,78618,28,599
234,12915,14906,164,7,70,12,9822,78618,33,599
235,12900,14923,158,9,61,11,9835,78618,25,599
236,12894,14934,150,10,59,12,9845,78618,21,599
237,12887,14957,149,10,61,10,9853,78618,23,601
238,12876,14975,152,6,60,10,9865,78618,28,602
239,12870,14990,152,7,58,10,9875,78618,32,602
240,12861,15003,136,7,60,10,9888,78618,20,602
241,12854,15015,129,6,57,8,9898,78618,18,604
242,12847,15027,128,4,61,9,9902,78618,14,604
243,12842,15037,123,6,60,8,9913,78618,15,604
244,12832,15055,124,7,55,6,9925,78618,18,604
245,12823,15078,135,6,57,7,9931,78618,27,605
246,12811,15097,142,6,55,9,9938,78618,29,605
247,12800,15115,138,6,47,10,9952,78618,28,605
248,12788,15133,135,7,45,9,9959,78618,20,605
249,12775,15156,145,8,47,10,9964,78618,23,606
250,12762,15174,146,5,48,11,9974,78618,21,606
251,12752,15197,158,5,54,12,9979,78618,28,606
252,12740,15226,167,6,55,11,9989,78618,35,606
253,12725,15256,184,6,60,10,9996,78618,45,607
254,12718,15275,182,7,65,9,10003,78618,44,608
255,12705,15299,184,6,74,9,10008,78618,38,608
256,12696,15318,178,7,73,9,10017,78618,33,609
257,12682,15341,180,8,75,9,10025,78618,30,610
258,12669,15360,177,9,77,10,10035,78618,25,611
259,12657,15382,178,8,74,10,10046,78618,25,611
260,12647,15409,184,9,74,10,10057,78618,33,612
261,12635,15428,182,8,71,8,10072,78618,34,612
262,12625,15449,183,8,72,11,10082,78618,35,612
263,12614,15472,178,6,77,10,10093,78618,30,612
264,12600,15498,185,7,76,10,10104,78618,35,613
265,12581,15532,194,5,73,11,10117,78618,39,614
