,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84219,330,330,0,0,0,0,15451,0,0
1,83658,396,396,0,0,0,0,15949,3,0
2,83072,493,493,0,0,0,0,16447,12,0
3,82477,603,603,0,0,0,0,16945,25,0
4,81881,713,710,0,0,0,0,17444,35,0
5,81292,816,804,0,0,0,0,17941,37,0
6,80695,934,909,37,356,0,0,18438,42,0
7,80098,1045,1007,43,438,0,0,18932,37,0
8,79515,1163,1114,55,523,0,0,19425,54,0
9,78926,1275,1208,62,613,0,0,19917,51,0
10,78338,1389,1314,69,698,0,0,20412,64,0
11,77747,1504,1401,78,789,0,0,20905,53,0
12,77155,1617,1499,88,882,0,0,21399,53,0
13,76564,1731,1219,61,606,20,373,21890,46,0
14,75986,1840,1224,65,611,21,460,22382,52,0
15,75390,1971,1243,66,606,21,557,22868,58,0
16,74794,2089,1253,67,606,24,651,23363,61,0
17,74216,2200,1251,70,609,26,741,23851,59,0
18,73635,2303,1234,75,604,27,840,24340,49,0
19,73064,2409,1220,71,591,27,943,24830,57,0
20,72486,2509,1189,71,611,7,1047,25321,49,6
21,71907,2609,1181,73,613,7,1144,25813,51,6
22,71334,2711,1165,64,619,7,1237,26304,46,6
23,70752,2816,1156,64,613,4,1338,26792,44,6
24,70188,2911,1138,70,590,2,1437,27281,51,7
25,69624,3010,1116,64,583,1,1538,27765,50,7
26,69070,3096,1105,68,580,1,1624,28253,59,7
27,68502,3195,1076,67,553,3,1732,28739,56,7
28,67941,3288,1048,60,553,2,1833,29221,51,8
29,67377,3387,1037,63,535,2,1923,29706,51,8
30,66818,3475,1016,67,519,2,2015,30195,52,8
31,66263,3571,1017,59,512,2,2096,30675,59,8
32,65711,3667,1008,56,510,4,2181,31152,60,8
33,65175,3741,978,55,503,5,2267,31634,62,8
34,64624,3831,963,56,499,3,2351,32113,59,8
35,64066,3924,941,55,476,3,2445,32596,56,8
36,63503,4027,950,52,479,4,2519,33082,62,8
37,62964,4098,923,45,481,4,2599,33566,60,8
38,62427,4165,906,41,473,4,2665,34048,54,8
39,61892,4244,876,43,461,3,2747,34526,50,9
40,61350,4315,851,43,457,2,2827,35011,48,9
41,60813,4388,833,39,459,2,2906,35493,53,9
42,60260,4473,826,42,441,2,2976,35984,49,9
43,59710,4552,815,49,414,1,3052,36471,49,9
44,59180,4617,788,51,394,1,3127,36958,53,9
45,58638,4696,795,51,397,1,3181,37441,54,9
46,58112,4762,774,48,384,0,3254,37927,59,9
47,57571,4840,756,43,381,0,3329,38410,55,9
48,57049,4898,718,46,366,0,3406,38894,52,9
49,56527,4947,693,42,359,0,3461,39380,40,9
50,55996,5014,688,36,370,0,3516,39872,45,9
51,55472,5073,674,31,365,0,3573,40360,49,9
52,54956,5130,667,32,368,0,3630,40839,52,9
53,54431,5189,648,34,352,0,3686,41324,43,9
54,53914,5243,615,34,327,0,3753,41802,33,9
55,53402,5296,593,34,307,0,3818,42287,37,9
56,52889,5352,592,35,301,0,3862,42772,40,9
57,52373,5411,581,35,288,0,3922,43250,45,9
58,51846,5468,577,40,282,0,3969,43736,42,9
59,51333,5528,560,39,266,0,4030,44220,39,9
60,50819,5580,555,40,262,0,4072,44706,33,9
61,50316,5630,552,39,261,0,4114,45192,37,9
62,49782,5702,566,33,266,0,4159,45683,43,9
63,49272,5755,571,34,272,0,4198,46168,51,9
64,48760,5815,569,32,274,0,4245,46651,56,9
65,48248,5873,562,26,277,0,4291,47137,56,9
66,47737,5914,542,25,269,0,4335,47628,50,9
67,47240,5963,532,20,288,0,4374,48116,50,9
68,46740,6009,519,23,281,0,4414,48602,43,9
69,46245,6062,517,21,279,0,4458,49092,54,9
70,45728,6121,510,21,272,0,4504,49585,50,9
71,45225,6161,491,22,254,0,4551,50072,47,9
72,44718,6198,463,21,241,0,4594,50561,32,9
73,44219,6240,454,21,240,0,4629,51047,32,9
74,43722,6286,438,20,219,0,4682,51531,42,9
75,43221,6338,447,17,229,0,4718,52022,56,9
76,42730,6381,435,19,218,1,4757,52508,54,9
77,42222,6438,434,19,209,1,4796,52997,53,9
78,41734,6471,416,18,206,1,4826,53487,42,9
79,41244,6507,409,23,199,1,4855,53975,41,9
80,40758,6541,391,27,192,1,4889,54466,35,9
81,40258,6583,392,29,188,1,4920,54958,37,9
82,39759,6619,372,32,181,1,4963,55449,34,9
83,39282,6656,365,31,174,0,4995,55936,38,9
84,38778,6695,362,30,168,0,5025,56428,36,9
85,38297,6727,358,28,166,0,5051,56918,42,9
86,37813,6757,345,25,172,0,5078,57408,37,9
87,37335,6793,340,22,170,0,5109,57894,38,9
88,36854,6832,334,22,162,0,5138,58384,37,9
89,36369,6867,319,21,153,0,5177,58876,41,9
90,35883,6909,327,21,146,0,5200,59363,45,9
91,35396,6943,323,20,143,0,5223,59853,39,9
92,34905,6972,315,19,147,0,5245,60345,34,9
93,34415,7016,314,20,140,0,5275,60839,35,9
94,33925,7057,320,21,133,0,5301,61334,39,9
95,33430,7104,336,19,141,0,5322,61828,47,9
96,32949,7132,319,16,140,0,5351,62323,47,9
97,32466,7162,320,16,143,0,5367,62819,48,9
98,31981,7197,318,19,149,0,5386,63308,38,9
99,31500,7222,302,20,151,0,5411,63803,37,9
100,31010,7255,297,21,155,0,5435,64295,32,9
101,30534,7279,293,17,151,0,5455,64791,33,9
102,30038,7311,283,17,140,0,5482,65284,31,9
103,29546,7334,272,18,141,0,5507,65778,25,9
104,29052,7361,271,16,134,0,5526,66271,28,9
105,28575,7385,254,14,132,0,5554,66765,26,9
106,28087,7414,252,16,117,0,5582,67261,35,9
107,27588,7452,249,14,109,0,5611,67755,36,9
