,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84205,356,356,0,0,0,0,15439,0,0
1,83646,420,420,0,0,0,0,15939,5,0
2,83067,508,508,0,0,0,0,16439,14,0
3,82465,619,619,0,0,0,0,16937,21,0
4,81846,755,750,0,0,0,0,17435,31,0
5,81221,904,890,0,0,0,0,17928,39,0
6,80574,1084,1063,46,369,0,0,18422,59,0
7,79938,1245,1209,49,445,0,0,18918,65,0
8,79297,1402,1349,66,532,0,0,19417,63,0
9,78637,1591,1511,76,643,0,0,19909,57,0
10,78005,1749,1648,90,761,0,0,20400,53,0
11,77357,1938,1822,101,903,0,0,20891,70,0
12,76727,2100,1963,122,1022,0,0,21384,74,0
13,76092,2273,1773,92,779,69,346,21873,84,0
14,75448,2453,1851,110,850,78,416,22363,78,0
15,74801,2641,1926,112,885,94,504,22852,83,0
16,74152,2816,1973,118,915,114,605,23344,74,0
17,73525,2988,2013,114,924,140,711,23830,79,0
18,72873,3177,2051,120,911,172,832,24321,77,0
19,72213,3393,2127,116,929,190,954,24809,103,0
20,71554,3593,2104,114,947,140,1125,25297,101,21
21,70903,3797,2127,104,946,155,1275,25779,108,24
22,70264,3986,2139,96,954,163,1402,26266,101,30
23,69624,4179,2148,108,946,165,1549,26744,103,38
24,68998,4353,2149,119,970,164,1679,27228,100,46
25,68372,4530,2143,118,996,164,1814,27711,97,57
26,67740,4733,2169,123,1006,172,1956,28184,110,61
27,67138,4881,2136,124,999,181,2099,28660,100,67
28,66490,5087,2151,131,997,181,2247,29142,106,76
29,65855,5267,2149,135,994,184,2376,29623,88,85
30,65251,5425,2128,122,989,188,2526,30098,95,92
31,64652,5593,2088,117,981,192,2687,30569,95,99
32,64020,5781,2067,108,945,180,2857,31053,109,112
33,63413,5947,2041,97,953,186,3013,31533,119,119
34,62799,6127,2028,102,950,185,3159,32002,114,126
35,62186,6295,2003,92,927,194,3306,32482,109,132
36,61593,6443,1968,92,913,192,3443,32952,95,139
37,61009,6597,1939,94,916,187,3583,33426,104,147
38,60404,6773,1914,86,892,180,3742,33897,111,154
39,59816,6933,1926,91,906,183,3859,34368,129,160
40,59228,7092,1867,93,871,175,4026,34843,131,167
41,58643,7256,1831,94,839,171,4174,35315,136,177
42,58046,7416,1806,99,815,158,4304,35789,130,189
43,57469,7566,1776,100,820,152,4430,36253,119,197
44,56885,7710,1728,94,795,155,4566,36727,104,206
45,56326,7839,1694,95,780,156,4687,37194,98,211
46,55748,7985,1669,95,752,165,4817,37669,103,217
47,55176,8132,1647,93,744,161,4946,38138,108,225
48,54614,8280,1639,83,746,159,5063,38601,120,233
49,54058,8410,1622,80,751,162,5164,39070,119,239
50,53500,8548,1599,71,724,172,5282,39532,120,245
51,52939,8678,1561,75,709,164,5399,40004,115,253
52,52394,8793,1520,74,707,160,5511,40475,106,258
53,51844,8918,1484,77,692,154,5621,40943,107,271
54,51297,9032,1435,71,666,152,5736,41414,99,281
55,50763,9155,1410,74,648,149,5844,41877,108,291
56,50235,9267,1363,74,628,141,5954,42348,103,301
57,49681,9401,1352,73,616,124,6062,42819,116,308
58,49133,9525,1336,65,604,129,6158,43285,111,313
59,48620,9615,1285,64,579,132,6262,43750,109,316
60,48113,9708,1219,58,564,121,6371,44222,100,323
61,47586,9804,1183,60,549,114,6462,44699,96,330
62,47067,9903,1147,53,547,111,6560,45174,95,335
63,46560,9990,1107,51,547,110,6650,45640,92,338
64,46050,10082,1088,53,518,114,6728,46108,88,341
65,45540,10170,1048,52,492,103,6817,46578,81,349
66,45037,10255,1012,45,481,97,6901,47055,74,355
67,44523,10356,1002,43,467,96,6981,47529,81,360
68,44001,10460,1013,38,450,105,7047,48005,94,363
69,43492,10532,977,32,431,112,7127,48483,87,367
70,42976,10640,966,28,409,116,7210,48955,92,370
71,42455,10724,947,29,411,108,7270,49427,72,376
72,41964,10799,946,27,422,108,7327,49897,79,378
