,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84226,332,332,0,0,0,0,15442,0,0
1,83657,406,406,0,0,0,0,15940,3,0
2,83072,506,506,0,0,0,0,16436,14,0
3,82472,623,623,0,0,0,0,16936,31,0
4,81846,766,763,0,0,0,0,17433,42,0
5,81188,949,935,0,0,0,0,17930,53,0
6,80517,1138,1107,39,364,0,0,18423,47,0
7,79877,1310,1265,43,449,0,0,18914,56,0
8,79231,1484,1417,51,541,0,0,19411,59,0
9,78588,1658,1580,64,657,0,0,19899,67,0
10,77940,1843,1742,77,805,0,0,20394,76,0
11,77284,2019,1893,95,965,0,0,20890,67,0
12,76637,2201,2056,109,1100,0,0,21381,74,0
13,75977,2399,1885,86,869,66,337,21872,71,0
14,75307,2608,2004,95,926,81,411,22361,83,0
15,74644,2809,2097,112,962,99,493,22851,85,0
16,73981,3006,2155,111,994,118,603,23341,80,0
17,73346,3189,2171,111,989,140,742,23821,80,0
18,72690,3398,2206,104,987,172,888,24302,86,0
19,72031,3603,2258,103,1020,192,1017,24791,97,0
20,71371,3801,2231,101,1046,144,1187,25281,97,27
21,70716,4005,2266,109,1056,164,1318,25759,90,31
22,70060,4215,2285,97,1070,161,1468,26243,93,37
23,69434,4389,2282,106,1076,172,1614,26726,96,40
24,68788,4589,2292,112,1084,165,1766,27208,105,51
25,68149,4791,2279,118,1079,157,1934,27690,112,60
26,67540,4958,2241,122,1071,164,2103,28170,119,65
27,66893,5155,2245,128,1064,180,2253,28652,115,72
28,66281,5345,2199,121,1041,162,2432,29127,123,84
29,65647,5521,2187,117,1054,167,2578,29609,109,88
30,65024,5704,2157,114,1039,161,2750,30084,112,97
31,64420,5886,2119,107,1005,164,2913,30559,112,101
32,63803,6064,2104,104,1003,165,3076,31041,131,107
33,63201,6219,2060,101,966,178,3236,31518,126,111
34,62612,6363,1971,103,944,170,3407,31993,103,120
35,62000,6534,1964,110,942,178,3536,32471,97,126
36,61398,6707,1944,118,899,179,3693,32931,98,132
37,60801,6873,1929,110,885,185,3834,33397,103,142
38,60205,7029,1927,109,882,193,3951,33863,92,146
39,59613,7189,1894,107,833,196,4104,34331,97,155
40,59013,7361,1876,114,823,178,4252,34793,96,162
41,58438,7513,1859,106,821,187,4387,35256,110,170
42,57843,7675,1833,95,815,183,4531,35729,108,178
43,57274,7820,1811,91,820,179,4661,36196,114,181
44,56724,7950,1757,92,808,170,4799,36652,104,187
45,56139,8105,1751,103,810,168,4918,37116,103,195
46,55573,8247,1728,100,811,157,5031,37582,99,207
47,55022,8392,1719,91,814,167,5147,38041,113,215
48,54455,8529,1670,81,787,156,5285,38504,106,230
49,53917,8651,1630,78,759,161,5407,38968,107,234
50,53361,8790,1601,80,749,167,5528,39429,99,237
51,52824,8923,1584,73,738,167,5644,39883,112,245
52,52259,9068,1554,61,713,167,5776,40347,111,251
53,51720,9182,1516,63,710,163,5886,40815,96,257
54,51178,9313,1469,58,672,152,6018,41283,103,264
55,50632,9444,1451,64,664,144,6122,41754,107,273
56,50079,9569,1444,67,655,133,6224,42228,119,282
57,49534,9712,1417,67,642,131,6337,42686,116,293
58,48999,9829,1392,73,623,135,6429,43157,115,303
59,48458,9948,1361,71,609,119,6539,43628,113,310
60,47934,10061,1325,66,594,124,6638,44099,106,317
61,47396,10178,1310,73,594,116,6724,44567,103,324
62,46853,10302,1306,77,587,122,6814,45036,101,331
63,46323,10410,1288,73,575,126,6902,45506,95,333
64,45803,10526,1253,64,563,120,7012,45976,93,338
65,45310,10634,1228,59,552,109,7108,46434,102,346
66,44797,10752,1238,59,548,116,7184,46894,111,348
67,44313,10841,1195,61,550,109,7277,47355,109,353
68,43818,10933,1156,54,543,108,7368,47813,104,355
69,43327,11020,1102,51,528,106,7461,48272,88,364
70,42812,11121,1088,50,521,101,7538,48738,81,370
71,42311,11209,1049,50,512,95,7630,49209,79,372
72,41823,11285,1029,55,487,99,7697,49675,78,378
73,41327,11377,1014,54,466,98,7773,50141,84,384
74,40835,11455,970,49,440,102,7862,50605,74,386
75,40319,11549,970,49,438,108,7931,51076,77,389
76,39830,11634,933,43,419,99,8016,51546,70,395
77,39331,11719,924,43,403,96,8086,52013,76,398
78,38836,11813,918,42,386,100,8160,52484,85,399
79,38330,11913,933,38,390,96,8212,52961,90,408
80,37843,11992,921,41,397,91,8273,53427,92,411
81,37349,12083,913,42,393,90,8334,53899,86,415
82,36851,12176,899,41,376,88,8406,54379,91,421
83,36351,12272,909,44,376,88,8457,54854,97,427
84,35860,12351,902,52,385,84,8512,55327,96,430
85,35380,12443,895,51,375,80,8574,55794,93,433
86,34901,12512,863,53,379,71,8635,56272,87,438
87,34420,12610,868,50,372,74,8698,56743,95,441
88,33934,12689,848,51,371,67,8761,57211,96,446
89,33441,12762,822,49,367,55,8824,57694,91,453
90,32947,12836,800,47,370,54,8880,58181,91,458
91,32452,12914,779,36,350,58,8943,58664,91,462
92,31956,12983,775,41,358,59,8991,59149,91,463
93,31464,13051,750,38,345,64,9048,59630,87,464
94,30985,13106,712,36,337,62,9104,60114,73,469
95,30497,13163,689,36,315,67,9158,60598,69,471
96,30016,13221,670,35,310,73,9203,61085,58,472
97,29525,13287,656,36,293,72,9261,61574,66,476
98,29039,13350,651,40,286,64,9307,62056,67,478
99,28548,13421,638,36,264,63,9367,62543,81,482
100,28067,13487,632,35,255,64,9410,63029,77,485
101,27586,13554,625,33,246,60,9460,63519,81,488
102,27112,13614,607,30,250,55,9499,64003,73,493
103,26642,13658,578,33,243,50,9545,64492,73,498
104,26161,13720,571,32,236,51,9583,64980,72,504
105,25667,13787,579,35,240,55,9615,65464,72,505
106,25205,13851,586,33,247,57,9647,65950,82,508
107,24728,13893,563,34,243,53,9687,66437,77,509
108,24252,13942,552,32,229,57,9719,66923,70,511
109,23775,14001,538,33,226,56,9758,67412,58,513
110,23313,14055,529,31,227,54,9800,67898,63,515
111,22828,14102,517,29,224,51,9835,68387,64,520
112,22365,14148,501,23,209,53,9874,68871,70,523
113,21895,14206,487,24,196,47,9919,69355,69,526
114,21428,14263,488,24,201,45,9951,69841,74,530
