,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84248,301,301,0,0,0,0,15451,0,0
1,83688,372,372,0,0,0,0,15945,5,0
2,83102,468,468,0,0,0,0,16443,13,0
3,82513,566,566,0,0,0,0,16942,21,0
4,81891,706,701,0,0,0,0,17438,30,0
5,81267,851,838,0,0,0,0,17936,41,0
6,80633,1012,991,35,332,0,0,18432,56,0
7,80013,1154,1119,38,417,0,0,18927,59,0
8,79388,1295,1241,45,500,0,0,19422,51,0
9,78770,1427,1350,58,613,0,0,19917,37,0
10,78148,1577,1483,71,726,0,0,20408,39,0
11,77531,1725,1620,82,853,0,0,20898,49,0
12,76895,1894,1780,91,969,0,0,21388,63,0
13,76256,2062,1573,70,753,11,356,21877,62,0
14,75627,2217,1619,77,781,11,444,22366,56,0
15,74996,2371,1661,81,818,12,533,22856,46,0
16,74351,2551,1699,83,817,14,657,23347,54,0
17,73706,2740,1747,89,831,14,783,23834,70,0
18,73054,2940,1796,93,839,14,921,24315,86,0
19,72402,3141,1846,101,846,14,1046,24796,90,0
20,71745,3337,1870,102,856,3,1183,25283,85,4
21,71083,3550,1931,109,880,3,1306,25772,96,4
22,70424,3759,1979,113,903,3,1437,26259,103,4
23,69784,3956,2021,117,943,1,1564,26742,117,6
24,69148,4137,2016,115,970,1,1710,27223,103,6
25,68482,4357,2049,111,994,1,1860,27702,99,6
26,67812,4580,2093,105,1033,2,1999,28189,99,6
27,67149,4800,2148,115,1054,4,2138,28674,115,6
28,66488,5027,2188,121,1051,4,2292,29155,129,6
29,65841,5231,2193,120,1049,3,2451,29629,120,6
30,65211,5422,2172,113,1072,4,2621,30107,117,6
31,64583,5614,2146,110,1087,4,2792,30580,107,6
32,63948,5814,2145,121,1084,4,2962,31057,118,6
33,63314,6012,2130,126,1086,3,3136,31529,115,6
34,62707,6191,2099,114,1099,2,3307,32006,127,8
35,62082,6403,2113,107,1101,3,3463,32472,138,8
36,61453,6612,2131,107,1101,3,3618,32934,144,8
37,60849,6777,2059,119,1060,2,3806,33407,129,8
38,60250,6952,2000,120,1038,4,3987,33872,117,8
39,59648,7126,1956,110,1000,6,4163,34333,108,8
40,59053,7304,1920,115,974,6,4343,34802,126,8
41,58490,7450,1851,114,969,5,4517,35259,123,8
42,57908,7604,1819,111,951,4,4669,35727,129,9
43,57312,7773,1781,109,932,4,4824,36195,115,9
44,56738,7925,1737,99,925,4,4982,36661,118,9
45,56189,8060,1669,100,888,2,5145,37123,124,10
46,55603,8210,1650,97,869,1,5276,37592,117,10
47,55021,8354,1594,83,839,1,5435,38063,106,10
48,54454,8495,1524,84,802,2,5601,38525,91,10
49,53894,8624,1491,84,782,2,5732,38990,89,10
50,53318,8769,1472,80,742,2,5866,39458,92,10
51,52768,8889,1421,83,717,2,6007,39919,88,10
52,52210,9040,1417,80,708,2,6133,40373,100,10
53,51653,9168,1403,83,708,1,6242,40845,105,10
54,51111,9302,1396,85,691,1,6357,41305,119,10
55,50545,9433,1354,81,676,0,6489,41780,110,10
56,50018,9552,1324,78,662,0,6600,42235,112,10
57,49485,9673,1315,80,680,0,6690,42695,106,10
58,48931,9826,1319,70,661,2,6807,43165,122,10
59,48367,9967,1306,65,646,2,6921,43632,117,10
60,47849,10073,1267,61,638,2,7032,44093,116,10
61,47340,10178,1224,62,616,2,7132,44550,106,10
62,46809,10289,1188,59,594,2,7244,45023,98,10
