,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84246.6,300.3,300.3,0.0,0.0,0.0,0.0,15453.1,0.0,0.0
1,83687.05,368.55,368.55,0.0,0.0,0.0,0.0,15951.35,6.95,0.0
2,83110.45,455.9,455.9,0.0,0.0,0.0,0.0,16449.3,15.65,0.0
3,82520.0,557.75,557.75,0.0,0.0,0.0,0.0,16946.6,24.35,0.0
4,81914.7,678.4,671.45,0.0,0.0,0.0,0.0,17443.3,29.45,0.0
5,81286.05,827.55,811.9,0.0,0.0,0.0,0.0,17939.8,37.75,0.0
6,80638.2,1000.35,976.0,37.2,324.4,0.0,0.0,18435.25,49.45,0.0
7,80017.05,1141.75,1105.35,45.5,394.75,0.0,0.0,18930.65,53.05,0.0
8,79387.8,1296.1,1242.7,54.65,478.75,0.0,0.0,19425.45,55.95,0.0
9,78753.55,1457.85,1384.05,64.7,577.3,0.0,0.0,19918.8,56.4,0.0
10,78112.75,1627.2,1537.75,80.05,694.1,0.0,0.0,20412.35,62.85,0.0
11,77463.7,1809.9,1700.55,96.65,829.9,0.0,0.0,20903.35,67.6,0.0
12,76816.25,1988.7,1858.5,110.05,942.25,0.0,0.0,21395.75,70.5,0.0
13,76167.65,2172.4,1717.4,85.55,739.6,58.9,302.7,21888.1,75.85,0.0
14,75517.95,2357.15,1812.15,91.1,796.3,72.2,368.05,22379.8,77.95,0.0
15,74869.7,2544.25,1896.55,98.55,842.95,86.4,447.0,22869.4,82.65,0.0
16,74221.15,2734.4,1969.2,104.1,886.85,104.95,537.05,23358.5,85.9,0.0
17,73573.5,2923.05,2021.6,105.2,908.65,127.6,646.55,23846.75,88.4,0.0
18,72928.85,3109.85,2052.85,104.8,912.9,152.9,773.65,24334.35,89.7,0.0
19,72280.8,3301.65,2108.9,107.3,942.65,173.6,878.7,24821.55,89.95,0.0
20,71635.95,3492.15,2099.8,111.65,962.5,137.7,1030.75,25308.0,92.8,18.3
21,70984.35,3692.35,2139.95,113.9,978.8,148.3,1156.75,25794.75,98.4,22.6
22,70345.45,3880.25,2159.6,113.35,991.5,158.25,1289.85,26280.25,101.95,26.8
23,69707.45,4069.7,2163.6,113.25,990.6,162.95,1437.05,26763.45,104.5,32.95
24,69078.4,4251.65,2158.0,112.4,997.25,165.8,1582.05,27243.9,102.5,40.15
25,68446.85,4438.85,2155.15,111.8,1000.0,166.5,1729.45,27725.65,105.4,48.3
26,67810.4,4630.9,2159.45,112.1,1006.55,171.4,1876.4,28206.15,106.85,54.45
27,67180.4,4817.95,2158.15,109.5,1003.9,175.05,2023.5,28686.55,110.95,62.35
28,66553.0,5002.15,2146.3,109.2,999.55,175.85,2175.3,29165.9,109.7,69.2
29,65928.2,5185.1,2134.3,108.85,989.1,176.4,2326.0,29643.05,108.9,77.35
30,65311.45,5362.55,2120.45,107.9,982.8,179.6,2472.7,30119.9,109.0,84.5
31,64689.85,5549.1,2109.3,107.5,978.3,178.9,2626.05,30595.55,113.45,92.7
32,64072.7,5731.2,2097.05,106.6,970.4,178.25,2775.35,31069.6,117.15,102.45
33,63462.85,5907.75,2074.85,104.1,956.1,181.9,2927.7,31543.0,119.7,111.3
34,62852.15,6080.25,2050.1,104.8,949.65,178.65,3075.25,32018.7,116.6,120.4
35,62243.9,6252.15,2028.5,102.55,937.0,178.95,3220.4,32493.05,115.6,129.75
36,61640.95,6421.45,2008.7,100.0,936.9,178.55,3361.25,32966.2,115.0,137.9
37,61047.35,6582.5,1980.55,98.4,931.8,176.65,3504.2,33437.95,116.7,146.65
38,60453.6,6742.05,1946.25,96.05,914.65,176.75,3652.5,33909.6,116.15,154.2
39,59865.45,6897.6,1911.15,93.65,902.45,175.2,3794.9,34379.5,113.95,162.95
40,59279.5,7053.7,1875.15,93.85,888.1,170.35,3938.85,34847.6,113.0,171.9
41,58691.8,7212.7,1850.25,93.1,871.0,171.55,4077.9,35318.55,115.6,179.3
42,58109.7,7363.95,1822.2,93.05,853.0,169.45,4211.6,35789.05,116.65,187.6
43,57527.0,7516.4,1787.6,91.65,830.55,166.6,4351.35,36259.75,116.2,196.65
44,56953.5,7660.9,1747.3,91.15,806.2,164.95,4487.45,36730.25,114.35,205.3
45,56383.4,7805.15,1714.35,89.25,789.5,162.55,4618.15,37198.95,115.4,213.45
46,55812.3,7945.4,1681.0,88.65,774.05,161.75,4746.35,37670.15,114.6,221.05
47,55241.0,8088.75,1647.8,85.85,755.85,157.3,4876.9,38140.95,114.1,228.85
48,54676.25,8223.9,1612.3,82.1,744.45,155.85,5000.1,38611.5,110.7,236.9
49,54117.75,8355.25,1581.55,79.9,731.1,152.6,5117.8,39079.75,108.75,244.3
50,53565.45,8482.85,1550.45,78.05,715.7,153.7,5231.3,39547.55,106.8,251.8
51,53012.65,8609.05,1517.85,75.5,703.25,149.15,5346.65,40016.2,106.25,259.25
52,52461.6,8732.55,1484.7,75.15,691.4,145.4,5461.15,40486.5,106.05,266.35
53,51910.15,8854.9,1449.45,73.35,673.4,142.5,5574.3,40957.75,103.75,275.05
54,51362.0,8976.1,1422.3,72.15,658.0,142.5,5679.7,41428.45,102.25,282.55
55,50817.1,9093.3,1385.35,70.95,636.4,137.85,5792.4,41899.95,100.35,289.15
56,50272.3,9208.0,1358.2,68.85,622.95,135.75,5894.35,42373.65,99.05,295.6
57,49727.35,9325.3,1331.15,67.75,607.85,130.2,5997.5,42845.6,98.45,302.85
58,49186.55,9437.1,1305.3,65.45,595.8,128.75,6095.4,43318.55,97.05,309.65
59,48652.35,9543.25,1271.85,62.85,580.0,126.95,6196.15,43791.95,97.0,316.35
60,48117.25,9652.0,1243.15,62.1,565.85,122.0,6293.5,44264.9,95.2,323.1
61,47582.25,9760.85,1219.6,60.55,553.65,117.45,6387.75,44738.8,95.6,329.7
62,47049.85,9865.4,1197.5,60.2,546.1,114.75,6476.05,45212.55,93.65,335.95
63,46524.3,9970.75,1178.05,58.65,537.15,112.25,6562.45,45682.6,93.25,342.8
64,46000.9,10075.7,1159.6,57.45,523.75,109.45,6648.2,46154.05,93.65,348.5
65,45479.05,10175.9,1138.1,57.0,512.5,106.8,6733.9,46624.9,94.3,354.35
66,44958.15,10278.3,1118.55,55.25,503.9,103.25,6819.25,47097.55,95.9,359.8
67,44438.0,10379.3,1101.85,52.95,496.35,102.15,6899.55,47571.05,95.15,364.85
68,43918.95,10479.05,1087.3,51.3,489.65,101.2,6977.45,48045.6,95.4,370.45
69,43403.45,10575.7,1066.95,49.85,479.75,100.9,7056.7,48518.6,91.8,375.45
70,42895.8,10667.9,1046.45,48.55,470.2,100.05,7132.95,48990.2,90.8,380.3
71,42378.8,10763.4,1033.85,47.65,466.7,97.05,7205.25,49465.15,90.6,385.05
72,41868.4,10855.35,1016.9,47.0,459.55,94.5,7280.3,49940.0,91.25,389.75
73,41363.5,10944.05,996.7,46.95,451.4,93.1,7354.85,50415.6,90.45,393.5
74,40854.35,11032.15,978.0,47.85,443.6,91.55,7425.8,50890.4,88.9,398.5
75,40352.1,11116.65,957.15,46.65,432.2,90.2,7495.9,51363.5,86.15,403.95
76,39852.65,11203.7,939.35,45.85,425.05,87.75,7565.65,51837.3,86.55,409.25
77,39352.3,11286.45,920.5,45.05,418.6,84.85,7632.6,52312.8,85.75,414.6
78,38855.65,11365.0,902.85,45.5,407.4,85.35,7697.2,52787.65,84.8,419.15
79,38359.25,11444.5,882.3,44.95,397.35,84.9,7762.45,53263.4,80.15,423.75
80,37865.2,11522.05,862.45,43.9,387.15,84.7,7827.3,53739.35,77.65,427.8
81,37370.6,11598.5,843.25,41.3,379.1,82.65,7892.45,54216.6,78.0,432.2
82,36877.6,11673.85,828.95,41.7,371.35,80.15,7952.9,54694.75,80.2,435.85
83,36382.9,11748.75,810.45,39.95,360.9,77.4,8016.4,55173.8,79.95,439.75
84,35890.8,11821.2,793.5,40.45,352.2,76.6,8075.2,55652.3,78.5,443.9
85,35395.05,11896.5,779.05,38.7,346.6,73.5,8133.2,56132.95,76.95,447.9
86,34903.75,11970.45,765.25,38.4,338.1,70.3,8191.45,56610.95,75.45,451.65
87,34417.7,12041.85,751.75,38.05,328.6,67.85,8247.8,57090.55,77.8,455.2
88,33929.2,12113.55,739.0,37.6,321.35,66.45,8303.15,57571.6,77.7,458.1
89,33447.4,12179.2,724.5,36.2,315.95,64.8,8355.6,58053.45,78.9,461.55
90,32962.2,12244.75,707.95,35.95,312.85,62.5,8406.45,58535.6,75.0,465.45
91,32485.55,12309.95,691.6,34.6,309.95,61.0,8457.9,59012.2,73.8,469.45
92,32010.05,12372.95,677.4,33.3,303.75,60.8,8506.85,59490.85,72.0,472.25
93,31537.25,12437.6,668.8,32.85,299.8,61.0,8553.95,59970.55,74.25,474.95
94,31062.0,12503.05,660.25,31.9,293.35,59.5,8600.35,60450.35,75.2,477.65
95,30590.6,12563.5,646.9,31.75,286.45,58.5,8647.4,60929.85,74.25,480.75
96,30118.6,12623.7,632.4,31.05,280.0,56.95,8693.2,61410.2,71.9,483.95
97,29651.45,12681.4,615.05,29.85,271.45,56.85,8739.65,61888.65,68.0,486.7
98,29183.2,12741.35,601.35,29.2,261.35,55.6,8787.3,62368.7,69.1,490.0
99,28717.4,12794.6,586.05,29.15,256.95,54.45,8829.9,62849.25,68.0,492.6
100,28245.55,12853.3,575.85,28.3,249.95,53.1,8874.45,63330.2,69.35,495.0
101,27780.9,12909.0,565.7,27.6,247.3,51.25,8914.1,63811.9,67.05,497.4
102,27315.6,12965.2,556.65,26.1,242.45,50.35,8954.4,64292.5,67.6,500.1
103,26849.1,13019.3,545.75,26.8,237.6,48.95,8993.65,64774.5,66.4,502.55
104,26388.7,13068.2,532.7,26.4,229.65,47.85,9031.15,65257.2,65.0,505.5
105,25926.8,13119.05,519.2,26.25,226.25,45.25,9070.15,65739.25,62.95,508.05
106,25469.1,13170.45,507.95,25.85,221.25,44.3,9108.4,66220.7,63.15,510.35
107,25006.25,13222.95,503.0,24.65,218.1,44.7,9143.85,66704.3,64.7,512.25
108,24544.6,13271.65,493.7,25.15,212.75,44.3,9179.05,67187.15,64.35,514.3
109,24086.3,13318.0,480.55,25.35,205.6,42.85,9213.8,67672.25,61.15,516.75
110,23613.85,13367.3,471.45,23.6,201.3,42.25,9248.55,68160.25,60.5,518.75
111,23140.9,13417.95,469.05,23.4,199.6,40.6,9278.75,68648.25,62.35,521.2
112,22667.65,13465.75,462.65,22.75,195.7,40.9,9312.25,69136.95,64.5,522.8
113,22197.9,13509.05,450.3,22.25,190.3,40.45,9344.8,69624.35,61.9,524.9
114,21728.7,13552.6,436.4,21.65,184.75,38.65,9377.65,70112.2,58.75,527.25
115,21260.55,13597.55,427.35,20.5,182.2,37.9,9408.4,70599.85,56.05,529.25
116,20791.55,13640.95,422.45,20.15,182.15,36.8,9436.0,71087.55,56.35,531.55
117,20326.3,13682.45,414.6,19.9,178.85,36.65,9464.45,71576.45,55.05,533.35
118,19860.2,13723.95,407.75,19.4,175.15,35.95,9492.25,72064.65,55.1,535.35
