,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84264,287,287,0,0,0,0,15449,0,0
1,83711,351,351,0,0,0,0,15947,9,0
2,83153,417,417,0,0,0,0,16446,16,0
3,82572,507,507,0,0,0,0,16944,23,0
4,81976,615,606,0,0,0,0,17441,23,0
5,81384,727,711,0,0,0,0,17937,32,0
6,80771,858,835,37,305,0,0,18432,38,0
7,80184,963,931,44,357,0,0,18930,45,0
8,79596,1073,1025,50,434,0,0,19423,44,0
9,79001,1190,1129,55,528,0,0,19922,52,0
10,78402,1309,1232,58,621,0,0,20419,53,0
11,77819,1409,1317,61,736,0,0,20913,49,0
12,77237,1515,1402,74,812,0,0,21406,45,0
13,76639,1636,1176,47,592,12,330,21902,47,0
14,76059,1743,1214,48,628,13,388,22394,55,0
15,75478,1854,1225,52,643,13,471,22888,62,0
16,74913,1944,1197,58,627,13,570,23379,59,0
17,74316,2061,1199,61,617,13,666,23874,55,0
18,73737,2170,1166,66,596,13,784,24364,51,0
19,73155,2277,1168,64,597,13,873,24859,55,0
20,72596,2360,1129,59,594,1,977,25353,58,3
21,72028,2459,1112,56,575,1,1073,25839,55,3
22,71459,2555,1086,63,568,1,1175,26326,49,3
23,70895,2660,1084,59,572,1,1264,26810,56,3
24,70323,2756,1074,61,568,1,1353,27298,51,3
25,69766,2844,1047,62,530,2,1454,27784,54,3
26,69186,2962,1052,57,529,2,1542,28270,53,3
27,68614,3068,1059,61,520,2,1629,28754,59,3
28,68045,3173,1072,66,521,1,1703,29241,65,4
29,67497,3268,1043,57,512,3,1803,29714,61,4
30,66950,3359,1027,57,494,3,1892,30194,67,4
31,66379,3463,1022,59,499,4,1978,30679,62,4
32,65816,3554,1027,54,527,3,2044,31168,59,4
33,65263,3632,1000,59,522,4,2125,31655,47,4
34,64717,3718,987,57,517,5,2206,32139,53,4
35,64169,3809,981,56,505,5,2286,32612,52,4
36,63629,3891,966,59,504,4,2371,33096,66,4
37,63085,3962,944,60,506,6,2440,33584,57,4
38,62542,4040,911,57,481,5,2535,34068,60,4
39,61987,4136,893,60,452,5,2623,34549,56,4
40,61465,4216,875,56,449,4,2705,35020,70,5
41,60939,4280,844,58,428,3,2780,35497,65,6
42,60395,4362,837,52,423,3,2847,35983,66,6
43,59855,4431,791,44,404,3,2932,36469,51,7
44,59308,4513,783,42,406,1,3007,36958,56,8
45,58785,4572,753,40,393,1,3073,37436,45,8
46,58253,4648,753,41,380,1,3135,37916,47,8
47,57717,4726,737,37,368,1,3210,38402,49,8
48,57185,4798,741,29,375,1,3266,38886,55,8
49,56666,4862,734,32,379,2,3321,39366,59,8
50,56148,4925,716,34,365,1,3381,39846,58,8
51,55631,4975,674,36,349,1,3455,40330,53,8
52,55111,5035,663,34,357,1,3506,40815,52,8
53,54590,5089,648,32,363,2,3555,41297,45,8
54,54068,5144,631,34,346,2,3614,41786,44,8
55,53544,5200,614,37,331,3,3668,42273,38,8
56,53025,5263,600,37,305,2,3732,42755,39,8
57,52528,5299,577,38,298,2,3779,43237,39,8
58,52007,5360,565,33,284,2,3839,43725,48,8
59,51490,5417,551,35,268,2,3896,44215,52,8
60,50981,5468,535,34,258,1,3951,44702,53,8
61,50467,5515,516,38,259,1,3995,45190,42,8
62,49949,5565,504,35,243,0,4038,45676,36,9
63,49439,5608,497,30,250,0,4075,46166,33,9
64,48930,5649,486,27,251,0,4116,46656,32,9
65,48427,5697,481,30,245,0,4157,47145,37,9
66,47921,5740,471,32,236,0,4200,47636,43,9
67,47411,5789,467,32,231,0,4243,48126,47,9
68,46894,5841,453,26,221,0,4292,48616,44,9
69,46388,5882,454,28,226,0,4316,49108,37,9
70,45872,5946,465,35,211,0,4355,49602,53,9
71,45355,5989,455,33,201,0,4394,50096,52,9
72,44863,6029,448,31,200,0,4432,50582,53,9
73,44366,6081,434,26,207,0,4468,51064,41,9
74,43877,6113,415,23,204,0,4506,51550,36,9
75,43382,6154,413,24,204,0,4539,52036,37,9
76,42885,6194,404,25,202,0,4570,52528,29,9
77,42384,6239,410,20,206,0,4601,53018,39,9
78,41893,6281,414,22,211,0,4628,53511,43,9
79,41396,6328,416,20,202,0,4663,53998,45,9
80,40909,6361,393,21,193,0,4701,54488,44,9
81,40423,6400,385,26,186,0,4733,54976,44,9
82,39937,6437,376,25,180,0,4767,55465,45,9
83,39426,6490,382,25,177,0,4797,55958,47,9
84,38927,6525,372,28,179,0,4827,56451,45,9
85,38439,6557,357,26,163,0,4861,56941,43,9
86,37961,6587,344,24,165,0,4885,57427,36,9
87,37464,6620,334,24,159,0,4915,57918,34,9
88,36977,6648,321,19,168,0,4945,58417,38,9
89,36489,6675,309,17,165,0,4972,58909,34,9
90,36010,6700,296,14,162,0,4999,59400,30,9
91,35528,6723,269,8,151,0,5034,59894,22,9
92,35040,6751,273,10,155,0,5050,60389,20,9
93,34557,6776,267,11,143,0,5074,60884,21,9
94,34073,6803,263,9,140,0,5098,61373,21,9
95,33585,6832,252,7,126,0,5132,61862,23,9
96,33090,6864,254,7,120,0,5154,62357,25,9
97,32586,6896,258,7,121,0,5175,62851,29,9
98,32104,6926,262,9,118,0,5193,63346,32,9
99,31602,6961,265,6,119,0,5215,63837,29,9
100,31113,6988,268,8,125,0,5228,64334,29,9
101,30610,7022,272,12,124,0,5247,64830,25,9
102,30128,7051,276,16,123,0,5265,65322,34,9
103,29645,7081,279,15,127,0,5281,65816,38,9
104,29155,7110,279,18,130,0,5303,66311,42,9
105,28670,7140,276,17,130,0,5320,66806,36,9
106,28183,7165,266,19,135,0,5340,67299,31,9
107,27692,7189,258,16,130,0,5361,67795,25,9
108,27206,7220,257,14,125,0,5383,68290,25,9
109,26718,7245,251,11,125,0,5404,68785,21,9
110,26221,7273,255,11,126,0,5423,69280,27,9
111,25745,7294,238,7,117,0,5451,69772,24,9
112,25266,7308,230,8,119,0,5467,70268,24,9
