,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84231,311,311,0,0,0,0,15458,0,0
1,83659,392,392,0,0,0,0,15956,7,0
2,83079,487,487,0,0,0,0,16450,16,0
3,82473,604,604,0,0,0,0,16948,25,0
4,81865,725,718,0,0,0,0,17445,28,0
5,81227,889,873,0,0,0,0,17942,42,0
6,80564,1077,1052,44,341,0,0,18436,52,0
7,79921,1246,1211,52,419,0,0,18930,62,0
8,79279,1422,1364,64,515,0,0,19423,66,0
9,78621,1614,1537,71,619,0,0,19915,73,0
10,77973,1785,1688,85,746,0,0,20408,69,0
11,77329,1966,1842,100,900,0,0,20898,69,0
12,76655,2177,2027,114,1035,0,0,21394,76,0
13,76009,2357,1868,90,823,62,323,21881,81,0
14,75363,2550,1964,101,892,78,393,22364,84,0
15,74712,2755,2045,107,933,95,484,22849,90,0
16,74073,2942,2120,113,970,115,575,23335,103,0
17,73414,3136,2159,114,1006,131,700,23825,98,0
18,72771,3320,2164,112,998,160,840,24312,87,0
19,72125,3511,2199,121,1003,187,962,24796,82,0
20,71510,3665,2140,116,1025,148,1131,25285,85,19
21,70863,3870,2169,116,1012,166,1275,25766,96,23
22,70218,4060,2185,112,1030,176,1414,26248,94,29
23,69574,4255,2212,111,1033,190,1549,26730,99,34
24,68939,4442,2194,114,1014,202,1707,27214,96,42
25,68312,4612,2178,113,982,202,1854,27705,103,54
26,67679,4806,2169,106,992,195,2012,28182,108,66
27,67058,4977,2138,105,990,195,2169,28663,103,75
28,66438,5150,2119,102,1002,190,2315,29144,103,87
29,65841,5320,2079,107,979,187,2477,29616,110,97
30,65256,5464,2017,106,960,168,2639,30097,119,110
31,64652,5619,1982,109,951,174,2788,30578,117,117
32,64043,5779,1964,108,966,167,2909,31056,101,129
33,63444,5935,1918,107,940,171,3066,31532,94,134
34,62835,6103,1894,101,908,174,3220,32013,102,140
35,62233,6266,1853,91,860,161,3385,32486,107,150
36,61632,6414,1817,81,842,161,3529,32970,105,157
37,61051,6579,1817,84,834,172,3651,33437,116,160
38,60490,6704,1740,71,814,160,3806,33906,115,173
39,59921,6842,1716,70,803,169,3930,34375,122,180
40,59341,6976,1666,64,799,175,4055,34855,105,188
41,58764,7114,1645,65,790,174,4173,35330,106,196
42,58213,7233,1624,63,802,176,4271,35797,102,200
43,57661,7357,1586,63,771,171,4391,36263,106,208
44,57094,7488,1545,57,746,164,4521,36738,108,216
45,56544,7592,1484,65,715,156,4646,37212,99,222
46,55996,7696,1408,63,693,142,4779,37683,85,231
47,55438,7815,1350,60,652,130,4910,38152,74,241
48,54881,7939,1328,64,617,126,5023,38619,79,249
49,54302,8082,1339,66,596,132,5125,39095,90,255
50,53720,8229,1369,64,585,132,5210,39573,96,262
51,53165,8353,1362,65,564,131,5305,40049,102,268
52,52614,8487,1360,59,564,130,5399,40514,99,275
53,52023,8651,1393,64,549,134,5491,40983,100,283
54,51472,8779,1393,68,568,127,5581,41453,103,285
55,50911,8905,1394,67,599,120,5669,41926,103,290
56,50356,9059,1408,68,591,107,5765,42388,120,302
57,49807,9195,1419,73,609,100,5844,42857,120,309
58,49254,9329,1436,79,655,95,5923,43329,128,315
59,48699,9468,1441,75,654,104,6003,43801,125,320
60,48160,9577,1411,74,655,98,6095,44287,129,328
61,47614,9696,1395,74,652,111,6186,44759,126,332
62,47069,9810,1352,69,638,116,6293,45238,113,336
63,46539,9908,1317,74,639,114,6379,45720,102,340
64,45996,10016,1292,73,631,120,6471,46197,98,344
65,45466,10120,1239,63,575,128,6592,46665,94,347
66,44952,10219,1212,68,563,123,6677,47139,97,356
67,44438,10315,1183,63,555,125,6766,47622,104,359
68,43914,10430,1158,64,515,119,6871,48092,112,365
69,43398,10525,1119,62,495,117,6963,48570,110,372
70,42883,10618,1084,57,481,123,7045,49047,100,378
71,42345,10732,1063,54,455,118,7133,49525,96,388
72,41820,10834,1059,58,441,111,7197,50008,100,397
73,41297,10927,1036,51,444,107,7275,50489,100,405
74,40783,11024,1019,52,424,107,7347,50957,98,414
75,40288,11109,994,45,428,100,7416,51425,97,418
76,39784,11200,974,45,434,94,7487,51901,100,428
77,39284,11296,956,44,425,86,7567,52380,107,431
78,38787,11375,936,39,429,87,7622,52846,96,439
79,38280,11455,920,38,440,80,7681,53335,92,443
80,37756,11539,891,40,409,83,7751,53818,79,448
81,37264,11607,868,37,408,79,7812,54295,78,453
82,36769,11685,852,39,401,77,7873,54772,78,457
83,36281,11760,824,40,373,80,7946,55256,82,462
84,35784,11831,810,38,361,84,8005,55743,90,464
85,35280,11918,799,40,355,78,8069,56221,89,469
86,34802,11995,782,34,339,79,8132,56695,91,471
87,34324,12062,757,32,341,68,8182,57169,86,481
88,33850,12126,733,32,329,66,8234,57642,91,489
89,33360,12196,719,29,313,71,8286,58122,85,490
90,32881,12267,703,27,320,65,8343,58596,85,493
91,32398,12332,677,26,316,58,8398,59077,77,496
92,31932,12385,653,30,293,65,8448,59554,73,498
93,31448,12446,645,33,277,67,8486,60035,76,502
94,30951,12520,655,37,269,77,8524,60522,83,503
95,30468,12570,634,37,267,73,8572,61001,76,505
96,30004,12628,618,39,266,68,8610,61481,69,511
97,29515,12693,589,42,236,65,8670,61970,61,513
98,29045,12735,575,41,222,69,8711,62457,69,514
99,28581,12796,567,39,226,63,8753,62934,74,518
100,28111,12849,565,36,234,63,8776,63422,71,526
101,27635,12913,554,30,230,55,8823,63904,74,532
102,27164,12959,528,29,228,55,8864,64387,63,535
103,26679,13018,526,26,211,55,8902,64874,57,537
104,26211,13075,523,21,217,52,8935,65349,48,539
105,25736,13129,524,22,217,47,8968,65837,50,542
106,25263,13193,528,18,218,44,9009,66320,62,546
107,24784,13252,529,18,211,38,9051,66808,67,546
108,24320,13301,522,16,222,36,9085,67293,63,549
109,23849,13363,515,17,221,35,9124,67773,64,552
110,23379,13417,521,19,234,28,9148,68252,62,555
111,22905,13474,538,20,237,36,9171,68733,69,557
112,22461,13525,532,21,242,39,9198,69211,67,559
113,22001,13584,535,21,237,41,9233,69698,81,561
114,21537,13648,555,22,241,48,9255,70190,89,561
115,21069,13713,550,25,229,48,9299,70666,88,561
116,20588,13773,538,23,225,50,9335,71157,77,564
117,20138,13811,513,24,214,52,9367,71643,57,565
118,19683,13856,489,21,206,45,9404,72131,57,572
119,19219,13907,477,22,201,42,9444,72615,59,573
120,18756,13954,483,25,204,45,9471,73106,76,577
121,18286,14006,470,24,209,39,9507,73591,71,581
122,17835,14059,462,22,204,37,9543,74080,72,582
123,17374,14099,438,22,189,35,9578,74570,63,584
124,16905,14142,436,24,189,35,9601,75058,55,586
125,16441,14177,421,26,181,36,9624,75548,49,588
126,15991,14223,418,24,181,39,9654,76032,56,589
127,15532,14261,399,22,171,34,9693,76519,66,595
128,15066,14303,385,24,153,35,9729,77007,61,596
129,14595,14350,377,26,154,33,9759,77498,56,596
130,14229,14402,384,24,152,30,9779,77885,62,599
131,14215,14429,368,19,151,28,9808,77885,61,599
132,14196,14469,368,17,149,28,9826,77885,62,601
133,14187,14498,336,15,147,27,9857,77885,54,603
134,14179,14514,307,12,149,23,9887,77885,49,605
135,14164,14537,285,9,154,21,9909,77885,36,607
136,14146,14561,263,8,138,26,9935,77885,22,607
137,14135,14587,264,7,142,25,9950,77885,29,609
138,14114,14618,266,5,132,25,9970,77885,31,610
139,14096,14648,272,5,124,23,9985,77885,37,613
140,14085,14670,249,5,111,21,10013,77885,33,615
141,14065,14710,255,5,102,24,10037,77885,43,615
142,14051,14740,248,5,89,23,10061,77885,47,616
143,14038,14763,241,4,97,18,10077,77885,46,619
144,14020,14799,243,8,92,23,10090,77885,44,620
145,14010,14822,240,9,93,22,10098,77885,41,622
146,13999,14845,245,11,103,22,10106,77885,43,622
147,13987,14867,234,11,102,22,10120,77885,35,623
148,13966,14897,231,10,98,20,10138,77885,31,625
149,13948,14929,239,12,103,19,10149,77885,33,626
150,13932,14951,231,12,92,20,10169,77885,29,626
151,13912,14983,230,8,89,14,10190,77885,32,629
152,13896,15012,235,9,89,15,10200,77885,31,629
