,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84239,305,305,0,0,0,0,15456,0,0
1,83674,376,376,0,0,0,0,15954,4,0
2,83112,448,448,0,0,0,0,16453,13,0
3,82527,547,547,0,0,0,0,16950,24,0
4,81914,678,674,0,0,0,0,17449,37,0
5,81274,834,821,0,0,0,0,17947,42,0
6,80637,997,973,36,336,0,0,18447,57,0
7,80021,1124,1083,45,390,0,0,18944,48,0
8,79372,1293,1238,60,463,0,0,19440,50,0
9,78714,1478,1397,70,567,0,0,19937,48,0
10,78089,1629,1540,80,699,0,0,20428,57,0
11,77453,1794,1689,94,822,0,0,20923,65,0
12,76812,1963,1834,102,933,0,0,21415,61,0
13,76175,2136,1682,80,736,64,308,21903,68,0
14,75537,2318,1788,83,831,75,360,22387,72,0
15,74900,2487,1864,86,874,90,433,22877,74,0
16,74256,2663,1921,88,899,109,528,23369,74,0
17,73616,2843,1947,97,897,125,654,23857,74,0
18,72946,3046,2013,98,908,147,769,24345,73,0
19,72301,3236,2079,106,935,166,869,24828,77,0
20,71665,3412,2029,105,930,121,1036,25313,74,31
21,71006,3625,2080,108,918,141,1172,25798,92,36
22,70358,3814,2114,108,936,148,1293,26282,89,42
23,69693,4035,2180,108,977,159,1416,26766,104,49
24,69043,4249,2213,104,994,166,1554,27239,102,53
25,68408,4451,2246,105,995,171,1691,27706,111,60
26,67786,4630,2235,106,1014,175,1841,28183,105,60
27,67132,4839,2262,100,1037,177,1977,28666,106,69
28,66478,5044,2273,99,1067,169,2128,29148,105,78
29,65850,5238,2284,104,1087,172,2266,29622,111,89
30,65207,5436,2266,114,1063,176,2432,30107,113,101
31,64575,5636,2275,119,1041,180,2583,30578,119,108
32,63960,5817,2263,114,1066,178,2731,31054,121,113
33,63337,6013,2238,114,1064,171,2910,31533,133,115
34,62709,6202,2236,132,1036,183,3056,32010,132,121
35,62081,6389,2210,135,1010,193,3217,32491,130,131
36,61441,6595,2191,127,1002,197,3385,32968,121,136
37,60849,6754,2135,120,980,188,3548,33436,118,150
38,60241,6938,2130,114,985,184,3686,33903,121,161
39,59622,7134,2110,122,957,182,3853,34370,122,167
40,59035,7293,2073,121,933,193,4009,34839,128,172
41,58432,7465,2038,112,951,183,4161,35313,128,184
42,57851,7624,1990,104,925,178,4316,35784,128,192
43,57256,7796,1956,108,901,174,4470,36250,129,203
44,56657,7980,1958,109,913,174,4600,36699,119,212
45,56094,8140,1931,111,885,175,4738,37152,121,217
