,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84216,333,333,0,0,0,0,15451,0,0
1,83657,395,395,0,0,0,0,15951,3,0
2,83091,474,474,0,0,0,0,16449,14,0
3,82508,579,579,0,0,0,0,16943,30,0
4,81900,709,706,0,0,0,0,17439,45,0
5,81275,862,848,0,0,0,0,17933,56,0
6,80640,1029,999,44,348,0,0,18424,63,0
7,80039,1154,1106,55,405,0,0,18919,64,0
8,79422,1290,1220,71,478,0,0,19411,53,0
9,78777,1465,1372,84,577,0,0,19902,51,0
10,78145,1639,1527,100,692,0,0,20391,63,0
11,77493,1822,1699,115,821,0,0,20888,80,0
12,76847,1999,1855,125,917,0,0,21379,81,0
13,76231,2158,1648,93,682,57,335,21862,76,0
14,75593,2324,1731,98,763,70,390,22356,70,0
15,74958,2493,1807,96,819,88,461,22839,65,0
16,74308,2682,1878,95,863,108,553,23330,69,0
17,73660,2886,1956,91,891,135,657,23812,85,0
18,73029,3066,1996,90,881,156,780,24295,100,0
19,72410,3238,2043,93,916,167,875,24779,107,0
20,71805,3401,2004,92,944,128,1017,25256,104,22
21,71179,3569,2001,96,945,143,1153,25738,96,25
22,70568,3743,2001,100,964,149,1281,26216,100,34
23,69965,3892,1956,101,956,145,1434,26695,90,40
24,69334,4073,1960,99,938,147,1580,27174,95,47
25,68731,4231,1955,101,931,158,1693,27649,84,56
26,68124,4397,1968,105,927,174,1817,28125,94,60
27,67536,4563,1956,109,904,177,1960,28591,109,66
28,66942,4724,1933,106,872,182,2108,29059,114,72
29,66356,4879,1899,104,860,194,2256,29527,116,78
30,65738,5042,1883,101,843,207,2386,30009,99,83
31,65162,5179,1842,103,837,199,2519,30483,99,93
32,64584,5311,1796,101,833,186,2646,30955,88,107
33,63995,5468,1775,96,820,179,2789,31426,100,115
34,63408,5629,1770,95,806,181,2913,31894,107,122
35,62828,5769,1748,87,826,169,3036,32364,111,135
36,62243,5920,1702,79,784,163,3178,32833,107,151
37,61691,6048,1647,83,758,150,3310,33303,111,160
38,61098,6201,1642,86,742,153,3428,33780,118,170
39,60540,6333,1622,87,738,158,3535,34248,125,180
40,59963,6466,1579,81,728,154,3657,34720,107,188
41,59409,6585,1538,78,729,149,3772,35196,110,196
42,58863,6688,1457,81,672,143,3910,35672,98,200
43,58299,6821,1447,82,685,130,4018,36139,104,207
44,57726,6948,1431,75,676,133,4115,36617,96,213
45,57171,7069,1402,74,664,131,4225,37088,96,223
46,56618,7193,1367,70,628,125,4339,37562,100,234
47,56083,7294,1326,71,590,125,4442,38029,96,241
48,55535,7408,1302,67,577,133,4543,38500,97,248
49,55004,7508,1279,60,597,130,4624,38971,95,252
50,54461,7614,1243,61,571,132,4733,39448,102,257
51,53920,7721,1231,56,572,134,4816,39917,96,262
52,53368,7832,1195,46,550,128,4918,40390,87,271
53,52824,7950,1192,39,561,121,5000,40857,81,275
54,52274,8063,1202,39,552,116,5071,41334,89,282
55,51736,8167,1172,42,521,108,5164,41804,88,296
56,51210,8261,1146,44,506,112,5252,42275,88,299
57,50679,8364,1119,49,494,106,5342,42745,88,306
58,50163,8460,1092,59,487,95,5429,43219,97,316
59,49646,8537,1061,65,488,89,5502,43694,89,322
60,49122,8635,1045,70,478,91,5579,44165,88,326
61,48605,8721,1027,72,477,86,5647,44645,82,327
62,48086,8825,1036,70,478,83,5717,45119,97,331
63,47574,8920,1016,71,456,82,5793,45592,102,338
64,47070,8996,979,61,438,82,5873,46069,94,342
65,46536,9103,965,54,422,86,5953,46543,85,347
66,46018,9179,926,49,404,88,6026,47026,72,352
67,45500,9259,908,48,395,89,6099,47505,78,356
68,44993,9350,918,48,388,100,6151,47975,89,358
69,44477,9431,899,48,373,94,6222,48456,90,363
70,43956,9517,887,50,390,84,6286,48938,89,370
71,43447,9596,866,47,389,78,6346,49421,76,372
72,42930,9671,845,49,374,73,6413,49906,75,376
73,42418,9755,845,48,371,72,6468,50380,80,379
74,41896,9848,841,45,362,68,6532,50861,90,387
75,41389,9914,819,41,368,62,6592,51347,91,391
76,40866,9995,815,37,371,63,6645,51832,88,392
77,40362,10067,779,31,348,70,6716,52315,76,394
78,39861,10135,774,37,343,74,6762,52799,71,396
79,39353,10202,762,38,347,76,6811,53289,70,398
80,38851,10270,750,38,335,72,6867,53779,71,399
81,38350,10332,734,37,333,70,6922,54268,77,402
82,37850,10399,712,35,324,68,6982,54756,76,404
83,37345,10470,702,33,320,65,7033,55242,75,410
84,36848,10528,678,31,311,60,7085,55724,70,414
85,36366,10573,644,25,308,60,7137,56205,59,415
86,35863,10635,622,21,290,57,7189,56691,53,424
87,35369,10705,628,23,288,55,7230,57178,58,426
88,34868,10779,632,25,281,53,7284,57664,71,427
89,34386,10826,609,28,266,49,7333,58153,73,431
90,33900,10900,611,33,243,51,7375,58635,76,435
91,33410,10971,611,34,247,48,7418,59116,76,435
92,32916,11038,611,38,243,44,7463,59599,78,438
93,32401,11096,606,38,253,46,7496,60093,70,439
94,31915,11153,593,38,240,45,7537,60574,67,440
95,31407,11214,584,33,242,44,7583,61066,66,443
96,30917,11275,590,33,248,47,7616,61553,70,444
97,30443,11323,580,27,270,44,7647,62040,72,446
98,29938,11382,576,26,263,46,7688,62531,68,448
99,29450,11435,562,22,255,48,7728,63022,68,450
100,28972,11477,531,26,246,48,7772,63512,62,452
101,28477,11539,548,24,256,47,7800,64001,71,453
102,27981,11592,532,24,232,48,7843,64493,70,454
103,27496,11637,513,26,230,48,7885,64982,67,455
104,27013,11672,474,30,208,45,7930,65471,59,459
105,26516,11720,465,29,193,49,7960,65963,56,462
106,26037,11758,450,31,196,46,7993,66454,49,464
107,25549,11804,434,25,190,42,8034,66942,52,468
108,25057,11855,434,21,185,48,8062,67432,52,470
109,24579,11889,434,23,180,46,8081,67925,53,474
110,24090,11946,427,19,168,45,8121,68413,56,478
111,23624,11977,409,17,169,45,8149,68904,52,478
112,23139,12020,413,20,171,39,8173,69403,62,481
113,22658,12068,400,21,163,38,8209,69888,56,483
114,22171,12121,409,20,157,40,8233,70379,59,486
115,21687,12173,406,23,161,34,8265,70871,65,487
116,21209,12209,408,21,159,35,8281,71362,64,488
117,20723,12256,404,20,154,31,8312,71857,66,488
118,20223,12306,399,23,155,31,8338,72348,54,489
119,19735,12357,407,25,160,30,8364,72840,65,490
120,19258,12386,382,20,159,28,8394,73328,52,492
121,18781,12425,380,21,156,25,8416,73822,51,495
122,18294,12460,356,21,147,27,8446,74316,34,497
123,17814,12486,357,23,165,25,8461,74809,36,498
124,17338,12525,363,23,168,28,8478,75299,35,499
125,16844,12566,363,18,162,28,8509,75795,41,499
126,16363,12596,349,14,157,28,8541,76290,45,500
127,15879,12623,343,18,154,33,8560,76782,44,500
128,15394,12661,343,17,150,31,8578,77280,45,504
129,14919,12687,328,16,151,30,8604,77772,41,504
130,14449,12718,315,18,140,33,8635,78267,39,504
131,14131,12756,311,17,132,32,8657,78585,37,507
132,14105,12799,322,16,127,31,8676,78585,43,509
133,14092,12831,321,15,125,33,8698,78585,51,509
134,14070,12866,314,14,116,31,8721,78585,49,513
135,14054,12906,320,16,119,29,8736,78585,56,515
136,14030,12947,315,16,117,27,8760,78585,54,518
137,14005,12992,320,14,120,25,8784,78585,61,521
138,13989,13025,309,13,119,20,8804,78585,54,521
139,13976,13047,299,14,126,19,8819,78585,46,521
140,13957,13083,293,14,121,18,8838,78585,43,524
141,13937,13121,296,15,129,15,8853,78585,44,527
142,13925,13147,294,16,133,16,8872,78585,49,527
143,13903,13181,289,16,126,17,8894,78585,44,527
144,13891,13206,270,15,114,17,8919,78585,39,528
145,13883,13223,260,17,118,17,8932,78585,34,528
146,13864,13254,257,17,116,17,8954,78585,34,528
147,13844,13283,256,19,110,16,8969,78585,30,530
148,13827,13313,257,17,110,20,8989,78585,34,530
149,13811,13348,256,14,100,21,9012,78585,41,531
150,13798,13376,257,12,94,19,9029,78585,47,532
151,13785,13399,252,12,100,17,9043,78585,44,533
152,13770,13429,246,13,100,19,9060,78585,40,533
153,13754,13456,238,14,96,19,9079,78585,36,534
154,13740,13477,235,13,101,17,9091,78585,33,536
155,13723,13508,227,11,94,15,9111,78585,32,540
156,13708,13534,229,10,96,14,9124,78585,32,540
157,13687,13570,251,11,102,15,9130,78585,40,541
158,13673,13598,248,10,100,17,9147,78585,40,541
159,13659,13629,248,7,97,17,9167,78585,46,541
160,13637,13662,254,5,99,22,9178,78585,42,542
161,13620,13689,252,5,98,23,9192,78585,38,543
162,13595,13726,256,7,104,20,9206,78585,33,545
163,13580,13753,257,9,103,18,9219,78585,34,547
164,13562,13790,270,8,103,19,9232,78585,43,548
165,13545,13821,272,8,109,18,9247,78585,45,550
166,13528,13849,275,7,113,19,9259,78585,44,551
167,13514,13885,273,10,118,17,9276,78585,47,553
168,13501,13913,270,8,120,15,9293,78585,48,553
169,13496,13927,255,8,117,18,9309,78585,46,555
170,13478,13956,249,10,118,19,9322,78585,35,555
171,13462,13989,252,11,120,18,9335,78585,37,557
172,13445,14011,245,11,112,20,9354,78585,33,558
173,13428,14039,245,13,106,20,9369,78585,33,560
174,13409,14071,234,10,89,19,9395,78585,29,560
175,13391,14102,250,12,90,24,9405,78585,37,560
176,13369,14141,257,11,89,21,9423,78585,43,563
177,13346,14171,260,9,91,24,9437,78585,37,563
178,13330,14200,261,9,91,26,9451,78585,37,564
179,13303,14255,284,8,97,25,9464,78585,48,566
180,13287,14283,290,9,101,23,9477,78585,53,568
181,13262,14334,322,12,115,22,9482,78585,66,569
182,13246,14370,310,11,121,20,9499,78585,58,572
183,13227,14404,315,12,120,19,9515,78585,61,573
184,13202,14451,319,11,131,19,9531,78585,57,574
185,13187,14483,316,12,129,21,9545,78585,54,575
186,13168,14521,317,15,132,18,9566,78585,58,576
187,13153,14548,306,13,132,20,9582,78585,48,576
188,13133,14585,306,13,129,22,9602,78585,48,576
189,13116,14618,297,15,129,22,9624,78585,45,577
190,13105,14645,297,14,129,23,9639,78585,49,577
191,13089,14670,279,14,121,24,9663,78585,41,579
192,13071,14708,281,15,119,20,9679,78585,45,583
193,13059,14732,267,15,114,23,9700,78585,41,584
194,13044,14755,265,16,114,23,9715,78585,40,585
195,13033,14779,247,15,107,20,9734,78585,33,588
196,13023,14801,231,12,101,19,9758,78585,33,590
197,13008,14823,233,12,104,22,9770,78585,32,590
198,12989,14855,230,13,96,19,9789,78585,32,593
199,12974,14878,226,12,97,19,9804,78585,28,593
200,12964,14902,223,9,91,19,9823,78585,35,594
201,12951,14921,212,8,85,19,9840,78585,28,594
202,12934,14948,220,7,90,19,9851,78585,30,594
203,12920,14972,217,9,91,22,9864,78585,26,594
204,12904,14998,219,10,87,22,9881,78585,30,595
205,12891,15024,221,11,84,20,9894,78585,33,596
206,12877,15051,225,11,82,22,9906,78585,36,597
207,12868,15073,224,12,87,20,9916,78585,39,600
208,12855,15101,228,12,91,19,9926,78585,41,601
209,12842,15122,221,13,91,19,9940,78585,36,602
210,12835,15137,200,12,86,15,9961,78585,31,604
211,12825,15159,188,12,85,11,9979,78585,28,605
212,12815,15184,195,10,86,11,9989,78585,35,605
213,12808,15198,187,8,88,10,10000,78585,34,608
214,12795,15218,178,7,85,10,10016,78585,29,609
215,12786,15234,168,7,78,13,10026,78585,21,610
216,12775,15249,165,5,74,18,10036,78585,18,611
217,12764,15267,164,6,70,19,10048,78585,18,611
218,12758,15283,160,4,65,20,10061,78585,21,611
219,12750,15300,166,5,68,22,10068,78585,26,611
220,12739,15317,162,6,63,21,10081,78585,25,612
221,12731,15329,154,6,61,24,10090,78585,19,613
222,12723,15340,144,6,65,19,10099,78585,13,616
223,12715,15357,140,7,60,14,10111,78585,16,619
224,12706,15373,143,7,58,15,10119,78585,19,620
225,12695,15389,149,8,61,15,10125,78585,21,621
226,12679,15411,149,6,58,15,10137,78585,18,622
227,12673,15424,146,6,57,15,10145,78585,18,623
228,12662,15442,144,7,53,11,10159,78585,20,624
229,12652,15456,142,6,52,12,10169,78585,18,624
230,12634,15482,155,6,57,12,10175,78585,19,624
231,12621,15508,163,6,65,9,10186,78585,25,624
232,12607,15530,169,5,61,8,10198,78585,29,624
233,12595,15556,178,7,62,7,10206,78585,35,625
234,12574,15591,192,8,63,7,10214,78585,36,625
235,12565,15608,194,10,71,8,10221,78585,36,625
236,12555,15630,194,11,74,9,10229,78585,34,625
237,12539,15663,204,10,78,11,10237,78585,37,626
238,12530,15683,201,8,76,12,10252,78585,40,626
239,12524,15697,198,11,88,13,10257,78585,36,626
240,12510,15725,199,10,87,14,10267,78585,33,626
241,12502,15741,195,10,87,15,10276,78585,30,626
242,12485,15767,194,10,85,14,10295,78585,31,626
243,12479,15782,182,11,80,14,10306,78585,26,628
244,12471,15801,176,12,71,11,10320,78585,29,631
245,12455,15826,183,13,72,14,10329,78585,29,631
246,12448,15843,172,11,61,16,10347,78585,30,632
247,12432,15871,180,12,68,16,10356,78585,31,632
248,12427,15887,175,10,66,14,10366,78585,33,634
249,12419,15903,165,8,60,14,10382,78585,31,634
250,12405,15930,172,8,67,15,10389,78585,32,635
251,12396,15951,178,7,69,17,10393,78585,33,635
252,12384,15973,176,8,70,15,10407,78585,35,637
253,12373,15992,172,8,67,13,10417,78585,30,637
254,12363,16013,163,6,60,12,10434,78585,29,638
255,12353,16028,161,9,65,11,10441,78585,24,638
256,12340,16054,171,9,66,11,10448,78585,29,639
