,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84259,283,283,0,0,0,0,15458,0,0
1,83698,350,350,0,0,0,0,15956,4,0
2,83122,438,438,0,0,0,0,16454,14,0
3,82510,558,558,0,0,0,0,16953,21,0
4,81891,695,691,0,0,0,0,17448,30,0
5,81240,864,850,0,0,0,0,17945,35,0
6,80577,1057,1036,41,305,0,0,18441,54,0
7,79940,1219,1185,50,374,0,0,18933,58,0
8,79294,1398,1349,60,477,0,0,19424,67,0
9,78633,1582,1507,71,590,0,0,19916,56,0
10,77980,1766,1674,83,732,0,0,20410,64,0
11,77334,1945,1829,99,883,0,0,20907,70,0
12,76679,2143,2012,106,1021,0,0,21394,85,0
13,76035,2318,1826,83,853,10,336,21889,86,0
14,75367,2515,1915,84,943,10,414,22379,75,0
15,74707,2712,1969,87,986,10,527,22867,70,0
16,74074,2885,1992,93,1005,10,651,23356,73,0
17,73427,3056,1990,103,1009,10,805,23850,72,0
18,72758,3263,2005,104,990,10,972,24342,77,0
19,72088,3466,2034,116,1011,10,1117,24833,72,0
20,71432,3680,2065,120,1024,0,1280,25316,95,2
21,70760,3901,2087,122,997,0,1449,25801,99,2
22,70089,4122,2125,123,990,0,1608,26282,106,2
23,69406,4357,2170,115,1026,0,1757,26765,100,2
24,68753,4574,2185,109,1043,0,1925,27252,117,2
25,68115,4765,2197,116,1060,1,2073,27725,112,2
26,67464,4985,2205,113,1072,2,2250,28202,123,2
27,66849,5160,2158,113,1090,3,2421,28676,106,2
28,66215,5348,2176,120,1139,3,2565,29154,112,2
29,65565,5555,2184,125,1147,3,2718,29638,107,2
30,64919,5755,2174,138,1122,4,2894,30111,100,2
31,64298,5945,2155,135,1120,6,3071,30582,108,2
32,63668,6143,2138,122,1101,5,3244,31053,106,3
33,63067,6321,2103,120,1072,6,3430,31527,130,3
34,62441,6523,2075,115,1053,6,3619,32008,147,4
35,61828,6706,2020,117,1024,7,3818,32477,147,4
36,61203,6912,2009,112,1013,7,3984,32946,146,4
37,60594,7085,1960,113,1006,7,4148,33414,121,5
38,59993,7255,1916,113,959,6,4321,33883,120,7
39,59391,7434,1905,116,960,7,4461,34345,109,7
