,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84246,293,293,0,0,0,0,15461,0,0
1,83680,364,364,0,0,0,0,15960,4,0
2,83097,458,458,0,0,0,0,16459,14,0
3,82515,550,550,0,0,0,0,16955,20,0
4,81904,673,669,0,0,0,0,17453,26,0
5,81270,822,808,0,0,0,0,17952,30,0
6,80627,981,961,37,323,0,0,18451,39,0
7,80017,1107,1077,44,400,0,0,18945,39,0
8,79378,1271,1227,55,475,0,0,19440,45,0
9,78743,1438,1379,66,577,0,0,19927,49,0
10,78103,1607,1538,80,698,0,0,20424,65,0
11,77458,1783,1694,91,831,0,0,20918,70,0
12,76782,1984,1876,98,940,0,0,21413,71,0
13,76150,2149,1665,77,745,10,350,21907,72,0
14,75508,2320,1728,84,802,11,433,22400,69,0
15,74851,2512,1814,83,860,11,519,22891,75,0
16,74215,2677,1839,82,899,11,632,23381,67,0
17,73578,2859,1865,78,949,12,766,23873,82,0
18,72918,3056,1892,87,934,12,910,24366,86,0
19,72264,3248,1950,94,960,13,1025,24855,94,0
20,71640,3423,1935,97,979,4,1174,25336,89,4
21,70995,3612,1945,95,979,3,1323,25822,89,4
22,70346,3811,1974,99,977,3,1466,26310,100,4
23,69716,3998,1980,106,986,5,1615,26790,105,4
24,69097,4180,1950,114,962,4,1797,27261,109,4
25,68456,4383,1978,110,971,5,1934,27742,114,4
26,67834,4555,1964,111,980,5,2082,28219,104,5
27,67211,4736,1945,103,983,5,2247,28695,104,6
28,66584,4921,1941,107,983,5,2393,29173,97,6
29,65946,5117,1965,112,981,5,2538,29656,111,6
30,65331,5296,1941,107,979,3,2707,30133,118,6
31,64705,5489,1933,103,963,3,2872,30609,125,6
32,64072,5683,1943,100,970,3,3015,31087,123,6
33,63456,5867,1926,94,966,2,3174,31554,117,7
34,62838,6043,1897,100,954,1,3336,32032,110,7
35,62217,6225,1891,98,944,2,3485,32510,110,7
36,61623,6384,1867,90,954,2,3633,32984,114,7
37,61023,6552,1839,90,949,2,3793,33460,122,7
38,60440,6715,1819,91,952,3,3937,33923,126,7
39,59859,6873,1790,96,940,2,4085,34385,126,7
40,59271,7026,1750,101,929,2,4234,34857,119,7
41,58692,7173,1699,99,896,2,4389,35327,113,7
42,58117,7325,1673,93,888,1,4527,35796,117,8
43,57539,7463,1624,96,855,1,4677,36268,109,8
44,56964,7609,1578,96,819,1,4832,36729,104,8
45,56407,7743,1519,88,794,0,4982,37193,95,8
46,55837,7888,1496,74,778,1,5121,37664,108,8
47,55294,8003,1436,69,749,1,5264,38128,105,8
48,54734,8131,1411,69,738,2,5383,38596,103,8
49,54187,8266,1380,66,731,2,5507,39048,94,8
50,53632,8390,1355,58,719,2,5627,39515,93,8
51,53068,8515,1329,49,712,2,5746,39987,88,8
52,52509,8629,1294,49,682,2,5862,40461,76,8
53,51959,8744,1270,54,663,1,5972,40929,74,9
54,51409,8867,1257,52,658,1,6081,41390,71,9
55,50879,8988,1247,48,649,0,6191,41853,91,9
56,50348,9113,1232,51,630,0,6305,42317,101,9
57,49804,9248,1243,49,625,0,6405,42786,123,9
58,49267,9354,1205,58,602,0,6508,43257,111,9
59,48726,9476,1205,64,609,0,6594,43722,106,9
60,48192,9591,1178,64,593,0,6690,44192,93,9
61,47635,9703,1159,66,578,0,6792,44670,89,9
62,47095,9801,1130,62,575,0,6888,45150,81,9
63,46565,9900,1098,62,554,0,6986,45636,81,9
64,46042,10011,1091,65,549,0,7079,46102,89,9
65,45521,10126,1094,64,543,0,7168,46560,100,9
66,45006,10224,1060,59,536,0,7267,47032,104,9
67,44527,10294,1018,60,530,1,7346,47489,92,9
68,44014,10406,1007,57,510,1,7435,47954,98,9
69,43518,10492,967,55,501,1,7524,48422,89,9
70,43022,10573,950,56,504,1,7601,48890,99,9
71,42508,10670,916,52,478,1,7692,49362,90,9
