,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84226,332,332,0,0,0,0,15442,0,0
1,83649,423,423,0,0,0,0,15936,8,0
2,83065,513,513,0,0,0,0,16435,13,0
3,82453,638,638,0,0,0,0,16933,24,0
4,81849,750,742,0,0,0,0,17430,21,0
5,81221,910,897,0,0,0,0,17925,43,0
6,80534,1124,1100,40,375,0,0,18420,54,0
7,79911,1267,1238,49,451,0,0,18916,65,0
8,79270,1434,1378,68,546,0,0,19410,58,0
9,78595,1636,1558,84,637,0,0,19901,54,0
10,77937,1821,1727,97,757,0,0,20397,61,0
11,77267,2027,1913,117,929,0,0,20890,70,0
12,76595,2243,2111,131,1042,0,0,21379,85,0
13,75922,2453,1932,108,797,49,366,21868,88,0
14,75230,2690,2070,111,893,64,436,22358,94,0
15,74545,2920,2176,110,942,87,527,22848,96,0
16,73860,3161,2302,106,1016,105,616,23334,112,0
17,73200,3363,2358,115,1057,127,727,23819,104,0
18,72508,3599,2396,117,1047,156,890,24308,102,0
19,71850,3813,2468,125,1114,183,990,24793,101,0
20,71153,4058,2523,129,1158,167,1134,25280,109,19
21,70479,4293,2548,137,1165,174,1305,25763,120,25
22,69832,4519,2574,136,1179,177,1457,26236,131,32
23,69176,4728,2571,143,1198,177,1629,26721,134,37
24,68501,4967,2590,135,1196,184,1799,27206,139,43
25,67828,5210,2603,144,1213,190,1969,27681,132,51
26,67188,5415,2570,133,1213,192,2161,28154,132,59
27,66552,5619,2529,128,1197,191,2350,28625,122,66
28,65911,5825,2506,127,1170,206,2528,29095,112,72
29,65261,6031,2496,128,1184,203,2697,29579,114,81
30,64638,6219,2453,128,1179,214,2884,30053,114,86
31,63998,6427,2455,129,1172,216,3044,30527,121,97
32,63372,6626,2403,113,1143,215,3240,30996,123,112
33,62737,6836,2387,112,1124,219,3417,31475,138,122
34,62124,7002,2340,114,1114,222,3575,31956,130,135
35,61525,7177,2293,110,1096,213,3740,32423,131,150
36,60943,7346,2234,105,1077,229,3907,32881,122,157
37,60322,7545,2206,99,1042,234,4091,33352,137,166
38,59748,7701,2157,95,1035,239,4244,33813,137,175
39,59168,7872,2115,94,1003,236,4401,34265,135,186
40,58598,8019,2032,102,956,226,4572,34728,126,196
41,58008,8178,1971,96,920,215,4739,35198,120,206
42,57455,8319,1927,97,920,222,4870,35653,120,217
43,56882,8465,1856,98,866,211,5030,36112,111,234
44,56302,8614,1796,95,840,196,5191,36577,105,245
45,55749,8759,1728,93,793,182,5351,37033,102,255
46,55183,8898,1695,89,787,173,5478,37502,105,269
47,54612,9048,1674,74,768,165,5611,37965,112,276
48,54058,9191,1652,72,761,164,5729,38428,115,283
49,53490,9343,1609,63,738,153,5871,38893,121,302
50,52939,9476,1584,61,732,146,5981,39351,117,312
51,52377,9623,1565,62,708,151,6097,39811,108,319
52,51832,9742,1534,60,715,148,6200,40277,99,326
53,51288,9866,1494,58,695,140,6319,40745,99,337
54,50751,9991,1483,65,702,136,6415,41203,99,343
55,50213,10114,1457,67,684,133,6527,41667,102,349
56,49673,10241,1428,69,677,129,6646,42126,97,352
57,49125,10377,1420,66,663,124,6749,42595,103,359
58,48610,10464,1361,62,652,117,6850,43066,99,370
59,48078,10573,1322,63,630,110,6962,43531,100,377
60,47536,10695,1305,70,612,111,7057,44005,96,381
61,47011,10813,1289,70,598,119,7157,44468,102,385
62,46484,10917,1264,69,596,119,7246,44938,99,395
63,45966,11020,1221,66,543,122,7347,45413,94,404
64,45444,11132,1206,68,532,119,7432,45884,98,410
65,44927,11248,1200,70,526,114,7519,46350,103,418
66,44429,11344,1174,68,519,114,7604,46810,102,424
67,43921,11446,1148,63,512,115,7688,47276,94,428
68,43411,11550,1118,56,493,111,7785,47750,99,433
69,42936,11626,1060,47,478,103,7880,48208,98,442
70,42448,11707,1040,49,503,91,7944,48676,95,447
71,41947,11807,1020,45,494,87,8022,49144,91,452
72,41465,11878,975,41,482,86,8101,49610,82,460
73,40980,11967,955,41,467,88,8180,50076,86,461
74,40489,12043,925,34,444,92,8249,50551,82,465
75,40003,12127,912,36,422,87,8322,51024,95,469
76,39534,12196,879,45,408,90,8388,51485,90,472
77,39062,12268,840,45,375,92,8470,51956,87,472
78,38570,12354,827,45,365,92,8533,52420,82,475
79,38108,12413,785,43,344,89,8600,52890,72,481
80,37634,12475,748,38,333,83,8669,53369,66,485
81,37170,12552,736,39,326,69,8719,53836,68,496
82,36705,12618,729,38,321,66,8773,54304,72,497
83,36256,12679,703,33,317,66,8836,54768,72,501
84,35794,12739,680,29,311,64,8887,55247,72,503
85,35321,12796,660,29,297,65,8939,55724,65,506
86,34855,12868,667,33,293,67,8981,56197,70,509
87,34390,12920,641,34,285,70,9027,56674,54,511
88,33918,12973,637,33,286,69,9067,57155,60,513
89,33444,13026,620,31,272,70,9108,57635,62,517
90,32975,13066,581,28,259,63,9168,58123,61,522
91,32501,13124,573,30,263,59,9209,58610,65,526
92,32013,13186,564,27,262,57,9250,59102,67,529
93,31545,13240,554,21,253,53,9298,59583,78,532
94,31061,13288,529,21,235,49,9344,60073,71,534
95,30586,13334,509,22,220,53,9380,60563,59,535
96,30105,13383,503,23,222,52,9408,61047,49,538
97,29631,13425,482,22,214,49,9451,61533,52,540
98,29162,13464,460,20,199,52,9494,62019,51,541
99,28692,13511,456,19,192,53,9528,62506,59,544
100,28207,13557,446,23,185,50,9560,62994,54,547
101,27731,13609,452,26,191,46,9590,63481,52,547
102,27248,13669,458,24,187,41,9617,63971,50,552
103,26776,13717,454,25,176,38,9651,64455,53,554
104,26308,13765,459,25,168,42,9678,64945,60,556
105,25864,13803,441,22,171,36,9710,65426,56,560
106,25378,13857,441,24,177,31,9743,65919,55,562
107,24917,13903,440,21,191,34,9767,66406,52,564
108,24436,13948,437,20,186,37,9797,66900,53,566
109,23960,13995,444,20,192,36,9817,67392,51,568
110,23498,14038,448,23,188,38,9835,67878,44,571
111,23038,14081,443,26,196,32,9862,68366,46,575
112,22562,14140,454,28,192,30,9893,68853,52,576
113,22108,14180,448,26,184,33,9928,69337,60,576
114,21650,14227,435,29,172,32,9968,69827,59,577
115,21192,14269,427,30,174,33,9994,70319,51,579
116,20732,14310,422,33,168,33,10021,70811,51,579
117,20277,14360,430,36,180,31,10043,71299,59,581
118,19808,14400,423,34,167,34,10076,71793,58,581
119,19360,14438,418,33,169,38,10099,72274,57,582
120,18897,14484,410,35,167,38,10126,72764,51,583
121,18425,14533,420,31,162,43,10150,73253,54,585
122,17967,14584,419,27,158,41,10183,73740,55,586
123,17498,14627,418,24,164,41,10207,74229,56,586
124,17060,14667,405,16,155,41,10240,74716,53,590
125,16613,14717,415,14,162,41,10260,75206,66,591
126,16155,14762,407,16,164,38,10290,75696,67,593
127,15703,14803,403,14,170,34,10321,76192,77,594
128,15244,14853,397,15,169,32,10340,76682,71,599
129,14779,14887,387,15,172,34,10361,77175,67,600
130,14327,14931,382,15,163,35,10386,77661,63,601
131,14040,14971,375,14,167,34,10406,77974,56,602
132,14024,15013,373,16,157,34,10431,77974,64,603
133,14003,15061,369,13,151,34,10463,77974,72,604
134,13985,15095,351,12,136,33,10495,77974,69,605
135,13964,15135,337,14,137,27,10523,77974,62,605
136,13951,15160,308,15,130,27,10547,77974,47,608
137,13929,15197,308,15,128,24,10566,77974,46,610
138,13913,15230,299,17,124,24,10589,77974,44,610
139,13899,15256,294,16,125,23,10606,77974,44,612
140,13887,15285,286,18,120,25,10627,77974,46,613
141,13867,15329,297,17,118,25,10643,77974,53,613
142,13841,15369,306,16,116,31,10662,77974,55,613
143,13827,15393,287,18,109,26,10687,77974,48,614
144,13804,15435,291,17,108,28,10701,77974,43,614
145,13789,15468,290,15,101,29,10720,77974,47,615
146,13770,15500,290,18,100,25,10740,77974,50,617
147,13743,15539,288,19,104,24,10758,77974,43,621
148,13725,15567,286,18,106,25,10770,77974,35,621
149,13703,15606,286,17,108,21,10794,77974,39,623
150,13685,15649,301,13,111,21,10810,77974,52,623
151,13657,15697,327,15,114,23,10821,77974,62,624
152,13635,15735,332,16,128,19,10835,77974,61,626
153,13611,15781,334,13,129,20,10853,77974,58,627
154,13591,15817,324,9,129,20,10877,77974,54,629
155,13572,15853,329,11,131,19,10890,77974,55,631
156,13552,15891,321,11,136,18,10914,77974,51,631
157,13526,15935,336,13,141,20,10926,77974,53,632
158,13506,15978,340,10,149,17,10946,77974,59,634
159,13497,15996,319,10,142,23,10967,77974,50,634
160,13481,16029,316,11,142,23,10984,77974,49,635
161,13470,16052,296,17,134,25,11001,77974,38,638
162,13451,16082,301,19,140,27,11016,77974,40,639
163,13430,16119,296,18,133,30,11040,77974,39,640
164,13404,16159,305,17,121,33,11059,77974,41,640
165,13386,16192,306,19,111,36,11080,77974,45,640
166,13370,16228,304,17,104,34,11100,77974,49,642
167,13355,16258,301,17,104,34,11118,77974,50,643
168,13340,16286,288,14,108,28,11142,77974,48,645
169,13325,16312,268,11,111,28,11166,77974,39,647
170,13316,16329,248,11,109,26,11187,77974,32,648
171,13304,16355,245,11,116,19,11200,77974,33,651
172,13287,16379,242,11,115,19,11215,77974,29,652
173,13273,16403,244,13,117,16,11228,77974,31,653
174,13261,16419,226,12,114,15,11248,77974,21,653
175,13245,16442,226,10,104,20,11264,77974,21,653
176,13237,16463,212,10,90,21,11288,77974,24,654
177,13224,16486,215,11,88,23,11303,77974,30,655
178,13213,16500,208,12,85,25,11317,77974,26,655
179,13204,16517,197,11,83,25,11330,77974,21,657
180,13188,16539,196,10,85,27,11343,77974,17,657
181,13178,16557,196,8,80,27,11358,77974,22,657
182,13170,16574,192,7,85,23,11369,77974,23,659
183,13160,16594,190,7,84,19,11384,77974,27,660
184,13142,16618,185,5,78,15,11403,77974,25,662
185,13130,16643,188,4,81,16,11416,77974,29,662
186,13121,16660,183,3,80,16,11426,77974,27,664
187,13112,16678,178,3,72,15,11443,77974,30,664
188,13102,16701,180,5,72,15,11450,77974,30,665
189,13087,16724,186,6,76,19,11459,77974,30,665
190,13075,16747,191,6,77,21,11468,77974,32,665
191,13072,16754,176,6,77,21,11476,77974,23,666
192,13061,16769,168,5,71,22,11489,77974,19,668
193,13045,16794,167,8,68,17,11503,77974,17,669
194,13027,16824,184,8,75,16,11512,77974,25,669
195,13009,16857,204,6,79,17,11521,77974,36,669
196,13001,16872,190,5,65,15,11539,77974,34,671
197,12989,16892,189,5,64,18,11546,77974,30,673
198,12976,16912,186,7,69,19,11553,77974,22,674
199,12966,16932,190,10,75,19,11559,77974,25,677
200,12951,16959,200,11,82,20,11568,77974,29,677
201,12938,16980,201,11,75,22,11581,77974,30,677
202,12923,17005,203,11,75,21,11593,77974,30,678
203,12916,17022,202,11,85,18,11599,77974,28,678
204,12898,17049,205,11,84,13,11611,77974,29,682
205,12880,17070,201,11,83,14,11625,77974,22,683
206,12870,17096,198,8,81,13,11644,77974,28,683
207,12858,17121,199,6,80,16,11658,77974,32,684
208,12850,17138,205,6,79,16,11665,77974,38,685
209,12835,17164,205,12,79,18,11675,77974,33,685
210,12825,17180,197,12,84,20,11686,77974,26,685
211,12817,17198,196,13,83,20,11696,77974,27,685
212,12806,17219,190,11,82,19,11709,77974,26,688
213,12799,17230,184,12,76,21,11718,77974,24,690
214,12791,17244,170,11,77,18,11735,77974,20,691
215,12782,17260,167,12,79,16,11743,77974,17,692
216,12772,17278,164,6,75,17,11760,77974,21,692
217,12762,17297,161,7,67,19,11775,77974,24,693
218,12754,17309,155,5,66,18,11785,77974,21,694
219,12748,17321,148,5,62,19,11795,77974,19,695
220,12738,17338,143,6,62,14,11808,77974,17,695
221,12731,17355,142,5,58,15,11821,77974,23,696
222,12721,17377,148,4,59,15,11831,77974,29,696
223,12712,17394,149,7,56,14,11838,77974,30,698
224,12702,17411,144,7,51,13,11849,77974,27,699
225,12692,17429,143,9,52,13,11856,77974,23,699
226,12683,17449,144,9,51,10,11865,77974,26,701
227,12676,17467,148,7,54,12,11872,77974,30,701
228,12669,17480,143,9,51,12,11881,77974,28,702
229,12666,17488,130,10,50,12,11891,77974,22,702
230,12663,17497,118,7,55,10,11900,77974,17,703
231,12650,17515,122,7,58,8,11907,77974,16,704
232,12644,17524,117,8,54,9,11916,77974,14,704
233,12639,17537,117,8,54,9,11923,77974,16,704
234,12629,17552,117,8,47,9,11932,77974,16,705
235,12619,17567,119,6,43,8,11942,77974,18,705
236,12607,17585,121,6,46,10,11950,77974,16,705
237,12594,17602,123,6,42,10,11960,77974,15,705
238,12589,17621,128,6,38,10,11969,77974,24,705
239,12578,17637,131,6,41,10,11976,77974,23,705
