,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84238,293,293,0,0,0,0,15469,0,0
1,83667,373,373,0,0,0,0,15969,9,0
2,83093,461,461,0,0,0,0,16465,19,0
3,82511,557,557,0,0,0,0,16963,31,0
4,81900,688,679,0,0,0,0,17460,39,0
5,81292,816,797,0,0,0,0,17954,43,0
6,80649,980,949,43,321,0,0,18449,47,0
7,80026,1123,1075,50,392,0,0,18945,46,0
8,79410,1263,1201,59,467,0,0,19439,50,0
9,78782,1414,1336,71,569,0,0,19933,51,0
10,78141,1594,1500,82,672,0,0,20420,61,0
11,77496,1765,1653,100,802,0,0,20914,63,0
12,76832,1955,1826,112,917,0,0,21410,68,0
13,76182,2145,1643,77,710,17,347,21902,74,0
14,75543,2334,1735,87,756,18,424,22389,91,0
15,74885,2546,1843,94,819,20,506,22876,110,0
16,74238,2732,1886,103,847,23,617,23368,109,0
17,73592,2923,1932,112,892,29,725,23847,96,0
18,72971,3087,1914,112,902,36,866,24339,90,0
19,72335,3275,1949,116,923,41,988,24823,95,0
20,71711,3460,1975,129,959,28,1116,25301,110,7
21,71084,3636,1990,126,983,36,1241,25782,105,8
22,70453,3819,1982,130,992,35,1394,26265,104,10
23,69841,3990,1967,118,982,39,1540,26736,95,11
24,69232,4157,1937,113,971,40,1703,27214,101,15
25,68640,4303,1892,112,960,42,1856,27690,96,18
26,68047,4470,1876,108,958,41,2006,28159,109,21
27,67434,4644,1846,105,938,44,2172,28644,119,23
28,66842,4805,1823,107,922,45,2321,29115,129,28
29,66241,4972,1784,93,900,49,2483,29585,122,29
30,65655,5106,1741,94,886,47,2612,30062,101,31
31,65082,5239,1681,94,858,46,2765,30537,96,31
32,64510,5380,1636,84,850,42,2912,31005,97,34
33,63927,5520,1606,81,828,43,3056,31483,107,35
34,63369,5658,1562,77,815,44,3203,31939,108,35
35,62801,5791,1511,78,782,38,3348,32403,100,37
36,62240,5914,1469,85,742,39,3477,32871,95,38
37,61653,6050,1451,93,722,37,3593,33353,90,40
38,61088,6176,1424,88,708,37,3716,33823,92,41
39,60518,6290,1381,88,682,38,3842,34303,86,42
40,59956,6432,1374,94,659,41,3960,34759,91,42
41,59397,6562,1339,92,623,38,4091,35227,96,45
42,58845,6668,1310,87,624,36,4200,35701,95,47
43,58283,6794,1301,80,628,35,4297,36174,93,49
44,57761,6895,1264,76,618,37,4398,36630,88,50
45,57221,6986,1223,78,617,33,4506,37110,91,51
46,56666,7093,1194,81,606,33,4607,37594,89,52
47,56141,7184,1147,76,590,30,4709,38064,87,57
48,55605,7279,1120,78,587,27,4804,38535,85,58
49,55078,7360,1066,72,558,29,4906,39005,73,59
50,54539,7453,1033,75,525,27,5001,39480,67,61
51,54016,7545,1008,69,516,24,5093,39948,71,62
52,53490,7618,955,63,478,24,5199,40427,69,62
53,52967,7714,933,58,460,23,5291,40900,77,65
54,52442,7807,915,55,441,23,5371,41379,83,68
55,51908,7896,894,44,430,23,5461,41853,91,70
56,51384,7994,893,42,426,25,5529,42324,89,70
57,50875,8071,874,40,418,28,5591,42800,83,70
58,50353,8141,848,42,406,33,5660,43281,77,71
59,49835,8217,832,40,405,32,5722,43753,68,72
60,49321,8296,811,43,394,31,5794,44228,66,72
61,48809,8365,797,39,406,29,5856,44710,69,73
62,48299,8440,783,39,385,30,5924,45185,74,74
63,47788,8523,777,40,370,31,5986,45663,72,75
