,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84259,286,286,0,0,0,0,15455,0,0
1,83692,358,358,0,0,0,0,15955,5,0
2,83121,433,433,0,0,0,0,16454,8,0
3,82537,532,532,0,0,0,0,16951,20,0
4,81927,658,653,0,0,0,0,17449,29,0
5,81299,802,794,0,0,0,0,17948,41,0
6,80672,957,937,29,324,0,0,18443,52,0
7,80061,1087,1053,34,391,0,0,18938,52,0
8,79426,1239,1190,44,468,0,0,19436,52,0
9,78809,1376,1304,57,567,0,0,19931,44,0
10,78188,1520,1434,74,679,0,0,20425,47,0
11,77553,1677,1576,88,797,0,0,20920,49,0
12,76905,1850,1734,97,904,0,0,21414,53,0
13,76276,2009,1541,81,704,18,335,21906,58,0
14,75621,2195,1638,94,741,18,407,22399,65,0
15,74991,2358,1695,98,777,18,494,22890,70,0
16,74332,2552,1755,101,802,18,606,23381,74,0
17,73667,2769,1819,97,831,18,735,23868,89,0
18,72984,2992,1886,94,839,18,867,24361,98,0
19,72354,3164,1916,101,878,18,983,24845,98,0
20,71702,3357,1916,101,880,1,1131,25331,86,6
21,71047,3559,1963,99,928,1,1253,25818,87,6
22,70411,3737,1991,103,975,4,1377,26303,88,6
23,69748,3947,2036,102,1026,6,1515,26787,92,6
24,69107,4140,2042,100,1020,7,1668,27267,90,6
25,68470,4341,2079,111,1038,7,1805,27748,108,6
26,67836,4535,2080,117,1038,7,1967,28228,117,6
27,67205,4719,2093,120,1047,7,2106,28708,118,6
28,66576,4893,2054,118,1060,7,2274,29185,95,6
29,65941,5081,2021,126,1035,4,2454,29667,90,7
30,65334,5240,1956,128,999,3,2645,30149,91,7
31,64725,5405,1952,129,1006,2,2792,30630,106,7
32,64117,5578,1927,116,1004,5,2955,31105,111,7
33,63523,5726,1874,108,996,6,3122,31580,106,7
34,62905,5902,1861,111,995,5,3274,32060,107,7
35,62299,6081,1821,107,945,5,3453,32529,109,7
36,61699,6247,1797,98,921,5,3614,32999,116,7
37,61106,6406,1761,97,899,4,3770,33463,108,8
38,60506,6569,1728,99,862,4,3924,33932,98,8
39,59908,6751,1720,99,849,1,4078,34400,114,8
40,59324,6923,1709,97,836,0,4230,34858,130,9
41,58746,7077,1678,87,823,0,4383,35325,139,9
42,58144,7245,1670,94,820,1,4507,35802,130,9
43,57575,7386,1637,84,833,1,4635,36271,119,9
44,56994,7541,1618,83,831,1,4768,36736,114,9
45,56423,7682,1598,83,838,2,4886,37205,105,9
46,55848,7833,1577,88,808,3,5023,37671,108,9
47,55264,7984,1555,92,792,3,5160,38139,104,9
48,54714,8122,1529,105,755,3,5290,38604,113,9
49,54162,8252,1491,102,748,2,5419,39068,112,10
50,53606,8390,1467,102,724,3,5549,39534,120,10
51,53038,8528,1432,94,715,3,5679,40002,110,10
52,52497,8649,1389,91,711,2,5806,40470,106,10
53,51943,8781,1367,90,694,1,5919,40948,109,11
54,51403,8913,1341,81,671,1,6044,41415,115,11
55,50863,9048,1337,72,672,1,6150,41877,124,11
56,50307,9169,1296,68,662,1,6269,42352,110,11
57,49753,9291,1271,71,640,0,6376,42827,103,12
58,49204,9405,1230,70,617,0,6489,43301,87,12
59,48647,9538,1217,70,591,2,6606,43778,100,12
60,48122,9663,1215,66,593,2,6701,44238,108,12
61,47590,9782,1215,66,592,2,6794,44708,118,12
62,47063,9877,1170,63,587,2,6892,45183,106,12
63,46543,9986,1134,64,569,2,6997,45655,102,12
64,46018,10088,1112,63,573,2,7085,46130,97,12
65,45503,10188,1093,65,567,2,7174,46605,94,12
66,45000,10276,1050,61,561,0,7268,47073,83,13
67,44474,10390,1041,59,535,1,7360,47541,81,13
68,43959,10496,1028,55,520,1,7452,48010,82,13
69,43440,10588,1005,53,503,1,7542,48490,88,13
70,42947,10690,990,48,493,1,7630,48960,95,13
71,42455,10778,959,42,471,1,7721,49423,98,13
72,41938,10879,944,42,471,1,7806,49895,97,13
73,41452,10965,911,40,468,1,7889,50357,94,13
74,40968,11028,877,39,465,0,7955,50826,82,13
75,40476,11096,842,46,451,0,8028,51294,69,13
76,39996,11174,816,45,438,0,8099,51761,65,13
77,39519,11245,795,49,432,0,8172,52234,76,13
78,39024,11330,800,49,422,0,8235,52709,90,13
79,38530,11408,764,45,385,0,8320,53184,81,13
80,38042,11482,730,44,359,0,8398,53662,82,13
81,37563,11554,710,40,351,0,8459,54137,70,13
82,37055,11651,721,33,333,0,8525,54612,80,13
83,36579,11716,698,29,334,0,8582,55085,72,13
84,36105,11769,661,24,326,0,8653,55567,73,13
85,35631,11832,641,25,315,0,8706,56042,62,13
86,35152,11889,631,26,323,0,8750,56521,59,13
87,34664,11968,639,30,335,0,8801,56996,70,13
88,34163,12039,642,30,328,0,8850,57482,75,13
89,33674,12104,646,32,318,0,8891,57958,79,13
90,33182,12157,614,31,309,0,8945,58444,65,13
91,32691,12212,587,31,288,0,9003,58934,63,13
92,32194,12281,589,30,294,0,9046,59420,63,13
93,31695,12348,586,29,289,0,9099,59906,77,13
94,31203,12406,555,26,266,0,9166,60394,75,13
95,30736,12462,545,31,255,0,9208,60872,70,13
96,30257,12524,543,32,254,0,9241,61359,63,13
97,29774,12575,530,36,251,0,9285,61848,65,13
98,29303,12642,541,33,253,0,9322,62333,75,13
99,28815,12702,529,38,238,0,9370,62820,71,13
100,28339,12754,512,38,228,0,9417,63307,69,13
101,27878,12797,485,37,226,0,9458,63797,65,13
102,27413,12848,480,32,224,0,9494,64280,62,13
103,26919,12918,497,28,233,0,9527,64778,71,13
104,26441,12976,485,25,231,0,9572,65268,69,13
105,25969,13036,492,27,225,0,9608,65756,75,13
106,25508,13088,477,23,209,0,9646,66234,66,13
107,25037,13134,463,23,206,0,9683,66728,66,13
108,24552,13201,469,23,209,0,9721,67218,68,13
109,24075,13240,460,25,213,1,9749,67708,62,13
110,23599,13291,450,28,209,1,9787,68200,62,13
111,23122,13344,438,28,201,1,9827,68696,57,13
112,22664,13400,448,25,195,1,9859,69186,75,13
113,22185,13455,462,25,219,1,9877,69673,76,13
114,21716,13506,459,22,213,1,9911,70161,83,13
115,21245,13552,432,22,200,1,9952,70658,70,13
116,20773,13600,420,18,202,0,9988,71151,70,13
117,20322,13640,396,18,189,0,10025,71639,59,13
118,19858,13687,392,19,187,0,10057,72128,63,13
119,19421,13713,371,22,185,0,10080,72621,53,13
120,18961,13746,346,20,172,0,10122,73111,53,13
121,18509,13782,334,19,172,0,10147,73603,43,13
122,18047,13811,321,15,172,0,10175,74097,42,13
123,17585,13853,314,16,162,0,10208,74593,45,13
124,17125,13885,309,13,153,0,10232,75089,47,13
125,16661,13922,303,10,142,1,10262,75582,48,13
126,16199,13957,295,7,144,1,10286,76077,43,13
127,15752,13993,289,6,134,1,10313,76564,43,13
128,15296,14025,283,8,131,1,10337,77057,44,13
129,14842,14070,290,9,123,1,10361,77548,47,13
130,14367,14120,301,10,121,1,10385,78040,56,13
131,14058,14156,310,8,132,1,10397,78359,56,13
132,14040,14189,308,9,135,0,10415,78359,54,13
133,14014,14232,304,8,130,0,10438,78359,47,13
134,13989,14278,319,8,142,0,10454,78359,53,13
135,13967,14314,317,7,146,0,10477,78359,52,13
136,13957,14347,316,8,149,0,10494,78359,58,13
137,13942,14377,302,8,144,0,10517,78359,52,13
138,13931,14396,286,13,144,0,10538,78359,46,13
139,13915,14427,273,13,148,0,10559,78359,38,13
140,13893,14462,276,14,152,0,10576,78359,36,13
141,13883,14481,259,15,133,0,10604,78359,37,13
142,13868,14508,245,16,121,0,10630,78359,34,13
143,13852,14531,234,16,111,0,10651,78359,28,13
144,13834,14563,239,16,109,0,10669,78359,33,13
145,13812,14599,237,14,107,0,10695,78359,35,13
146,13796,14625,231,12,94,0,10720,78359,38,13
147,13783,14656,226,15,84,0,10742,78359,42,13
148,13768,14685,231,16,89,0,10752,78359,42,13
149,13750,14716,237,16,92,0,10767,78359,45,13
150,13724,14760,252,18,101,0,10778,78359,45,13
151,13704,14792,254,17,102,0,10794,78359,43,13
152,13693,14819,246,14,96,0,10816,78359,46,13
153,13666,14863,262,16,99,0,10826,78359,45,13
154,13653,14894,266,14,104,0,10841,78359,51,13
155,13636,14923,263,13,115,0,10857,78359,47,13
156,13626,14942,247,16,114,0,10875,78359,39,13
157,13603,14983,248,13,106,0,10897,78359,39,13
158,13584,15014,251,15,115,0,10913,78359,39,13
159,13565,15047,262,16,114,0,10926,78359,44,13
160,13542,15089,271,16,116,0,10941,78359,45,13
161,13528,15117,269,14,110,0,10959,78359,47,13
162,13510,15157,269,16,105,0,10985,78359,55,13
163,13487,15195,269,11,109,1,11004,78359,51,13
164,13472,15224,273,12,116,1,11015,78359,51,13
165,13444,15266,266,12,112,1,11042,78359,43,13
166,13425,15303,275,14,111,1,11055,78359,46,13
167,13403,15342,283,16,110,1,11072,78359,49,13
168,13388,15373,290,20,119,1,11082,78359,51,13
169,13368,15419,295,16,115,1,11105,78359,59,13
170,13343,15467,306,19,121,0,11125,78359,65,13
171,13328,15502,306,18,122,0,11144,78359,69,13
172,13305,15546,301,16,123,0,11167,78359,64,13
173,13282,15584,302,15,125,0,11181,78359,56,13
174,13266,15618,298,11,131,0,11199,78359,54,13
175,13245,15658,294,9,135,0,11222,78359,52,13
176,13228,15688,294,10,134,0,11237,78359,50,13
177,13211,15722,282,9,130,0,11265,78359,49,13
178,13190,15756,278,9,134,0,11284,78359,43,13
179,13167,15791,278,8,129,0,11306,78359,42,13
180,13146,15825,280,8,135,0,11321,78359,38,13
181,13133,15846,268,8,132,0,11341,78359,33,13
182,13122,15873,258,7,125,0,11366,78359,37,13
183,13106,15906,263,8,130,0,11381,78359,41,13
184,13090,15935,261,7,131,0,11404,78359,46,13
185,13074,15962,249,13,123,0,11427,78359,41,13
186,13058,15988,242,14,119,0,11443,78359,34,13
187,13045,16017,237,14,109,0,11464,78359,37,13
188,13036,16035,227,14,108,0,11481,78359,35,13
189,13026,16061,226,16,105,0,11498,78359,41,13
190,13012,16094,222,15,101,0,11519,78359,44,13
191,12998,16113,209,16,93,0,11542,78359,40,13
192,12991,16126,185,11,90,0,11563,78359,30,13
193,12984,16140,167,11,86,0,11576,78359,18,13
194,12979,16155,166,10,86,0,11587,78359,23,13
195,12970,16170,159,11,83,0,11603,78359,23,13
196,12964,16182,148,8,84,0,11619,78359,22,13
197,12957,16196,136,7,76,0,11635,78359,19,13
198,12950,16207,125,8,66,0,11651,78359,17,13
199,12939,16225,124,6,60,0,11664,78359,18,13
200,12931,16243,126,5,61,0,11673,78359,21,13
201,12922,16260,129,5,57,0,11683,78359,25,13
