,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84256,291,291,0,0,0,0,15453,0,0
1,83707,349,349,0,0,0,0,15950,6,0
2,83154,414,414,0,0,0,0,16448,16,0
3,82579,504,504,0,0,0,0,16946,29,0
4,82002,601,595,0,0,0,0,17444,41,0
5,81371,755,739,0,0,0,0,17942,52,0
6,80748,903,874,37,306,0,0,18439,61,0
7,80129,1037,990,44,354,0,0,18934,53,0
8,79522,1172,1104,51,424,0,0,19425,51,0
9,78893,1326,1236,60,494,0,0,19919,48,0
10,78276,1469,1369,71,616,0,0,20411,56,0
11,77656,1618,1499,87,726,0,0,20906,61,0
12,77054,1747,1609,98,839,0,0,21398,61,0
13,76432,1902,1455,74,636,52,291,21888,66,0
14,75828,2029,1517,81,709,66,332,22378,55,0
15,75182,2198,1597,84,754,73,402,22869,50,0
16,74568,2337,1648,85,799,87,467,23361,44,0
17,73959,2492,1677,80,781,107,580,23843,59,0
18,73350,2647,1716,81,786,131,682,24325,73,0
19,72752,2786,1734,84,773,151,786,24809,81,0
20,72132,2955,1719,90,806,111,928,25290,83,14
21,71520,3118,1725,89,794,117,1048,25772,88,23
22,70909,3289,1765,94,791,136,1153,26250,101,24
23,70299,3451,1776,99,788,140,1271,26729,102,27
24,69705,3606,1787,107,784,139,1378,27202,103,31
25,69098,3764,1784,104,794,148,1492,27686,100,40
26,68507,3906,1781,104,810,148,1598,28166,100,48
27,67880,4075,1774,100,792,161,1736,28651,93,52
28,67275,4236,1782,99,802,165,1849,29135,98,57
29,66679,4392,1778,97,798,163,1970,29605,97,65
30,66087,4545,1784,94,797,170,2085,30080,106,70
31,65504,4691,1780,94,794,174,2186,30548,97,79
32,64899,4862,1772,94,797,164,2323,31026,111,91
33,64335,4981,1736,88,794,175,2436,31503,107,97
34,63760,5120,1710,86,789,174,2565,31975,112,102
35,63186,5266,1672,81,780,165,2697,32443,108,110
36,62618,5404,1656,82,773,164,2804,32912,115,125
37,62057,5525,1608,83,776,154,2930,33382,109,132
38,61497,5640,1569,78,757,151,3036,33851,93,140
39,60917,5773,1513,68,728,143,3180,34330,86,146
40,60354,5882,1456,70,711,128,3307,34810,82,155
41,59794,6010,1428,66,688,122,3432,35289,103,162
42,59229,6126,1401,73,655,128,3541,35768,101,164
43,58668,6249,1379,70,634,124,3655,36244,108,169
44,58107,6371,1342,70,608,137,3765,36722,97,173
45,57555,6480,1330,64,610,133,3852,37205,104,177
46,56987,6606,1323,64,590,136,3949,37678,99,180
47,56439,6725,1304,57,577,138,4046,38151,104,187
48,55888,6832,1273,50,575,136,4143,38627,93,191
49,55351,6948,1263,44,578,129,4238,39090,102,194
50,54829,7035,1209,39,564,118,4337,39556,87,197
51,54309,7114,1153,33,567,110,4438,40032,91,205
52,53783,7203,1124,40,557,112,4513,40507,85,211
53,53247,7287,1090,48,547,101,4598,40986,83,220
54,52696,7390,1081,54,534,105,4669,41463,75,231
55,52160,7487,1057,62,499,105,4756,41934,67,234
56,51641,7572,1026,61,461,99,4845,42402,64,239
57,51117,7653,1017,67,441,103,4910,42884,71,242
58,50597,7732,970,66,406,98,5006,43361,75,249
59,50075,7820,952,63,410,91,5085,43831,86,257
60,49552,7902,933,57,409,100,5156,44312,80,258
61,49041,7984,898,54,399,89,5242,44782,83,262
62,48530,8060,877,49,393,85,5303,45259,77,268
63,48015,8120,864,45,400,84,5350,45741,64,271
64,47503,8201,851,41,404,78,5411,46218,62,274
65,46987,8284,844,38,404,74,5472,46699,67,279
66,46459,8352,824,37,376,77,5547,47185,72,282
67,45933,8429,795,38,353,73,5619,47673,71,288
68,45420,8493,770,37,338,79,5676,48155,60,291
69,44898,8572,779,35,341,76,5725,48638,73,297
70,44400,8644,775,39,339,79,5770,49111,76,301
71,43895,8710,770,35,338,84,5821,49594,81,303
72,43373,8782,755,37,327,84,5875,50081,72,308
73,42858,8861,741,37,321,73,5932,50565,70,314
74,42340,8937,735,35,322,66,5987,51051,76,318
75,41837,8995,714,31,318,56,6043,51538,75,322
76,41324,9066,702,33,306,54,6096,52016,68,324
77,40825,9133,689,31,307,57,6142,52496,65,329
78,40333,9189,668,32,304,51,6197,52981,65,333
79,39845,9254,658,39,294,47,6246,53468,73,338
80,39364,9311,644,38,289,48,6291,53944,72,338
81,38859,9374,644,40,286,54,6333,54423,70,341
82,38357,9434,633,45,280,54,6373,54913,61,343
83,37853,9505,641,41,279,59,6408,55401,66,346
84,37357,9566,629,40,263,55,6459,55890,77,352
85,36845,9648,646,39,245,61,6503,56378,86,353
86,36356,9706,624,30,254,58,6550,56858,82,356
87,35855,9758,616,29,255,65,6582,57347,74,357
88,35355,9819,601,26,249,68,6624,57836,72,362
89,34862,9876,589,23,245,66,6666,58324,74,363
90,34363,9940,594,26,257,64,6702,58812,79,367
91,33870,9990,582,24,255,65,6733,59303,73,371
92,33384,10039,565,21,259,59,6767,59794,62,375
93,32894,10085,548,22,245,67,6804,60280,50,377
94,32423,10126,525,21,235,64,6842,60761,49,382
95,31929,10182,514,22,233,55,6885,61253,56,389
96,31448,10226,514,23,227,57,6917,61745,58,389
97,30957,10284,497,25,204,55,6967,62230,62,394
98,30467,10328,480,24,207,50,7002,62722,58,396
99,29974,10372,475,26,193,48,7035,63214,62,398
100,29480,10425,465,26,191,43,7069,63704,62,403
101,28984,10478,466,30,188,40,7096,64199,65,408
102,28502,10516,448,29,183,42,7132,64687,70,410
103,28004,10564,440,27,180,39,7163,65178,66,411
104,27504,10615,432,24,177,35,7197,65669,63,413
105,27015,10658,415,24,172,32,7232,66166,60,415
106,26522,10704,417,22,183,29,7255,66654,52,416
107,26019,10765,425,19,169,28,7286,67149,57,418
108,25531,10806,415,12,174,27,7316,67637,51,419
109,25048,10846,410,11,172,28,7347,68126,56,421
110,24566,10895,410,14,168,28,7369,68621,57,423
111,24090,10932,407,14,176,28,7394,69113,63,424
112,23597,10984,414,15,182,29,7421,69603,64,425
113,23107,11031,412,19,175,36,7444,70096,59,425
114,22614,11064,405,19,183,31,7462,70587,50,427
115,22121,11107,401,21,176,30,7489,71080,49,429
116,21636,11138,377,19,164,27,7517,71574,37,435
117,21147,11180,383,17,177,25,7542,72068,45,435
118,20654,11222,375,16,170,26,7574,72563,49,436
119,20181,11248,360,16,156,30,7605,73057,51,437
120,19685,11296,361,14,157,29,7630,73546,52,440
121,19196,11332,356,17,153,32,7649,74033,44,441
122,18714,11385,377,20,150,34,7668,74527,62,443
123,18224,11428,380,21,153,31,7687,75017,57,444
124,17735,11467,378,20,135,37,7715,75509,60,444
125,17255,11500,354,20,137,35,7742,76004,46,445
126,16761,11539,351,23,135,30,7768,76498,47,446
127,16272,11576,345,22,134,29,7794,76991,52,447
128,15786,11624,355,21,141,28,7815,77483,57,449
129,15308,11660,350,19,143,26,7840,77971,63,449
130,14823,11703,350,17,142,25,7861,78463,61,450
131,14507,11735,339,20,147,17,7883,78779,51,451
132,14488,11782,338,20,135,19,7908,78779,57,452
133,14468,11818,332,17,143,19,7930,78779,54,453
134,14443,11863,343,17,133,19,7952,78779,64,455
135,14418,11912,336,15,131,19,7980,78779,60,455
136,14397,11956,342,14,131,20,8001,78779,67,456
137,14377,11994,346,15,131,24,8014,78779,65,457
138,14345,12042,351,13,130,28,8033,78779,57,457
139,14325,12085,352,13,139,25,8051,78779,57,458
140,14297,12132,352,13,136,24,8080,78779,58,458
141,14276,12172,361,13,143,23,8092,78779,61,461
142,14251,12218,361,13,139,24,8114,78779,59,462
