,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84245.988,300.496,300.496,0.0,0.0,0.0,0.0,15453.516,0.0,0.0
1,83686.136,368.892,368.892,0.0,0.0,0.0,0.0,15951.584,6.612,0.0
2,83112.064,453.368,453.368,0.0,0.0,0.0,0.0,16449.492,14.924,0.0
3,82521.832,556.912,556.912,0.0,0.0,0.0,0.0,16946.948,25.692,0.0
4,81914.556,680.3,673.688,0.0,0.0,0.0,0.0,17443.932,32.176,0.0
5,81286.644,828.38,813.456,0.0,0.0,0.0,0.0,17940.396,40.496,0.0
6,80636.936,1002.2,976.508,36.536,325.744,0.0,0.0,18436.288,49.732,0.0
7,80014.844,1145.184,1106.396,43.972,394.472,0.0,0.0,18931.612,52.852,0.0
8,79383.94,1299.424,1244.004,53.136,478.084,0.0,0.0,19426.592,54.536,0.0
9,78746.856,1462.812,1387.388,64.088,577.424,0.0,0.0,19920.576,54.82,0.0
10,78104.328,1633.88,1542.24,77.216,695.744,0.0,0.0,20413.912,60.48,0.0
11,77458.636,1809.868,1699.912,92.868,833.908,0.0,0.0,20906.644,65.192,0.0
12,76813.372,1987.48,1857.236,105.86,947.684,0.0,0.0,21398.772,69.38,0.0
13,76162.956,2172.14,1672.328,82.748,744.44,14.588,347.692,21890.4,73.376,0.0
14,75514.408,2357.408,1759.012,89.892,804.232,15.196,423.248,22381.004,77.672,0.0
15,74866.128,2544.244,1829.344,95.988,854.552,15.944,515.276,22870.464,81.212,0.0
16,74213.352,2736.48,1886.432,100.348,892.86,16.96,624.552,23359.592,83.928,0.0
17,73564.496,2928.132,1920.488,102.516,912.38,18.136,754.824,23848.0,87.808,0.0
18,72914.528,3121.232,1933.04,102.632,917.236,19.42,907.356,24336.076,91.0,0.0
19,72269.472,3311.132,1968.548,105.616,945.428,20.384,1033.16,24822.464,93.644,0.0
20,71625.56,3502.244,1978.96,108.332,965.608,6.812,1177.76,25308.048,95.224,4.896
21,70981.388,3694.148,1997.044,110.188,984.3,7.3,1320.164,25793.708,97.408,5.104
22,70338.424,3886.984,2009.816,110.712,995.032,7.66,1468.748,26278.144,100.484,5.352
23,69699.76,4077.048,2014.188,111.88,1002.796,7.712,1621.324,26761.556,102.512,5.684
24,69062.236,4266.236,2016.844,112.352,1007.856,7.708,1774.044,27244.62,103.848,6.104
25,68426.684,4455.688,2013.0,112.484,1007.264,7.508,1932.612,27726.084,104.904,6.524
26,67792.96,4646.48,2011.104,112.576,1007.74,7.576,2090.264,28205.924,107.0,6.748
27,67162.812,4834.612,2005.732,111.992,1008.032,7.62,2248.716,28684.764,109.096,7.072
28,66534.82,5021.692,1993.68,110.944,1000.684,7.5,2412.16,29162.56,110.616,7.396
29,65911.092,5205.416,1980.028,110.428,995.212,7.48,2572.272,29639.872,111.016,7.752
30,65290.36,5386.744,1962.572,109.488,988.348,7.412,2733.848,30116.524,111.44,8.136
31,64672.808,5566.752,1946.748,108.76,984.292,7.132,2892.388,30591.976,112.464,8.544
32,64058.944,5744.688,1928.912,107.88,978.152,6.996,3050.424,31066.18,113.432,8.972
33,63448.676,5919.864,1908.212,107.22,970.496,6.88,3208.692,31539.836,114.748,9.332
34,62840.42,6092.004,1883.628,106.512,959.092,6.592,3367.192,32013.988,114.876,9.648
35,62236.112,6261.268,1859.204,105.308,949.124,6.432,3522.272,32487.564,115.132,9.98
36,61635.756,6427.62,1832.256,103.928,938.144,6.156,3676.684,32958.996,113.996,10.304
37,61038.344,6591.552,1803.848,102.608,925.036,5.94,3830.652,33429.808,113.292,10.64
38,60442.16,6753.204,1772.868,101.576,908.796,5.724,3984.468,33901.212,111.632,10.924
39,59849.316,6913.1,1743.76,99.876,893.292,5.456,4135.672,34371.732,111.776,11.296
40,59260.884,7070.656,1713.516,97.784,875.92,5.184,4285.84,34840.128,111.964,11.596
41,58675.256,7225.364,1684.76,95.772,860.44,5.008,4432.176,35310.516,112.748,11.852
42,58092.828,7376.252,1653.824,94.328,844.404,4.836,4576.148,35780.968,111.996,12.132
43,57513.292,7525.2,1622.896,92.932,828.48,4.58,4718.22,36250.968,111.284,12.416
44,56936.892,7672.928,1593.196,90.84,813.236,4.468,4857.676,36719.952,110.84,12.732
45,56363.952,7817.036,1563.788,88.424,799.076,4.384,4994.136,37189.532,111.028,12.968
46,55792.972,7957.288,1533.004,86.912,783.536,4.26,5128.136,37660.64,110.2,13.196
47,55225.748,8095.084,1502.78,84.936,768.848,4.184,5258.704,38131.144,109.072,13.436
48,54662.46,8230.724,1472.34,83.156,753.844,4.036,5387.568,38600.552,108.26,13.644
49,54100.764,8365.116,1443.916,81.388,739.528,3.8,5514.248,39069.952,108.288,13.8
50,53540.2,8497.508,1415.328,79.78,723.456,3.684,5638.968,39540.588,108.08,13.976
51,52983.168,8626.252,1385.352,78.036,707.148,3.484,5761.268,40011.82,107.184,14.2
52,52429.608,8753.808,1356.612,76.648,690.212,3.232,5881.296,40481.116,106.148,14.46
53,51878.308,8878.908,1328.64,74.76,674.492,3.088,5998.328,40951.556,105.168,14.624
54,51329.16,9000.752,1300.944,73.028,660.54,2.916,6112.392,41422.86,103.808,14.8
55,50781.48,9120.696,1273.76,71.776,646.168,2.9,6224.404,41894.896,102.66,14.944
56,50237.456,9238.58,1246.128,70.176,630.696,2.796,6334.896,42365.98,101.044,15.072
57,49695.4,9354.396,1220.76,68.972,617.384,2.652,6441.984,42838.0,100.084,15.228
58,49154.62,9468.712,1196.784,67.984,604.304,2.456,6546.32,43310.832,99.652,15.36
59,48615.472,9581.944,1174.912,66.32,592.16,2.344,6648.028,43784.128,99.864,15.476
60,48080.204,9692.332,1152.708,64.796,580.36,2.176,6747.52,44257.06,99.504,15.596
61,47545.788,9800.46,1128.936,63.444,567.932,2.052,6845.908,44731.22,98.464,15.716
62,47012.824,9907.304,1105.592,61.96,555.736,1.872,6942.464,45205.628,96.576,15.856
63,46487.476,10011.852,1084.008,60.652,544.524,1.804,7035.864,45677.224,95.796,15.968
64,45965.16,10114.664,1061.828,58.98,533.352,1.748,7128.4,46148.628,94.96,16.072
65,45443.492,10215.668,1040.928,57.352,522.544,1.652,7218.62,46621.164,94.748,16.152
66,44923.276,10315.132,1020.616,56.276,511.492,1.62,7306.484,47094.512,93.776,16.224
67,44406.588,10413.172,1000.956,55.504,501.384,1.556,7392.564,47566.92,92.64,16.328
68,43890.58,10508.596,980.284,54.72,490.272,1.456,7477.196,48041.304,91.38,16.4
69,43376.816,10603.54,961.428,53.656,479.796,1.36,7560.04,48515.104,90.564,16.488
70,42865.948,10696.876,943.356,52.684,469.456,1.256,7640.992,48989.32,90.276,16.564
71,42355.844,10787.62,924.084,51.584,459.412,1.112,7720.796,49464.464,89.364,16.644
72,41845.54,10878.12,906.728,50.588,450.3,1.076,7798.544,49941.088,89.076,16.7
73,41340.088,10966.832,889.448,49.808,440.596,0.952,7874.36,50416.38,87.948,16.784
74,40834.244,11054.66,872.716,48.564,431.492,0.852,7949.644,50892.932,87.824,16.84
75,40329.324,11140.988,856.448,47.196,423.396,0.728,8022.428,51370.5,87.056,16.888
76,39828.864,11225.492,840.664,46.196,414.624,0.7,8093.7,51846.7,86.52,16.94
77,39329.124,11307.228,823.668,45.208,406.736,0.676,8163.288,52324.492,85.264,16.988
78,38829.644,11388.98,807.78,44.22,398.876,0.628,8231.892,52802.56,84.104,17.028
79,38334.648,11468.284,790.912,43.296,390.872,0.544,8299.584,53280.176,83.328,17.08
80,37837.42,11546.612,776.1,42.248,383.96,0.536,8364.864,53759.536,82.456,17.1
81,37342.652,11623.972,760.744,41.592,375.8,0.548,8429.724,54239.312,81.38,17.12
82,36850.296,11699.576,745.448,40.828,367.216,0.544,8492.96,54718.4,80.208,17.132
83,36357.384,11774.384,731.716,40.032,360.404,0.496,8554.476,55199.136,80.148,17.188
84,35868.78,11846.164,715.928,39.06,352.292,0.424,8615.256,55679.548,79.356,17.216
85,35377.876,11918.52,702.068,38.22,344.744,0.436,8674.972,56161.176,78.452,17.236
86,34889.752,11989.416,687.312,37.236,337.596,0.424,8733.676,56642.824,77.048,17.276
87,34403.332,12060.372,674.964,36.652,329.972,0.42,8790.988,57123.976,76.956,17.3
88,33916.432,12129.052,661.952,35.832,322.616,0.38,8847.076,57606.38,76.348,17.328
89,33432.764,12197.088,650.596,35.16,315.204,0.388,8900.964,58088.528,75.708,17.328
90,32947.72,12264.948,638.632,34.352,308.876,0.356,8954.872,58571.44,74.516,17.368
91,32470.924,12330.716,627.792,33.804,303.164,0.368,9006.504,59052.712,74.22,17.376
