,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84254,305,305,0,0,0,0,15441,0,0
1,83692,378,378,0,0,0,0,15940,10,0
2,83116,462,462,0,0,0,0,16440,18,0
3,82535,552,552,0,0,0,0,16938,25,0
4,81934,665,655,0,0,0,0,17435,24,0
5,81284,836,818,0,0,0,0,17931,33,0
6,80652,989,964,31,337,0,0,18428,44,0
7,80031,1139,1105,37,407,0,0,18926,62,0
8,79390,1294,1243,42,485,0,0,19423,56,0
9,78766,1450,1381,54,577,0,0,19916,63,0
10,78108,1635,1539,70,715,0,0,20409,56,0
11,77450,1829,1722,84,836,0,0,20899,71,0
12,76786,2018,1886,91,952,0,0,21390,62,0
13,76143,2197,1697,76,743,20,348,21877,65,0
14,75497,2378,1778,85,789,22,422,22367,64,0
15,74830,2582,1884,96,860,23,504,22858,76,0
16,74172,2770,1946,101,919,24,607,23348,73,0
17,73494,2976,1976,98,941,27,758,23839,67,0
18,72867,3158,1995,101,959,27,893,24314,69,0
19,72189,3375,2071,104,989,29,1014,24802,76,0
20,71514,3593,2106,106,1019,9,1169,25290,88,9
21,70857,3800,2151,104,1058,8,1300,25774,92,10
22,70192,4011,2169,104,1080,7,1466,26258,95,10
23,69557,4206,2165,99,1069,7,1634,26739,105,10
24,68916,4415,2164,109,1076,4,1809,27218,118,11
25,68278,4605,2170,105,1111,6,1963,27704,126,11
26,67650,4801,2169,116,1117,6,2117,28182,131,13
27,67009,4986,2132,124,1114,7,2292,28673,119,13
28,66372,5173,2113,125,1099,7,2460,29156,114,13
29,65745,5358,2067,133,1066,9,2645,29639,109,13
30,65106,5577,2098,136,1063,8,2797,30111,126,14
31,64465,5768,2066,129,1030,8,2987,30598,130,14
32,63841,5949,2019,130,992,8,3174,31077,125,14
33,63200,6155,1998,119,984,6,3349,31555,116,14
34,62587,6325,1950,102,964,6,3529,32029,110,15
35,61989,6490,1924,102,977,5,3684,32501,113,15
36,61370,6660,1889,86,985,5,3845,32975,95,16
37,60761,6840,1886,86,978,5,3997,33452,112,16
38,60154,7006,1863,88,989,5,4147,33927,107,16
39,59566,7169,1850,87,979,4,4298,34387,117,16
40,58981,7327,1806,94,944,4,4452,34844,99,16
41,58387,7491,1792,106,933,4,4596,35306,95,16
42,57796,7651,1750,103,901,4,4763,35773,95,16
43,57217,7804,1717,112,870,2,4918,36238,102,17
44,56638,7969,1707,110,855,2,5063,36702,119,17
45,56057,8126,1666,103,827,2,5226,37168,124,17
46,55474,8282,1645,104,821,1,5366,37634,119,17
47,54923,8421,1611,101,823,1,5492,38087,108,17
48,54384,8557,1562,94,801,1,5637,38538,106,17
49,53831,8680,1521,95,786,1,5769,39006,106,17
50,53275,8825,1498,91,775,1,5901,39469,113,17
51,52733,8952,1459,87,775,1,6029,39928,107,17
52,52198,9061,1408,86,751,1,6157,40399,109,17
53,51648,9193,1364,82,719,2,6290,40865,101,17
54,51101,9317,1331,79,688,2,6415,41328,99,17
55,50560,9441,1304,72,681,1,6532,41801,102,17
56,50025,9565,1275,68,662,1,6650,42266,104,17
57,49489,9665,1228,62,626,1,6767,42740,98,17
58,48950,9782,1185,60,601,2,6890,43208,96,17
59,48385,9920,1184,59,593,3,6992,43682,96,17
60,47854,10033,1174,53,588,2,7091,44151,100,17
61,47321,10143,1158,47,590,2,7182,44619,92,17
62,46801,10234,1110,45,566,2,7284,45091,83,17
63,46288,10341,1095,49,549,3,7378,45557,100,17
64,45771,10450,1102,51,573,3,7453,46027,114,17
65,45248,10553,1079,58,554,2,7550,46500,121,18
