,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84264,279,279,0,0,0,0,15457,0,0
1,83705,342,342,0,0,0,0,15957,4,0
2,83129,427,427,0,0,0,0,16455,11,0
3,82532,527,527,0,0,0,0,16955,14,0
4,81928,653,649,0,0,0,0,17452,29,0
5,81302,799,788,0,0,0,0,17947,37,0
6,80628,991,977,25,313,0,0,18445,50,0
7,80008,1126,1093,29,387,0,0,18943,44,0
8,79383,1272,1224,37,476,0,0,19434,41,0
9,78759,1419,1355,47,573,0,0,19928,42,0
10,78125,1582,1505,64,687,0,0,20424,54,0
11,77488,1742,1653,79,848,0,0,20915,56,0
12,76839,1913,1807,91,958,0,0,21408,54,0
13,76174,2111,1653,78,767,11,327,21904,58,0
14,75523,2303,1753,82,815,11,405,22389,70,0
15,74889,2479,1818,86,852,12,501,22878,86,0
16,74235,2671,1874,92,885,12,608,23369,86,0
17,73578,2860,1906,99,903,12,739,23859,82,0
18,72916,3061,1903,98,897,15,912,24347,78,0
19,72277,3242,1935,103,936,17,1032,24837,81,0
20,71635,3424,1951,110,940,7,1171,25324,86,5
21,71012,3597,1967,111,972,7,1301,25811,96,5
22,70353,3798,1997,115,997,6,1439,26294,89,6
23,69693,4025,2052,116,1024,7,1584,26772,107,6
24,69040,4226,2061,111,1022,8,1739,27257,103,6
25,68406,4420,2058,118,1001,5,1908,27738,119,9
26,67783,4588,2013,118,971,3,2075,28223,104,10
27,67134,4788,2035,120,1000,3,2219,28708,107,11
28,66504,4975,2018,129,1010,3,2382,29188,103,11
29,65871,5163,2009,131,1009,3,2549,29666,106,11
30,65232,5362,1998,125,994,3,2722,30143,107,12
31,64597,5574,2024,122,986,3,2871,30613,117,12
32,63965,5751,2014,113,1004,4,3025,31101,117,12
33,63365,5924,2014,114,1017,4,3161,31565,117,12
34,62745,6110,1978,115,995,5,3335,32046,117,13
35,62122,6280,1934,110,980,6,3516,32530,115,13
36,61515,6443,1892,107,980,6,3684,33004,108,13
37,60919,6614,1862,110,968,5,3838,33469,101,13
38,60332,6767,1845,106,970,4,3977,33928,95,13
39,59744,6918,1801,100,951,3,4142,34396,96,13
40,59164,7064,1758,94,946,4,4291,34862,88,13
41,58571,7220,1732,92,926,2,4446,35336,98,15
42,57981,7372,1691,102,885,2,4607,35804,95,16
43,57400,7513,1635,96,854,2,4772,36268,86,16
44,56805,7688,1631,89,837,2,4916,36732,92,16
45,56223,7845,1625,87,817,3,5051,37195,96,16
46,55669,7997,1615,92,794,3,5190,37655,123,16
47,55079,8163,1600,90,781,2,5329,38121,120,17
48,54500,8316,1588,84,772,2,5462,38587,125,17
49,53936,8455,1545,81,778,1,5594,39062,115,17
50,53392,8580,1505,83,773,2,5721,39523,114,17
51,52839,8710,1478,87,751,2,5841,39982,107,17
52,52287,8835,1448,91,761,1,5956,40449,95,17
53,51753,8970,1425,92,755,1,6077,40909,107,17
54,51232,9093,1395,94,728,2,6200,41372,124,17
