,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84248.9,298.2,298.2,0.0,0.0,0.0,0.0,15452.9,0.0,0.0
1,83690.05,367.05,367.05,0.0,0.0,0.0,0.0,15950.65,7.75,0.0
2,83117.35,450.4,450.4,0.0,0.0,0.0,0.0,16448.4,16.15,0.0
3,82534.55,546.8,546.8,0.0,0.0,0.0,0.0,16945.85,27.2,0.0
4,81939.15,659.05,651.3,0.0,0.0,0.0,0.0,17443.2,33.65,0.0
5,81323.0,797.15,781.0,0.0,0.0,0.0,0.0,17938.55,42.55,0.0
6,80681.65,961.9,934.7,36.45,322.85,0.0,0.0,18434.55,50.9,0.0
7,80071.55,1091.25,1049.85,43.9,390.35,0.0,0.0,18930.05,51.45,0.0
8,79449.15,1235.15,1176.45,52.7,466.9,0.0,0.0,19425.45,51.05,0.0
9,78821.0,1387.0,1308.9,63.0,554.65,0.0,0.0,19919.2,49.1,0.0
10,78187.6,1549.75,1456.9,74.55,663.9,0.0,0.0,20411.15,55.65,0.0
11,77560.2,1707.05,1597.3,89.1,794.7,0.0,0.0,20903.8,61.3,0.0
12,76924.05,1874.3,1747.1,100.2,898.2,0.0,0.0,21396.45,67.6,0.0
13,76279.35,2052.7,1604.1,76.85,689.25,59.2,300.1,21888.25,71.8,0.0
14,75641.95,2223.3,1690.45,82.05,743.5,72.45,361.8,22378.05,72.25,0.0
15,74998.05,2402.7,1774.0,87.55,794.1,85.7,433.9,22868.3,74.25,0.0
16,74358.8,2579.7,1844.15,91.45,826.9,102.4,515.25,23358.0,76.2,0.0
17,73716.65,2762.15,1902.75,92.8,848.25,122.35,616.1,23846.95,82.45,0.0
18,73073.5,2947.5,1940.4,94.0,854.6,145.75,738.05,24334.8,86.75,0.0
19,72437.2,3128.85,1997.7,96.25,885.35,163.75,834.65,24821.2,90.75,0.0
20,71796.9,3311.95,1986.6,98.1,910.15,125.8,979.4,25307.55,90.65,20.2
21,71159.55,3494.4,2011.9,100.75,922.65,133.1,1102.05,25794.4,92.55,24.65
22,70520.95,3678.9,2033.8,102.05,933.1,143.4,1228.15,26280.05,92.65,29.7
23,69886.0,3862.6,2057.95,104.45,951.25,147.75,1352.4,26765.15,97.35,35.85
24,69257.85,4039.15,2062.5,105.5,956.6,151.2,1486.35,27248.2,96.85,41.95
25,68627.45,4224.35,2064.1,106.25,956.9,152.05,1630.75,27731.1,103.0,49.6
26,67999.75,4407.3,2071.3,107.45,958.6,157.75,1766.2,28212.7,106.0,56.05
27,67377.2,4585.85,2067.85,108.45,956.9,160.85,1909.35,28691.9,109.75,63.45
28,66758.3,4757.95,2054.95,109.45,956.2,163.1,2050.25,29172.8,106.15,69.85
29,66144.65,4928.4,2036.8,108.05,949.5,164.55,2194.1,29653.25,106.55,77.75
30,65526.6,5103.1,2023.8,107.0,942.75,167.35,2338.3,30131.9,106.65,86.05
31,64918.2,5271.85,2007.8,107.5,938.45,166.6,2481.8,30607.65,108.65,93.2
32,64310.7,5440.75,1985.25,105.4,929.95,166.35,2627.8,31084.15,109.3,101.4
33,63702.15,5609.4,1966.25,104.7,918.15,164.5,2771.8,31559.85,109.8,109.75
34,63100.6,5771.1,1938.1,102.75,900.35,163.7,2916.95,32036.7,110.7,118.35
35,62498.55,5934.75,1915.45,99.45,893.2,165.15,3057.45,32511.15,108.85,126.25
36,61903.75,6092.05,1891.15,98.9,881.3,164.45,3194.15,32985.35,109.75,135.35
37,61306.45,6250.85,1866.65,96.7,867.0,165.65,3332.0,33460.75,109.65,143.8
38,60715.85,6403.4,1838.15,95.9,854.55,166.75,3469.25,33934.75,109.55,151.55
39,60127.1,6556.15,1809.35,93.2,838.6,165.25,3606.25,34407.2,109.3,159.4
40,59544.85,6701.5,1779.2,92.5,828.9,164.65,3737.85,34879.1,107.4,166.4
41,58963.75,6846.75,1752.35,90.35,818.45,161.7,3865.7,35354.2,108.65,174.7
42,58384.1,6992.85,1721.4,89.25,802.05,160.5,3998.6,35826.65,109.35,182.4
43,57807.35,7138.3,1696.35,86.5,788.75,157.65,4124.95,36299.05,113.25,191.55
44,57235.45,7278.7,1665.1,84.5,776.05,154.2,4250.7,36771.5,114.8,200.25
45,56662.85,7416.4,1630.95,81.35,756.7,152.35,4377.0,37243.65,111.65,208.65
46,56096.65,7547.3,1596.45,82.6,738.8,150.55,4495.65,37717.6,107.6,216.5
47,55531.1,7679.6,1561.55,80.2,722.55,149.7,4617.05,38190.7,104.65,223.55
48,54964.35,7811.65,1537.25,78.15,710.55,147.95,4732.25,38662.35,102.7,230.7
49,54402.35,7941.9,1508.1,76.6,691.85,145.3,4849.45,39134.65,103.0,238.05
50,53847.8,8065.1,1475.5,75.85,679.7,141.9,4961.9,39605.3,100.0,245.6
51,53291.6,8192.7,1453.3,74.35,660.95,140.45,5073.25,40076.2,103.4,252.0
