,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84253,277,277,0,0,0,0,15470,0,0
1,83682,357,357,0,0,0,0,15969,8,0
2,83109,441,441,0,0,0,0,16468,18,0
3,82516,547,547,0,0,0,0,16964,27,0
4,81911,662,654,0,0,0,0,17462,27,0
5,81291,798,780,0,0,0,0,17960,31,0
6,80653,961,934,32,317,0,0,18458,45,0
7,80044,1091,1056,37,386,0,0,18953,53,0
8,79421,1248,1199,48,472,0,0,19443,63,0
9,78812,1381,1309,53,574,0,0,19938,59,0
10,78183,1541,1453,63,686,0,0,20429,65,0
11,77571,1680,1568,81,808,0,0,20921,60,0
12,76935,1855,1724,94,909,0,0,21414,73,0
13,76308,2022,1527,76,711,7,342,21900,77,0
14,75675,2193,1608,81,746,10,413,22391,87,0
15,75033,2371,1661,84,784,14,506,22880,80,0
16,74408,2533,1693,94,787,17,610,23365,76,0
17,73780,2708,1719,94,808,19,730,23853,82,0
18,73165,2866,1715,86,817,22,867,24334,81,0
19,72547,3018,1738,87,844,29,974,24819,78,0
20,71931,3167,1716,85,866,26,1107,25309,66,3
21,71336,3319,1737,83,894,33,1213,25785,75,4
22,70739,3463,1727,90,889,36,1346,26263,81,6
23,70132,3630,1752,83,910,37,1464,26739,94,7
24,69543,3760,1710,86,897,41,1603,27225,88,7
25,68950,3899,1683,82,886,41,1744,27703,87,7
26,68369,4037,1641,77,868,39,1885,28176,81,10
27,67770,4193,1614,79,832,36,2039,28654,89,12
28,67178,4337,1585,88,814,27,2182,29132,95,18
29,66621,4435,1518,79,786,32,2313,29613,87,22
30,66041,4569,1491,81,765,40,2437,30085,78,24
31,65480,4691,1447,83,738,37,2570,30551,75,27
32,64892,4830,1440,87,729,39,2693,31028,81,28
33,64342,4946,1411,92,719,39,2811,31494,87,29
34,63777,5064,1386,85,683,42,2927,31971,90,29
35,63200,5190,1354,80,665,43,3056,32446,86,30
36,62631,5330,1348,81,656,32,3166,32910,89,34
37,62064,5459,1326,82,651,26,3282,33384,95,39
38,61491,5595,1331,76,633,27,3389,33854,104,39
39,60917,5723,1304,74,602,28,3506,34330,99,42
40,60327,5859,1290,69,595,28,3617,34814,93,45
41,59767,5976,1298,73,620,28,3693,35292,95,45
42,59225,6082,1269,72,606,31,3797,35757,91,46
43,58653,6218,1284,68,618,35,3888,36235,101,46
44,58093,6334,1254,76,597,35,3997,36714,100,48
45,57540,6448,1256,80,615,33,4080,37183,102,51
