,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84243,310,310,0,0,0,0,15447,0,0
1,83685,376,376,0,0,0,0,15947,8,0
2,83107,465,465,0,0,0,0,16443,15,0
3,82513,571,571,0,0,0,0,16942,26,0
4,81912,687,679,0,0,0,0,17435,26,0
5,81273,847,832,0,0,0,0,17928,33,0
6,80600,1050,1024,36,332,0,0,18424,48,0
7,79966,1209,1175,41,409,0,0,18918,59,0
8,79330,1377,1329,50,495,0,0,19412,71,0
9,78677,1561,1487,63,590,0,0,19910,74,0
10,78036,1727,1634,78,721,0,0,20406,76,0
11,77384,1918,1799,91,885,0,0,20897,80,0
12,76742,2093,1945,104,1012,0,0,21389,76,0
13,76100,2276,1789,78,812,50,318,21880,87,0
14,75461,2457,1875,88,875,67,383,22364,83,0
15,74805,2652,1958,97,916,75,470,22853,86,0
16,74143,2866,2054,98,968,97,556,23342,95,0
17,73497,3051,2091,89,981,121,678,23827,93,0
18,72853,3239,2101,84,960,148,828,24310,92,0
19,72193,3442,2139,87,972,164,952,24795,79,0
20,71534,3640,2151,93,991,144,1098,25288,87,16
21,70875,3853,2197,92,1010,159,1232,25772,98,22
22,70208,4060,2261,94,1024,189,1344,26263,101,25
23,69565,4260,2268,96,1022,189,1498,26742,105,32
24,68927,4456,2271,112,1031,184,1642,27226,109,43
25,68290,4649,2273,122,1036,175,1786,27702,110,59
26,67631,4864,2310,124,1054,188,1922,28187,115,65
27,67011,5051,2282,124,1063,182,2085,28665,118,75
28,66361,5261,2278,120,1058,173,2260,29147,128,82
29,65732,5454,2264,105,1066,168,2412,29623,127,96
30,65088,5651,2254,106,1065,167,2566,30099,111,104
31,64453,5840,2223,99,1071,164,2737,30585,109,111
32,63817,6037,2223,97,1049,173,2886,31065,110,119
33,63207,6226,2211,94,1045,176,3045,31529,124,132
34,62586,6414,2188,95,1021,181,3210,31998,120,138
35,61972,6600,2181,99,1021,193,3352,32476,129,148
36,61373,6771,2142,107,1008,180,3508,32944,126,159
37,60774,6930,2112,105,1005,188,3657,33419,125,163
38,60170,7110,2082,106,976,202,3808,33887,119,172
39,59563,7282,2073,101,991,203,3943,34361,118,178
40,58985,7434,2024,97,963,205,4096,34832,128,191
41,58387,7609,1998,94,944,201,4240,35298,126,204
42,57800,7763,1938,92,902,194,4407,35770,123,212
43,57226,7909,1898,92,889,202,4539,36229,108,221
44,56651,8059,1843,95,863,195,4692,36693,105,231
45,56081,8209,1811,95,824,195,4828,37152,106,241
46,55484,8368,1784,101,799,191,4969,37627,111,256
47,54901,8523,1752,101,781,179,5108,38088,101,265
48,54336,8670,1722,97,770,170,5239,38552,103,274
49,53790,8809,1700,104,750,168,5354,39006,109,285
50,53237,8933,1648,103,728,157,5491,39472,112,295
51,52666,9077,1617,95,727,154,5620,39944,110,302
52,52126,9210,1587,93,748,139,5733,40402,109,311
