,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84262,285,285,0,0,0,0,15453,0,0
1,83699,356,356,0,0,0,0,15951,6,0
2,83137,426,426,0,0,0,0,16447,10,0
3,82561,522,522,0,0,0,0,16946,29,0
4,81962,627,621,0,0,0,0,17444,27,0
5,81349,762,752,0,0,0,0,17942,43,0
6,80722,920,891,38,312,0,0,18435,48,0
7,80114,1048,1015,41,375,0,0,18933,62,0
8,79495,1184,1131,47,446,0,0,19428,54,0
9,78842,1364,1287,58,536,0,0,19924,53,0
10,78226,1508,1413,69,640,0,0,20415,54,0
11,77593,1671,1564,89,754,0,0,20909,66,0
12,76951,1844,1714,107,846,0,0,21402,67,0
13,76294,2036,1548,79,648,11,339,21894,75,0
14,75646,2216,1639,90,728,12,404,22386,75,0
15,75014,2388,1711,96,770,13,480,22879,84,0
16,74383,2555,1750,99,805,13,581,23368,82,0
17,73740,2739,1795,106,832,13,696,23855,86,0
18,73099,2911,1800,108,861,13,830,24349,78,0
19,72444,3102,1857,103,912,14,939,24837,77,0
20,71808,3278,1871,112,918,4,1063,25326,78,10
21,71155,3464,1876,117,898,5,1219,25813,73,10
22,70500,3671,1935,118,928,6,1343,26297,85,10
23,69878,3841,1938,116,938,7,1481,26786,93,10
24,69256,4024,1952,120,952,7,1630,27267,115,10
25,68631,4207,1937,107,947,10,1792,27749,119,10
26,67992,4397,1935,112,952,11,1947,28235,119,10
27,67365,4584,1941,110,986,11,2086,28711,113,10
28,66739,4766,1941,99,988,11,2228,29195,113,10
29,66123,4936,1916,98,974,9,2385,29671,106,11
30,65531,5086,1884,103,965,10,2531,30147,104,11
31,64931,5239,1831,96,958,11,2697,30622,92,11
32,64319,5394,1808,105,953,10,2843,31106,89,13
33,63719,5565,1780,105,929,11,3007,31583,103,14
34,63117,5724,1741,100,903,12,3176,32062,111,15
35,62538,5862,1717,106,880,10,3310,32537,118,16
36,61933,6022,1690,106,864,12,3449,33018,106,16
37,61338,6171,1658,102,853,10,3593,33496,102,17
38,60743,6336,1639,101,824,13,3743,33970,112,17
