,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84268,263,263,0,0,0,0,15469,0,0
1,83710,333,333,0,0,0,0,15967,10,0
2,83143,417,417,0,0,0,0,16465,25,0
3,82556,515,515,0,0,0,0,16963,34,0
4,81956,626,616,0,0,0,0,17460,32,0
5,81344,763,738,0,0,0,0,17951,33,0
6,80718,916,882,30,293,0,0,18449,49,0
7,80091,1066,1024,37,355,0,0,18945,60,0
8,79473,1206,1148,43,438,0,0,19441,62,0
9,78840,1371,1288,55,529,0,0,19936,64,0
10,78228,1503,1401,67,638,0,0,20432,61,0
11,77594,1670,1550,77,756,0,0,20922,66,0
12,76931,1863,1716,89,875,0,0,21414,61,0
13,76302,2024,1587,70,693,49,274,21898,61,0
14,75650,2220,1702,75,757,60,332,22390,74,0
15,74993,2418,1802,74,785,73,408,22880,83,0
16,74336,2621,1906,80,820,93,491,23368,101,0
17,73698,2806,1949,84,866,108,597,23849,93,0
18,73056,2991,1996,90,877,129,704,24341,97,0
19,72431,3169,2035,96,900,155,809,24826,101,0
20,71803,3358,2040,103,938,121,954,25310,118,11
21,71174,3536,2060,105,967,136,1073,25790,112,15
22,70547,3712,2087,116,997,141,1181,26269,102,18
23,69919,3902,2095,105,1014,148,1311,26748,98,25
24,69281,4101,2110,103,985,164,1457,27220,102,34
25,68647,4295,2132,101,986,165,1595,27700,114,40
26,68013,4493,2123,93,983,159,1750,28172,109,51
27,67368,4711,2148,92,965,166,1905,28637,114,56
28,66740,4909,2137,93,944,166,2062,29105,112,68
29,66142,5089,2126,90,956,168,2211,29579,132,74
30,65538,5265,2112,100,950,166,2350,30047,134,87
31,64924,5442,2102,101,971,157,2484,30533,145,102
32,64336,5592,2048,104,1004,153,2623,31003,121,111
33,63744,5748,2020,119,1000,158,2761,31481,123,117
34,63158,5898,1978,112,983,163,2895,31947,104,126
35,62603,6043,1945,108,974,166,3033,32400,115,134
36,62003,6216,1920,103,941,176,3182,32864,110,141
37,61432,6367,1886,95,913,175,3330,33329,125,148
38,60859,6512,1832,95,865,181,3476,33789,114,158
39,60279,6672,1781,88,812,187,3647,34258,126,161
40,59726,6807,1718,70,772,194,3790,34715,120,171
41,59136,6956,1700,75,779,183,3913,35181,112,183
42,58566,7095,1644,74,750,173,4050,35651,100,192
43,58027,7203,1570,78,731,158,4178,36116,89,207
44,57469,7331,1554,81,721,156,4290,36584,103,215
45,56933,7451,1513,76,708,146,4406,37040,104,223
46,56399,7553,1458,77,712,137,4524,37499,99,234
47,55852,7663,1412,85,704,121,4636,37974,95,240
48,55307,7765,1343,82,651,124,4766,38449,83,243
49,54786,7853,1295,79,638,117,4872,38918,89,250
50,54275,7922,1222,70,616,122,4978,39382,73,252
51,53747,8022,1175,69,585,112,5091,39856,84,260
52,53197,8127,1153,63,571,110,5181,40331,78,268
53,52663,8222,1108,54,531,113,5298,40802,82,273
54,52144,8312,1066,42,500,120,5389,41265,71,277
55,51604,8405,1047,35,478,111,5474,41739,68,281
56,51088,8493,1021,36,450,109,5563,42209,81,284
57,50575,8572,986,43,443,103,5647,42684,84,288
58,50084,8629,938,40,440,97,5729,43154,86,291
59,49555,8722,916,50,418,93,5803,43631,81,297
60,49037,8816,896,57,408,84,5886,44102,89,299
61,48528,8891,877,57,402,71,5955,44579,94,302
62,48024,8960,862,54,404,68,6006,45052,84,305
63,47507,9035,838,55,375,69,6067,45526,69,306
64,46990,9131,823,53,358,67,6149,45994,70,308
65,46490,9192,797,49,346,73,6214,46474,76,310
66,45972,9267,790,37,342,77,6269,46955,72,315
67,45468,9335,754,33,322,74,6341,47432,67,319
68,44955,9404,741,35,320,71,6397,47914,58,319
69,44437,9480,753,37,336,75,6442,48396,66,320
70,43929,9554,767,31,342,73,6476,48875,71,323
71,43418,9618,749,28,339,71,6536,49358,73,328
72,42906,9699,743,28,327,67,6594,49838,77,331
73,42393,9775,734,30,329,58,6643,50319,72,339
74,41877,9842,738,28,332,63,6685,50806,73,341
75,41386,9899,710,30,323,61,6737,51287,63,344
76,40882,9961,679,29,301,59,6802,51770,59,349
77,40386,10018,678,32,314,56,6837,52257,63,352
78,39873,10102,694,28,314,65,6883,52745,72,354
79,39368,10171,699,33,311,65,6924,53231,74,358
80,38870,10245,697,32,297,65,6971,53718,79,363
81,38361,10323,693,32,290,62,7020,54210,76,367
82,37843,10402,705,30,279,62,7065,54700,78,368
83,37347,10458,683,33,286,58,7108,55184,68,374
84,36861,10517,668,31,285,61,7152,55665,65,378
85,36358,10589,652,32,276,49,7212,56150,68,383
86,35873,10655,650,31,282,47,7259,56631,78,385
87,35363,10729,662,35,297,45,7296,57117,84,387
88,34863,10783,650,35,291,48,7334,57605,73,389
89,34370,10844,649,31,298,48,7367,58093,66,389
90,33872,10907,632,29,291,52,7416,58580,57,391
91,33391,10956,615,28,281,49,7466,59070,60,392
92,32904,11005,598,30,279,50,7507,59557,57,395
93,32400,11064,585,26,270,50,7554,60044,56,400
94,31903,11128,583,19,260,58,7600,60529,65,402
95,31421,11170,565,19,266,54,7636,61019,65,407
96,30928,11214,551,20,260,51,7674,61507,60,408
97,30426,11262,522,17,247,47,7722,61997,51,410
98,29941,11308,511,20,247,46,7758,62488,57,412
99,29454,11361,504,21,238,45,7802,62975,66,414
100,28977,11395,482,19,224,46,7837,63462,59,417
101,28504,11432,448,25,209,39,7880,63954,45,420
102,28016,11476,425,25,196,38,7923,64447,41,421
103,27525,11519,426,25,186,38,7954,64937,43,421
104,27039,11568,432,26,185,36,7982,65425,50,425
105,26557,11617,421,23,171,35,8021,65912,51,427
106,26078,11660,409,23,160,30,8059,66402,58,431
107,25602,11704,410,23,162,28,8080,66889,62,435
108,25109,11749,406,19,166,29,8109,67380,56,435
109,24620,11784,391,18,168,29,8138,67872,46,436
110,24147,11817,382,18,176,30,8158,68365,37,436
111,23668,11862,386,16,171,33,8185,68854,47,436
112,23189,11912,405,16,170,35,8206,69345,57,436
113,22708,11959,415,15,176,37,8229,69838,65,437
114,22219,12001,406,15,176,35,8254,70332,62,439
115,21728,12049,402,14,167,33,8282,70825,58,443
116,21242,12091,393,17,154,34,8312,71319,55,443
117,20750,12138,391,20,152,35,8338,71811,51,445
118,20264,12188,400,22,153,33,8362,72302,60,446
119,19767,12239,408,19,155,30,8386,72798,63,447
120,19279,12299,422,15,160,32,8412,73293,76,450
121,18792,12355,426,16,158,30,8438,73782,77,451
122,18307,12401,429,18,166,28,8458,74276,76,453
123,17830,12447,420,15,173,24,8481,74766,69,455
124,17343,12485,405,14,174,27,8507,75262,61,456
125,16851,12533,405,15,177,25,8534,75757,61,457
126,16373,12575,404,17,184,26,8554,76248,54,457
127,15882,12622,400,22,173,25,8586,76740,59,458
128,15397,12663,398,20,174,26,8608,77234,57,459
129,14903,12710,399,18,166,26,8637,77729,63,460
130,14423,12750,391,19,168,26,8662,78226,60,460
131,14105,12788,378,15,168,23,8692,78543,60,463
132,14086,12830,370,16,161,25,8720,78543,61,463
133,14064,12871,362,18,152,26,8748,78543,60,464
134,14036,12923,373,17,152,29,8770,78543,66,465
135,14015,12961,364,18,148,28,8793,78543,60,466
136,13989,13012,377,18,148,29,8812,78543,66,466
137,13965,13051,367,15,142,32,8836,78543,57,467
138,13943,13085,359,15,138,33,8859,78543,52,469
139,13917,13132,358,14,143,34,8882,78543,48,469
140,13895,13173,363,11,144,36,8900,78543,52,472
141,13877,13209,357,11,145,31,8926,78543,58,476
142,13857,13247,355,12,148,32,8945,78543,55,476
143,13836,13284,351,14,148,30,8967,78543,52,476
144,13817,13324,353,16,153,29,8986,78543,55,477
145,13803,13355,344,17,152,29,9005,78543,54,480
146,13782,13390,335,14,145,29,9033,78543,52,480
147,13764,13417,315,15,143,24,9058,78543,40,481
148,13749,13448,302,13,140,23,9083,78543,39,483
149,13730,13478,300,11,137,29,9101,78543,36,483
150,13715,13508,303,9,131,33,9118,78543,42,484
151,13694,13538,290,11,124,32,9142,78543,35,487
152,13678,13575,294,11,120,32,9160,78543,45,491
153,13651,13613,296,12,116,29,9177,78543,41,495
154,13627,13652,307,12,115,30,9195,78543,47,496
155,13606,13689,303,11,110,31,9215,78543,42,496
156,13582,13733,312,12,111,26,9236,78543,51,499
157,13571,13762,309,13,112,23,9250,78543,54,502
158,13553,13795,304,14,117,22,9270,78543,53,504
159,13538,13826,294,14,123,19,9291,78543,49,504
160,13524,13857,292,15,128,19,9305,78543,48,505
161,13510,13879,279,15,133,18,9324,78543,41,506
162,13492,13912,280,15,129,17,9339,78543,40,507
163,13481,13930,261,17,124,18,9359,78543,30,507
164,13468,13952,258,17,123,17,9375,78543,31,508
165,13448,13987,254,13,114,20,9399,78543,31,508
166,13429,14017,257,13,104,24,9417,78543,35,510
167,13407,14050,265,13,101,29,9433,78543,37,510
168,13392,14082,260,11,90,31,9455,78543,39,510
169,13375,14114,268,12,91,29,9467,78543,43,511
170,13354,14152,275,10,95,27,9486,78543,49,512
171,13338,14184,276,10,99,28,9500,78543,48,512
172,13325,14211,272,12,105,26,9513,78543,47,515
173,13313,14237,265,11,107,24,9528,78543,44,516
174,13299,14262,250,12,105,18,9550,78543,39,518
175,13284,14291,250,15,112,14,9565,78543,39,518
176,13265,14328,261,15,115,15,9577,78543,43,518
177,13243,14362,263,13,110,14,9597,78543,44,519
178,13225,14396,266,11,105,16,9613,78543,46,520
179,13199,14434,264,10,98,16,9634,78543,40,521
180,13180,14473,273,11,97,13,9651,78543,48,522
181,13157,14517,285,10,100,14,9667,78543,53,522
182,13140,14550,289,9,102,18,9684,78543,57,522
183,13123,14581,285,8,105,19,9699,78543,51,522
184,13097,14626,296,10,116,19,9712,78543,49,522
185,13074,14667,304,11,122,14,9727,78543,51,524
186,13054,14705,311,12,130,11,9743,78543,55,525
187,13035,14733,306,12,132,12,9757,78543,45,525
188,13018,14763,299,10,132,12,9775,78543,40,526
189,13003,14799,294,11,135,11,9796,78543,43,528
190,12985,14830,298,13,138,11,9813,78543,47,529
191,12964,14870,300,15,130,12,9838,78543,53,529
192,12947,14902,295,17,128,15,9854,78543,47,529
193,12937,14927,287,14,125,18,9874,78543,49,529
194,12925,14951,275,14,123,18,9891,78543,42,529
195,12904,14986,279,15,123,19,9905,78543,41,531
196,12893,15012,267,12,121,22,9928,78543,41,531
197,12883,15037,258,11,116,23,9949,78543,44,532
198,12870,15061,249,8,109,24,9968,78543,41,532
199,12861,15080,239,7,103,29,9982,78543,36,532
200,12852,15097,223,11,103,28,10000,78543,29,532
201,12840,15119,217,12,98,26,10016,78543,28,533
202,12830,15136,208,11,91,28,10030,78543,25,535
203,12812,15164,205,16,78,26,10052,78543,27,536
204,12802,15187,203,16,70,28,10066,78543,30,537
205,12791,15207,206,16,69,28,10076,78543,32,537
206,12773,15236,206,14,71,21,10094,78543,33,538
207,12754,15265,200,10,64,20,10116,78543,30,538
208,12735,15297,214,11,70,22,10125,78543,34,538
209,12718,15324,215,11,70,17,10139,78543,33,539
210,12699,15356,224,8,71,17,10151,78543,36,540
211,12683,15388,229,9,79,12,10164,78543,39,541
212,12662,15428,247,9,89,9,10175,78543,48,542
213,12649,15448,243,9,96,10,10185,78543,42,543
214,12636,15473,243,11,101,11,10194,78543,38,543
215,12623,15497,235,11,102,16,10207,78543,30,543
216,12614,15525,248,12,107,18,10215,78543,42,543
217,12609,15537,234,14,115,15,10229,78543,37,543
218,12595,15563,233,12,112,17,10245,78543,38,543
219,12584,15584,217,11,107,18,10263,78543,29,543
220,12580,15595,200,11,101,16,10283,78543,29,544
221,12568,15617,194,9,95,17,10298,78543,27,545
222,12552,15639,185,6,84,15,10317,78543,23,547
223,12543,15658,181,7,81,15,10332,78543,26,548
224,12527,15682,175,3,75,16,10352,78543,24,548
225,12520,15695,168,2,67,15,10366,78543,24,548
226,12508,15716,169,4,64,18,10375,78543,23,549
227,12497,15736,171,5,66,21,10385,78543,24,549
228,12482,15761,179,6,65,19,10394,78543,28,551
229,12462,15795,195,7,75,15,10400,78543,33,554
230,12455,15814,193,5,70,17,10411,78543,36,555
231,12444,15835,192,8,68,16,10422,78543,36,556
232,12431,15857,195,9,74,15,10427,78543,31,556
233,12420,15877,190,7,79,14,10438,78543,28,558
234,12408,15903,188,10,80,12,10455,78543,32,559
235,12400,15921,187,9,79,11,10464,78543,33,560
236,12388,15938,182,8,75,14,10476,78543,29,561
237,12373,15963,184,10,79,12,10485,78543,25,561
238,12361,15982,183,8,80,14,10494,78543,22,562
239,12351,16006,192,7,82,15,10504,78543,31,562
240,12339,16025,184,8,74,13,10521,78543,28,562
241,12326,16049,182,4,70,14,10540,78543,32,562
242,12310,16080,193,5,77,15,10545,78543,33,563
243,12299,16100,192,6,77,12,10557,78543,35,565
244,12285,16122,191,6,74,13,10568,78543,32,566
245,12276,16148,189,6,75,11,10581,78543,34,566
246,12264,16167,190,10,72,14,10590,78543,32,566
247,12254,16189,196,11,79,14,10598,78543,36,566
248,12245,16212,190,14,75,14,10609,78543,33,567
249,12236,16225,180,15,73,13,10624,78543,30,568
250,12230,16239,172,14,71,15,10634,78543,26,568
251,12218,16257,164,14,73,13,10646,78543,18,568
