,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84245.2,300.8,300.8,0.0,0.0,0.0,0.0,15454.0,0.0,0.0
1,83684.0,371.4,371.4,0.0,0.0,0.0,0.0,15952.15,7.55,0.0
2,83109.65,457.4,457.4,0.0,0.0,0.0,0.0,16449.35,16.4,0.0
3,82519.4,562.2,562.2,0.0,0.0,0.0,0.0,16946.65,28.25,0.0
4,81911.2,686.85,679.3,0.0,0.0,0.0,0.0,17443.25,33.75,0.0
5,81284.9,832.0,815.6,0.0,0.0,0.0,0.0,17940.2,40.7,0.0
6,80638.55,1004.65,976.4,36.25,327.6,0.0,0.0,18435.2,50.15,0.0
7,80015.05,1149.45,1108.15,44.1,396.9,0.0,0.0,18930.25,53.45,0.0
8,79382.4,1306.3,1249.2,54.1,479.85,0.0,0.0,19425.1,56.7,0.0
9,78749.8,1466.15,1387.75,65.4,580.15,0.0,0.0,19918.4,55.95,0.0
10,78111.35,1632.55,1537.8,77.2,697.7,0.0,0.0,20412.6,61.75,0.0
11,77471.6,1805.7,1691.9,92.4,833.85,0.0,0.0,20904.7,68.2,0.0
12,76830.95,1978.6,1844.25,104.7,950.0,0.0,0.0,21396.85,72.05,0.0
13,76192.6,2151.1,1687.45,82.25,746.4,56.7,307.15,21887.5,74.7,0.0
14,75550.65,2329.75,1775.65,88.15,802.65,68.9,372.1,22377.55,75.95,0.0
15,74908.6,2512.75,1855.0,93.75,848.35,82.6,451.35,22867.35,82.3,0.0
16,74264.45,2696.35,1922.55,96.4,881.75,102.95,542.6,23356.9,86.5,0.0
17,73619.4,2881.6,1971.25,99.55,897.75,122.5,652.4,23846.0,89.05,0.0
18,72979.8,3063.9,1996.2,100.0,893.65,147.25,779.0,24334.0,89.0,0.0
19,72341.0,3248.45,2044.05,101.35,915.75,168.0,886.7,24818.9,90.65,0.0
20,71711.35,3421.35,2014.1,103.95,927.6,132.25,1041.35,25305.2,90.9,18.9
21,71076.55,3604.3,2036.8,105.85,941.0,142.0,1167.25,25789.9,93.05,22.55
22,70445.0,3779.85,2047.25,105.55,953.0,151.8,1296.95,26275.2,91.7,27.3
23,69812.2,3963.7,2057.3,108.35,954.15,155.2,1434.2,26758.75,96.75,34.3
24,69184.35,4145.8,2064.3,108.8,959.1,161.45,1570.1,27241.0,100.4,40.65
25,68559.2,4321.3,2061.55,106.45,957.1,160.2,1710.75,27723.65,104.1,48.95
26,67937.2,4494.7,2052.3,107.55,954.2,164.05,1852.05,28206.3,103.55,55.7
27,67317.45,4668.6,2041.2,107.8,947.95,167.8,1993.3,28686.5,101.4,62.95
28,66699.9,4842.45,2030.75,107.45,942.95,171.1,2136.55,29165.95,104.15,71.0
29,66086.2,5014.55,2013.05,107.2,932.85,171.3,2284.4,29644.55,107.1,78.9
30,65478.6,5178.3,1991.7,103.9,927.05,172.15,2426.55,30124.05,108.4,87.5
31,64872.55,5342.4,1965.85,101.9,914.5,171.85,2572.25,30602.25,108.9,96.0
32,64268.0,5510.4,1951.85,102.1,910.5,170.2,2709.0,31076.35,109.45,104.25
33,63668.65,5669.15,1925.25,101.2,899.4,170.6,2850.95,31553.1,109.95,112.0
34,63068.5,5828.15,1899.45,97.45,892.0,168.3,2990.1,32030.1,109.55,121.4
35,62471.05,5985.75,1869.1,96.1,872.2,167.15,3131.65,32504.5,106.55,130.25
36,61873.95,6143.35,1845.15,93.6,856.95,167.35,3269.75,32980.15,106.55,137.55
37,61279.9,6297.5,1820.55,93.3,845.2,166.95,3404.8,33455.05,105.7,145.4
38,60695.55,6442.85,1788.7,92.4,829.35,163.65,3538.65,33928.1,105.2,154.2
39,60109.15,6591.45,1761.65,89.85,815.5,163.7,3670.6,34400.85,104.0,161.75
40,59528.3,6734.6,1730.8,88.75,801.55,162.8,3800.1,34872.8,103.25,171.25
41,58947.3,6878.25,1705.7,88.45,788.2,163.2,3927.25,35344.75,102.45,178.8
42,58371.95,7017.3,1677.7,86.2,781.5,159.2,4051.8,35818.45,103.05,186.35
43,57798.4,7155.8,1652.55,85.3,765.85,157.65,4173.15,36290.1,102.7,194.4
44,57226.65,7293.8,1624.3,83.55,750.8,155.1,4298.4,36763.1,105.3,202.15
45,56658.45,7425.65,1595.3,83.2,737.45,152.4,4417.15,37235.95,103.4,208.7
46,56094.8,7554.85,1564.0,82.25,725.65,148.95,4536.05,37708.9,104.05,216.4
47,55534.25,7681.85,1527.85,79.35,709.0,144.7,4655.2,38179.3,100.3,224.55
48,54974.55,7808.75,1495.95,76.75,694.75,141.0,4772.7,38651.0,100.35,232.2
49,54417.75,7934.95,1468.0,74.35,680.15,140.55,4884.95,39120.1,98.55,239.55
50,53859.55,8062.2,1448.2,71.7,669.7,136.9,4992.35,39590.9,99.2,247.1
51,53306.6,8183.45,1418.8,70.05,652.35,133.6,5101.75,40062.5,98.8,254.65
52,52758.1,8300.95,1393.5,67.2,641.2,132.45,5205.45,40532.75,97.4,261.0
53,52206.55,8423.25,1372.0,66.9,624.3,131.8,5310.65,41003.6,96.8,266.85
54,51658.1,8543.15,1351.0,66.0,615.15,127.7,5411.65,41475.45,96.6,273.45
55,51107.8,8661.0,1330.5,66.0,605.05,125.3,5512.0,41949.65,96.75,280.1
56,50565.8,8774.35,1307.1,65.5,591.35,122.85,5610.45,42422.3,97.55,286.25
57,50024.8,8886.35,1284.95,64.6,580.2,120.0,5704.85,42894.8,96.05,292.9
58,49485.9,8995.6,1264.75,64.15,576.15,116.7,5797.3,43367.75,95.05,298.4
59,48945.7,9106.45,1245.3,63.05,569.15,114.25,5888.2,43843.0,94.5,304.85
60,48411.8,9211.35,1221.3,62.45,562.9,110.15,5979.8,44318.7,95.1,310.55
61,47874.95,9318.1,1203.55,63.2,549.1,109.6,6068.4,44794.15,96.1,315.95
62,47345.55,9420.9,1178.05,60.8,537.4,108.2,6159.0,45268.7,95.2,321.25
63,46817.0,9522.5,1155.0,60.65,528.35,103.7,6244.95,45742.95,94.65,327.75
64,46289.15,9621.9,1135.85,60.7,520.6,102.8,6326.9,46218.4,94.75,332.85
65,45766.75,9717.55,1109.25,59.0,504.85,102.2,6412.45,46694.35,93.95,338.05
66,45244.4,9813.95,1086.1,58.9,493.4,101.1,6495.1,47169.95,92.2,343.3
