,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84240,307,307,0,0,0,0,15453,0,0
1,83683,371,371,0,0,0,0,15950,4,0
2,83101,461,461,0,0,0,0,16444,6,0
3,82517,563,563,0,0,0,0,16942,22,0
4,81883,710,706,0,0,0,0,17439,28,0
5,81254,863,857,0,0,0,0,17934,45,0
6,80614,1028,1006,41,326,0,0,18429,49,0
7,79957,1212,1180,52,403,0,0,18923,60,0
8,79292,1408,1357,63,478,0,0,19419,68,0
9,78655,1579,1508,69,609,0,0,19914,77,0
10,78019,1744,1652,80,732,0,0,20408,79,0
11,77372,1923,1804,96,861,0,0,20898,74,0
12,76723,2125,1977,117,1003,0,0,21388,88,0
13,76066,2307,1784,93,829,15,352,21881,83,0
14,75414,2508,1878,101,875,18,437,22362,91,0
15,74793,2677,1920,107,925,20,521,22847,81,0
16,74155,2860,1949,114,938,21,657,23337,98,0
17,73529,3021,1947,123,954,22,790,23833,99,0
18,72896,3189,1938,123,973,23,934,24321,89,0
19,72249,3385,1937,125,979,24,1096,24804,86,0
20,71610,3563,1900,116,955,9,1274,25292,82,6
21,70983,3731,1900,116,961,6,1418,25782,90,7
22,70372,3889,1883,117,948,5,1561,26266,89,7
23,69734,4077,1886,120,933,4,1718,26745,91,8
24,69119,4246,1867,118,940,6,1874,27230,99,9
25,68515,4417,1843,120,925,6,2037,27707,112,10
26,67893,4596,1821,110,901,5,2208,28183,116,11
27,67269,4772,1822,119,883,5,2344,28663,109,11
28,66640,4957,1817,118,895,7,2490,29149,107,11
29,66037,5121,1818,109,904,7,2620,29629,115,11
30,65442,5275,1797,99,896,9,2763,30102,115,11
31,64843,5434,1747,101,876,6,2929,30574,105,12
32,64230,5591,1711,95,875,5,3081,31059,93,12
33,63629,5748,1700,96,880,6,3217,31541,99,12
34,63028,5904,1698,89,883,7,3343,32018,99,12
35,62412,6074,1678,81,854,5,3504,32500,106,12
36,61825,6243,1679,80,852,5,3633,32965,115,13
37,61240,6393,1670,85,848,5,3760,33433,116,13
38,60637,6580,1676,83,823,6,3905,33906,137,13
39,60049,6738,1644,85,801,7,4048,34381,135,13
40,59480,6871,1601,81,796,7,4191,34853,138,13
41,58913,7007,1557,83,793,7,4314,35322,118,13
42,58364,7119,1502,82,789,7,4436,35792,104,13
43,57810,7246,1467,85,789,8,4562,36260,108,13
44,57248,7372,1427,85,774,7,4690,36730,100,14
45,56676,7508,1413,78,759,7,4808,37199,98,15
46,56129,7624,1364,69,743,6,4933,37674,94,15
47,55570,7741,1317,70,689,5,5067,38145,89,16
48,55020,7868,1292,69,655,4,5190,38615,100,16
49,54462,7990,1261,66,638,4,5307,39086,95,16
50,53906,8109,1224,65,616,2,5439,39563,102,16
51,53378,8213,1174,59,589,1,5553,40024,90,16
52,52834,8319,1152,58,586,1,5650,40499,87,16
53,52283,8434,1137,59,573,1,5749,40978,92,16
54,51756,8515,1110,59,583,2,5829,41451,79,16
55,51201,8629,1110,58,585,3,5915,41931,78,16
56,50668,8724,1073,64,558,4,6011,42406,63,16
57,50147,8823,1050,57,536,4,6118,42878,86,16
58,49597,8949,1069,55,537,4,6198,43354,98,16
59,49070,9050,1055,50,515,3,6292,43831,112,16
60,48541,9148,1029,54,511,4,6378,44306,104,16
61,48025,9239,990,47,501,4,6468,44781,96,17
62,47483,9349,978,42,479,5,6554,45255,88,18
63,46960,9428,951,38,494,5,6630,45738,76,18
64,46441,9523,938,41,479,6,6707,46213,73,18
65,45907,9637,946,43,466,6,6786,46689,84,18
66,45380,9721,946,42,461,6,6852,47177,90,18
67,44868,9806,915,41,458,5,6940,47655,90,18
68,44350,9885,881,47,439,4,7015,48138,71,18
69,43833,9961,870,50,442,2,7077,48626,67,19
70,43314,10039,832,54,427,1,7164,49109,60,20
71,42782,10138,845,56,419,0,7231,49587,70,20
72,42273,10230,849,56,408,0,7299,50066,76,20
73,41757,10316,854,59,405,0,7359,50548,78,20
74,41254,10397,823,53,384,0,7442,51029,82,20
75,40741,10489,828,49,384,0,7503,51507,88,20
76,40222,10588,837,49,387,0,7570,51984,94,20
77,39707,10671,811,39,387,0,7646,52469,85,20
78,39201,10749,797,34,395,0,7706,52947,69,20
79,38696,10822,784,35,385,0,7763,53431,67,20
80,38198,10899,777,36,384,0,7823,53911,73,20
81,37693,10973,779,38,396,0,7879,54397,86,20
82,37198,11045,767,39,397,0,7936,54878,90,20
83,36702,11118,740,44,384,0,8006,55360,83,20
84,36225,11173,700,44,364,0,8072,55838,78,20
85,35725,11246,679,44,348,0,8135,56319,69,20
86,35237,11303,665,45,344,0,8183,56812,67,20
87,34725,11376,654,41,329,0,8243,57300,63,20
88,34231,11449,635,45,305,0,8313,57782,67,20
89,33750,11506,612,43,279,0,8372,58265,65,20
90,33268,11565,589,35,276,0,8434,58747,65,20
91,32769,11624,576,35,266,0,8480,59231,55,20
92,32288,11688,574,38,269,0,8527,59716,62,20
93,31805,11756,577,38,271,0,8572,60198,67,20
94,31329,11811,575,35,271,0,8613,60684,73,20
95,30837,11884,572,29,266,0,8663,61166,70,20
96,30357,11943,575,28,279,0,8694,61654,71,20
97,29883,11999,558,25,269,0,8745,62135,71,20
98,29416,12061,561,28,273,0,8781,62623,71,20
99,28910,12139,560,29,252,0,8834,63111,72,20
100,28445,12192,544,30,254,0,8881,63603,75,20
101,27971,12252,543,32,247,0,8919,64091,78,20
102,27499,12308,533,32,242,0,8958,64575,78,20
103,27025,12371,529,33,237,1,9000,65063,88,20
104,26546,12428,522,39,244,1,9038,65548,89,20
105,26070,12485,509,38,230,1,9081,66040,86,20
106,25611,12537,493,36,233,1,9114,66519,76,20
107,25141,12587,466,32,216,1,9164,67000,71,20
108,24659,12646,468,32,211,1,9197,67492,70,20
109,24189,12694,457,32,207,1,9231,67971,63,20
110,23710,12744,445,29,204,0,9270,68454,58,21
111,23247,12790,417,23,186,0,9321,68937,49,21
112,22787,12859,440,23,186,0,9349,69428,56,21
113,22321,12916,446,23,188,0,9383,69915,60,21
114,21863,12966,453,19,193,0,9412,70400,73,21
115,21384,13018,452,20,197,0,9440,70891,71,21
116,20927,13068,451,21,198,0,9470,71384,74,21
117,20459,13119,442,21,209,0,9503,71874,73,21
118,19993,13174,447,22,217,0,9530,72360,68,21
119,19536,13228,449,22,212,0,9558,72850,67,21
120,19059,13281,440,21,206,0,9594,73347,67,21
121,18597,13333,444,23,200,0,9624,73834,70,21
122,18137,13371,426,22,193,0,9657,74329,68,21
123,17683,13415,412,19,201,0,9689,74820,65,21
124,17221,13456,388,19,188,0,9733,75308,60,21
125,16763,13488,363,22,176,0,9769,75799,56,21
126,16307,13516,345,20,186,0,9792,76289,44,21
127,15838,13552,336,17,177,0,9821,76784,39,21
128,15367,13593,334,19,170,0,9847,77276,37,21
129,14909,13638,343,19,170,0,9872,77769,50,21
130,14524,13676,333,19,148,0,9909,78161,54,21
131,14500,13711,322,17,136,0,9940,78161,50,21
132,14481,13751,311,14,137,0,9967,78161,47,21
133,14453,13797,311,14,132,0,9998,78161,50,21
134,14426,13844,330,14,136,0,10015,78161,59,21
135,14399,13887,331,13,139,0,10036,78161,54,21
136,14372,13933,334,14,137,0,10061,78161,55,21
137,14347,13975,341,14,141,0,10076,78161,52,21
138,14320,14021,354,15,151,0,10093,78161,55,21
139,14298,14060,349,15,153,0,10118,78161,53,21
140,14277,14104,350,14,155,0,10144,78161,59,21
141,14249,14155,361,14,161,0,10165,78161,63,21
142,14230,14187,353,17,160,0,10188,78161,59,21
143,14213,14219,338,14,166,0,10212,78161,51,21
144,14193,14258,335,16,167,0,10231,78161,47,21
145,14173,14291,327,17,159,0,10259,78161,47,21
146,14148,14336,330,15,162,0,10286,78161,52,21
147,14133,14371,319,15,154,0,10313,78161,53,21
148,14116,14402,310,14,145,0,10340,78161,54,21
149,14098,14438,301,9,145,0,10365,78161,52,21
150,14079,14474,290,9,138,0,10392,78161,49,21
151,14059,14505,285,10,140,0,10414,78161,46,21
152,14040,14539,280,9,135,0,10435,78161,43,21
153,14019,14574,270,9,124,0,10463,78161,40,21
154,14001,14603,269,9,123,0,10482,78161,40,21
155,13985,14631,265,9,125,0,10499,78161,37,21
156,13966,14667,267,9,125,0,10519,78161,40,21
157,13952,14701,270,10,123,0,10539,78161,49,21
158,13933,14728,260,7,122,0,10564,78161,45,21
159,13917,14755,255,9,123,0,10579,78161,39,21
160,13899,14785,248,9,122,0,10596,78161,31,21
161,13880,14818,255,9,123,0,10614,78161,37,21
162,13864,14847,254,10,117,0,10633,78161,39,21
163,13842,14884,259,11,115,0,10653,78161,42,21
164,13828,14913,255,9,114,0,10672,78161,43,21
165,13808,14949,257,10,110,0,10693,78161,46,21
166,13794,14976,251,8,113,0,10711,78161,44,21
167,13781,14999,243,10,111,0,10727,78161,39,21
168,13764,15027,236,10,114,0,10746,78161,34,21
169,13752,15049,231,10,114,0,10760,78161,31,21
170,13734,15087,240,12,113,0,10779,78161,41,21
171,13717,15110,236,12,111,0,10795,78161,36,21
172,13701,15137,235,10,108,0,10813,78161,37,21
173,13692,15156,215,9,107,0,10832,78161,27,21
174,13674,15184,221,9,103,0,10848,78161,31,21
175,13664,15210,214,9,99,0,10870,78161,36,21
176,13655,15229,209,9,102,0,10884,78161,36,21
177,13642,15248,198,7,100,0,10904,78161,32,21
178,13628,15272,192,8,94,0,10918,78161,26,21
179,13613,15295,192,9,98,0,10931,78161,24,21
180,13603,15314,188,12,88,0,10948,78161,27,21
181,13588,15338,190,10,87,0,10960,78161,26,21
182,13574,15364,190,12,80,0,10978,78161,30,21
183,13561,15384,184,14,75,0,10995,78161,28,21
184,13548,15407,182,13,75,0,11011,78161,29,21
185,13535,15431,185,15,74,0,11020,78161,28,21
186,13522,15458,187,15,71,0,11038,78161,35,21
187,13509,15481,190,14,76,0,11048,78161,35,21
188,13498,15497,186,15,79,0,11057,78161,29,21
189,13486,15516,178,12,82,0,11070,78161,22,21
190,13472,15548,186,10,83,0,11084,78161,30,21
191,13450,15579,197,11,80,0,11099,78161,34,21
192,13441,15596,197,9,85,0,11109,78161,35,21
193,13426,15622,190,9,81,0,11124,78161,28,21
194,13417,15644,189,8,80,0,11138,78161,32,21
195,13408,15661,185,7,82,0,11151,78161,32,21
196,13391,15683,183,11,87,0,11164,78161,26,21
197,13375,15713,187,10,84,0,11177,78161,27,21
198,13359,15740,193,11,85,0,11190,78161,30,21
199,13353,15755,190,10,82,0,11203,78161,34,21
200,13339,15782,192,10,80,0,11214,78161,33,21
201,13331,15801,188,10,85,0,11226,78161,33,21
202,13321,15820,184,10,87,0,11240,78161,33,21
203,13308,15844,173,7,84,0,11262,78161,31,21
204,13297,15862,171,7,81,0,11271,78161,27,21
205,13287,15879,164,7,80,0,11286,78161,25,21
206,13279,15893,158,8,78,0,11295,78161,20,21
207,13265,15919,168,9,78,0,11304,78161,25,21
208,13258,15936,161,10,73,0,11321,78161,28,21
209,13243,15961,164,9,69,0,11337,78161,32,21
210,13227,15987,162,9,63,0,11353,78161,30,21
211,13207,16022,181,9,65,0,11359,78161,35,21
212,13191,16049,184,8,66,0,11373,78161,36,21
213,13185,16066,183,8,65,0,11381,78161,37,21
214,13173,16094,186,7,71,0,11391,78161,38,21
215,13163,16110,178,7,74,0,11404,78161,33,21
216,13144,16141,187,8,82,0,11415,78161,34,21
217,13127,16172,192,9,87,0,11425,78161,32,21
218,13114,16195,201,9,85,0,11433,78161,36,21
219,13099,16232,212,8,84,0,11447,78161,46,21
220,13086,16257,216,9,86,0,11454,78161,44,21
221,13073,16283,217,10,89,0,11469,78161,47,21
222,13054,16316,212,10,90,0,11485,78161,39,21
223,13038,16339,203,9,84,0,11505,78161,34,21
224,13023,16374,209,9,83,0,11521,78161,41,21
225,13008,16412,227,10,89,0,11527,78161,50,21
226,12994,16441,237,11,89,0,11539,78161,58,21
227,12986,16468,234,9,100,0,11549,78161,57,21
228,12973,16494,218,8,98,0,11568,78161,47,21
229,12961,16520,212,7,97,0,11585,78161,46,21
230,12956,16533,193,8,98,0,11598,78161,35,21
231,12946,16548,180,8,97,0,11613,78161,27,21
232,12934,16575,180,8,92,0,11626,78161,28,21
233,12925,16595,179,7,93,0,11639,78161,31,21
234,12918,16617,177,9,84,0,11658,78161,41,21
235,12910,16630,159,8,74,0,11674,78161,31,21
236,12896,16655,158,9,68,0,11689,78161,31,21
237,12885,16673,146,9,65,0,11704,78161,23,21
238,12876,16685,139,8,61,0,11718,78161,21,21
239,12870,16700,135,7,61,0,11726,78161,19,21
240,12864,16717,132,7,56,0,11739,78161,23,21
241,12860,16728,128,9,56,0,11751,78161,27,21
242,12853,16743,129,10,61,0,11756,78161,26,21
243,12847,16756,121,8,62,0,11766,78161,22,21
244,12840,16770,116,7,57,0,11778,78161,22,21
245,12835,16781,110,7,54,0,11787,78161,20,21
246,12830,16789,104,8,50,0,11794,78161,16,21
247,12825,16801,101,8,49,0,11802,78161,16,21
248,12820,16810,90,4,45,0,11816,78161,14,21
249,12812,16819,85,4,41,0,11827,78161,12,21
250,12805,16829,79,4,37,0,11836,78161,8,21
251,12803,16834,74,5,35,0,11842,78161,7,21
252,12800,16840,73,4,35,0,11848,78161,9,21
253,12796,16848,74,3,37,0,11852,78161,10,21
254,12791,16855,71,4,37,0,11859,78161,9,21
255,12787,16861,68,4,38,0,11865,78161,8,21
256,12784,16868,64,3,34,0,11872,78161,8,21
257,12777,16880,69,3,32,0,11877,78161,11,21
258,12769,16892,74,2,32,0,11882,78161,13,21
259,12765,16898,71,2,32,0,11887,78161,11,21
260,12762,16907,70,2,31,0,11892,78161,12,21
261,12755,16918,69,0,28,0,11900,78161,12,21
262,12751,16928,70,1,27,0,11907,78161,16,21
263,12747,16936,70,2,32,0,11909,78161,14,21
264,12739,16948,75,2,33,0,11912,78161,14,21
265,12736,16955,72,2,32,0,11916,78161,12,21
266,12731,16964,72,2,34,0,11921,78161,12,21
267,12722,16978,78,2,34,0,11925,78161,13,21
268,12717,16987,80,2,35,0,11928,78161,13,21
269,12712,16993,75,1,37,0,11935,78161,10,21
270,12710,16999,68,0,33,0,11943,78161,9,21
271,12707,17004,65,0,34,0,11947,78161,7,21
272,12702,17014,71,4,36,0,11950,78161,11,21
273,12698,17022,68,4,34,0,11957,78161,11,21
274,12695,17029,69,4,35,0,11961,78161,13,21
275,12692,17033,64,4,33,0,11965,78161,9,21
276,12689,17037,56,5,27,0,11973,78161,6,21
277,12686,17043,55,6,28,0,11976,78161,5,21
278,12682,17049,55,7,26,0,11981,78161,6,21
279,12676,17062,58,3,24,0,11990,78161,12,21
280,12668,17072,60,3,22,0,11995,78161,11,21
281,12664,17079,60,3,20,0,12000,78161,12,21
282,12660,17089,61,4,20,0,12002,78161,11,21
283,12656,17099,66,4,21,0,12005,78161,15,21
284,12654,17103,62,3,23,0,12010,78161,14,21
285,12649,17108,57,2,28,0,12014,78161,8,21
286,12647,17111,51,3,28,0,12017,78161,3,21
287,12638,17121,56,4,28,0,12020,78161,2,21
288,12632,17130,62,4,29,0,12023,78161,5,21
289,12629,17137,65,3,29,0,12026,78161,8,21
290,12618,17153,76,2,31,0,12030,78161,12,21
291,12615,17163,77,2,27,0,12036,78161,16,21
292,12611,17174,76,5,25,0,12044,78161,19,21
293,12607,17182,75,5,27,0,12048,78161,18,21
294,12601,17193,75,4,27,0,12052,78161,16,21
295,12599,17200,71,4,34,0,12056,78161,14,21
296,12595,17209,74,4,35,0,12058,78161,15,21
297,12595,17210,65,6,32,0,12063,78161,11,21
298,12590,17220,68,6,34,0,12065,78161,11,21
299,12580,17234,68,3,34,0,12074,78161,10,21
300,12576,17241,68,2,31,0,12080,78161,12,21
301,12572,17251,70,3,31,0,12083,78161,13,21
302,12569,17257,61,3,20,0,12094,78161,12,21
303,12562,17270,68,4,21,0,12097,78161,15,21
304,12555,17284,72,2,29,0,12101,78161,16,21
305,12550,17296,77,2,29,0,12105,78161,20,21
306,12548,17301,70,3,26,0,12111,78161,17,21
307,12545,17309,69,3,27,0,12113,78161,15,21
308,12540,17319,68,2,31,0,12117,78161,13,21
309,12534,17328,74,2,38,0,12117,78161,13,21
310,12530,17337,73,3,37,0,12122,78161,13,21
311,12527,17344,65,4,28,0,12132,78161,12,21
312,12524,17349,63,4,27,0,12136,78161,11,21
313,12520,17355,60,3,29,0,12140,78161,8,21
314,12512,17368,66,4,31,0,12143,78161,9,21
315,12506,17378,67,4,28,0,12150,78161,11,21
316,12501,17389,69,4,24,0,12157,78161,15,21
317,12496,17397,67,2,24,0,12162,78161,13,21
318,12494,17401,65,1,27,0,12164,78161,11,21
319,12488,17411,66,1,32,0,12167,78161,9,21
320,12481,17422,69,1,33,0,12172,78161,10,21
321,12474,17430,69,0,33,0,12178,78161,9,21
322,12468,17444,75,0,34,0,12182,78161,13,21
323,12462,17451,75,0,33,0,12185,78161,10,21
324,12461,17454,74,0,36,0,12188,78161,11,21
325,12458,17460,68,0,39,0,12192,78161,6,21
326,12447,17475,74,0,38,0,12200,78161,9,21
327,12441,17486,77,2,36,0,12206,78161,12,21
328,12438,17495,78,2,37,0,12211,78161,15,21
329,12435,17500,74,2,33,0,12216,78161,13,21
330,12430,17508,75,2,34,0,12218,78161,11,21
331,12426,17515,70,2,39,0,12224,78161,8,21
332,12419,17525,71,2,38,0,12231,78161,9,21
333,12416,17531,67,3,33,0,12238,78161,9,21
334,12411,17538,65,3,30,0,12244,78161,8,21
335,12410,17544,62,4,28,0,12250,78161,10,21
336,12402,17552,66,4,31,0,12251,78161,7,21
337,12398,17557,66,4,35,0,12254,78161,6,21
338,12393,17566,59,6,25,0,12265,78161,5,21
339,12387,17578,65,7,23,0,12271,78161,11,21
340,12379,17590,73,6,22,0,12274,78161,14,21
341,12372,17600,76,4,29,0,12277,78161,13,21
342,12366,17615,80,3,29,0,12282,78161,16,21
343,12359,17625,82,4,29,0,12286,78161,15,21
344,12354,17634,81,4,28,0,12293,78161,16,21
345,12345,17644,79,3,34,0,12296,78161,8,21
346,12333,17660,87,3,36,0,12301,78161,9,21
347,12326,17673,95,5,39,0,12302,78161,11,21
348,12316,17689,102,5,38,0,12310,78161,16,21
349,12307,17709,114,6,38,0,12314,78161,23,21
350,12299,17721,115,5,43,0,12319,78161,21,21
351,12291,17735,117,7,47,0,12325,78161,21,21
352,12285,17752,115,8,45,0,12333,78161,21,21
353,12277,17766,118,9,47,0,12340,78161,23,21
354,12270,17780,120,9,50,0,12346,78161,24,21
355,12258,17800,122,9,51,0,12353,78161,21,21
356,12251,17814,125,9,54,0,12358,78161,22,21
357,12246,17825,120,10,50,0,12367,78161,21,21
358,12240,17838,113,8,48,0,12379,78161,20,21
359,12232,17851,112,7,49,0,12386,78161,18,21
360,12227,17863,108,6,52,0,12396,78161,19,21
361,12224,17876,105,4,52,0,12405,78161,22,21
362,12222,17880,96,4,49,0,12413,78161,19,21
363,12219,17883,84,3,48,0,12421,78161,12,21
364,12213,17891,76,4,49,0,12427,78161,4,21
365,12209,17897,72,6,44,0,12435,78161,4,21
366,12203,17905,73,5,41,0,12442,78161,6,21
367,12201,17912,66,4,32,0,12454,78161,9,21
368,12198,17919,64,4,28,0,12461,78161,11,21
369,12194,17926,64,4,29,0,12466,78161,12,21
370,12185,17939,66,4,27,0,12472,78161,11,21
371,12183,17944,59,2,27,0,12480,78161,10,21
372,12178,17954,61,0,26,0,12485,78161,12,21
373,12172,17967,67,0,26,0,12488,78161,15,21
374,12167,17978,73,0,28,0,12490,78161,18,21
375,12164,17983,70,2,32,0,12493,78161,15,21
376,12158,17992,66,2,28,0,12499,78161,11,21
377,12155,18000,64,2,29,0,12503,78161,10,21
378,12150,18008,64,2,29,0,12509,78161,11,21
379,12146,18017,68,2,32,0,12511,78161,13,21
380,12144,18019,62,2,32,0,12514,78161,8,21
381,12141,18027,63,2,34,0,12518,78161,10,21
382,12140,18032,54,0,30,0,12527,78161,9,21
383,12138,18037,57,1,32,0,12529,78161,12,21
384,12136,18043,53,2,30,0,12534,78161,11,21
385,12135,18047,47,2,26,0,12540,78161,10,21
386,12132,18052,44,3,23,0,12545,78161,9,21
387,12131,18054,39,3,21,0,12548,78161,6,21
388,12130,18056,32,3,17,0,12554,78161,4,21
389,12129,18057,28,3,16,0,12557,78161,2,21
390,12128,18061,26,2,13,0,12562,78161,4,21
391,12127,18062,22,3,11,0,12566,78161,3,21
392,12127,18062,20,3,10,0,12568,78161,3,21
393,12125,18065,17,2,9,0,12571,78161,1,21
394,12124,18066,17,2,9,0,12572,78161,1,21
395,12121,18070,19,2,8,0,12574,78161,2,21
396,12116,18076,22,2,7,0,12576,78161,2,21
397,12115,18080,25,2,6,0,12577,78161,5,21
398,12115,18081,22,0,7,0,12580,78161,5,21
399,12115,18083,22,0,7,0,12581,78161,6,21
