,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84264,279,279,0,0,0,0,15457,0,0
1,83716,344,344,0,0,0,0,15953,13,0
2,83161,408,408,0,0,0,0,16452,21,0
3,82598,485,485,0,0,0,0,16950,33,0
4,82008,589,576,0,0,0,0,17448,32,0
5,81397,711,690,0,0,0,0,17944,31,0
6,80792,835,802,37,294,0,0,18438,32,0
7,80213,926,881,41,346,0,0,18935,29,0
8,79642,1012,960,43,409,0,0,19432,34,0
9,79044,1122,1057,54,490,0,0,19929,30,0
10,78459,1223,1149,66,593,0,0,20427,35,0
11,77881,1328,1242,82,688,0,0,20917,40,0
12,77294,1436,1341,87,765,0,0,21414,49,0
13,76723,1528,1102,58,537,14,317,21908,50,0
14,76140,1639,1140,63,577,14,373,22399,52,0
15,75558,1740,1158,71,591,14,438,22896,50,0
16,74983,1835,1146,66,592,14,530,23389,48,0
17,74396,1944,1122,60,573,15,644,23880,42,0
18,73822,2043,1094,54,545,15,755,24369,40,0
19,73247,2137,1093,60,549,15,837,24862,39,0
20,72682,2234,1089,62,558,1,922,25348,44,3
21,72105,2345,1085,64,537,1,1023,25834,50,3
22,71513,2462,1103,67,543,1,1110,26328,57,3
23,70937,2564,1099,69,538,1,1198,26818,55,3
24,70374,2659,1083,70,529,0,1289,27306,55,3
25,69803,2757,1085,68,533,0,1366,27792,49,3
26,69238,2855,1075,61,539,0,1458,28278,52,3
27,68665,2960,1075,61,552,0,1543,28765,51,3
28,68096,3055,1075,60,557,0,1625,29255,54,3
29,67533,3148,1053,56,540,0,1721,29745,55,3
30,66982,3228,1029,59,537,0,1806,30233,53,3
31,66417,3328,1031,59,534,0,1888,30719,58,3
32,65871,3404,1008,58,542,0,1967,31205,54,3
33,65295,3505,1001,65,523,0,2058,31691,48,3
34,64745,3608,986,65,498,1,2155,32173,62,3
35,64187,3701,977,63,477,1,2241,32658,66,3
36,63616,3801,991,64,480,1,2316,33146,72,3
37,63061,3891,961,62,457,1,2401,33634,60,3
