,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84273,265,265,0,0,0,0,15462,0,0
1,83720,329,329,0,0,0,0,15960,9,0
2,83141,418,418,0,0,0,0,16458,17,0
3,82558,508,508,0,0,0,0,16956,22,0
4,81967,615,606,0,0,0,0,17455,28,0
5,81339,764,747,0,0,0,0,17952,38,0
6,80703,916,894,25,295,0,0,18450,47,0
7,80062,1079,1042,39,362,0,0,18947,51,0
8,79426,1234,1179,47,439,0,0,19443,48,0
9,78774,1412,1343,60,518,0,0,19939,56,0
10,78117,1610,1522,65,644,0,0,20430,69,0
11,77474,1780,1677,72,775,0,0,20923,74,0
12,76826,1960,1835,88,903,0,0,21415,76,0
13,76173,2150,1689,72,739,16,304,21905,71,0
14,75526,2335,1774,73,813,17,384,22392,76,0
15,74864,2534,1864,84,883,17,469,22884,81,0
16,74210,2735,1948,88,937,19,559,23373,90,0
17,73558,2926,1983,96,954,19,690,23858,89,0
18,72891,3134,2024,104,971,19,828,24348,91,0
19,72230,3347,2058,100,991,20,971,24829,88,0
20,71568,3549,2081,103,1018,5,1121,25318,93,5
21,70928,3728,2072,102,1028,4,1277,25800,83,6
22,70267,3942,2087,98,1033,4,1443,26289,92,6
23,69622,4137,2101,100,1058,2,1595,26772,96,6
24,68965,4348,2135,108,1074,2,1751,27253,110,6
25,68334,4529,2111,114,1078,2,1914,27731,96,6
26,67666,4749,2138,118,1072,2,2074,28217,101,6
27,67004,4961,2144,123,1069,1,2245,28698,97,6
28,66364,5164,2154,118,1071,1,2410,29174,108,6
29,65738,5342,2129,115,1083,3,2575,29656,104,6
30,65114,5529,2109,111,1063,4,2751,30134,114,6
31,64491,5715,2079,105,1071,7,2928,30613,117,6
32,63870,5900,2058,107,1077,8,3100,31085,119,6
33,63249,6094,2052,119,1071,7,3259,31558,124,6
34,62633,6260,2004,124,1038,7,3431,32041,115,6
35,62029,6436,1982,134,1012,7,3593,32513,123,6
36,61415,6621,1943,135,979,5,3771,32987,122,6
37,60820,6791,1926,136,974,4,3925,33453,130,6
38,60212,6975,1881,135,941,1,4109,33926,135,7
39,59638,7126,1806,133,895,1,4290,34391,132,7
40,59044,7291,1766,114,882,1,4454,34860,131,7
41,58461,7449,1731,101,891,1,4598,35325,119,7
42,57863,7622,1716,94,881,1,4744,35796,119,7
43,57248,7814,1725,91,875,2,4887,36267,126,7
44,56665,7967,1693,89,837,3,5035,36728,119,7
45,56094,8125,1662,87,816,4,5182,37187,115,7
46,55547,8255,1611,75,816,3,5316,37644,104,7
47,54992,8394,1589,82,808,4,5447,38110,121,7
48,54421,8536,1553,87,808,4,5587,38568,106,7
49,53848,8690,1542,89,800,4,5716,39029,111,7
50,53286,8817,1486,93,781,3,5852,39492,88,7
51,52724,8962,1498,88,771,2,5962,39956,103,7
52,52190,9084,1453,90,736,1,6087,40403,90,8
53,51643,9212,1436,91,733,1,6208,40873,111,8
54,51089,9344,1398,86,720,0,6340,41337,101,8
55,50539,9473,1354,88,676,0,6485,41795,102,8
56,49983,9600,1313,83,665,0,6608,42266,88,8
57,49429,9736,1301,78,644,0,6728,42737,104,8
58,48887,9865,1307,82,629,0,6822,43206,117,8
59,48353,9999,1318,75,648,0,6914,43669,135,8
60,47815,10131,1287,78,626,0,7033,44138,133,8
61,47273,10237,1238,76,611,0,7146,44611,116,8
62,46744,10340,1190,70,606,1,7248,45084,99,8
63,46218,10450,1151,70,586,1,7355,45557,88,8
64,45706,10530,1112,69,578,1,7449,46034,86,8
65,45181,10635,1102,61,593,1,7532,46508,81,8
66,44659,10745,1077,62,569,1,7636,46976,81,8
67,44154,10844,1053,51,551,1,7736,47443,84,8
68,43650,10941,1027,49,536,1,7832,47917,94,8
69,43132,11033,995,42,508,0,7925,48390,84,8
70,42624,11129,978,35,506,0,8012,48871,94,8
71,42136,11207,934,40,495,0,8097,49341,81,8
72,41639,11306,922,44,474,0,8187,49809,91,8
73,41162,11398,897,44,453,0,8268,50271,92,8
74,40677,11484,888,52,445,0,8339,50744,104,8
75,40176,11576,870,49,429,0,8418,51213,100,8
76,39694,11662,862,52,423,0,8475,51680,87,8
77,39198,11753,839,57,408,0,8553,52160,87,8
78,38714,11838,818,50,391,0,8632,52626,89,8
79,38231,11920,803,45,373,0,8705,53103,101,8
80,37743,12004,791,46,377,0,8765,53585,97,8
81,37249,12091,778,44,370,0,8836,54056,96,8
82,36780,12164,755,43,366,0,8896,54522,88,8
83,36302,12227,732,41,370,0,8950,55005,85,8
84,35820,12298,708,38,351,1,9017,55480,79,8
85,35342,12356,683,40,346,1,9072,55955,66,8
86,34870,12417,665,42,353,1,9122,56437,58,8
87,34391,12477,638,38,337,1,9187,56918,60,8
88,33922,12534,618,30,317,1,9249,57397,70,8
89,33422,12597,605,33,308,1,9304,57879,65,8
90,32944,12647,575,33,295,1,9360,58363,59,8
91,32467,12708,564,31,291,0,9407,58848,61,8
92,31995,12761,549,24,282,0,9459,59331,69,8
93,31524,12800,511,20,259,0,9518,59822,68,8
94,31034,12865,504,19,262,0,9563,60305,66,8
95,30540,12935,516,22,257,0,9597,60795,67,8
96,30080,12990,505,19,245,0,9646,61282,78,8
97,29586,13050,497,18,232,0,9689,61774,68,8
98,29111,13095,477,18,214,0,9729,62260,58,8
99,28643,13154,472,20,216,0,9765,62746,55,8
100,28171,13216,487,23,226,0,9797,63232,66,8
101,27707,13261,470,20,209,0,9844,63717,75,8
102,27229,13311,463,24,218,0,9876,64205,65,8
103,26767,13356,448,26,212,0,9910,64690,60,8
104,26289,13407,446,26,217,0,9939,65179,59,8
105,25816,13464,466,29,228,0,9961,65664,62,8
106,25354,13496,437,28,210,0,10001,66156,56,8
107,24879,13538,411,26,202,0,10046,66648,48,8
108,24409,13587,415,27,198,0,10073,67137,50,8
109,23926,13633,401,22,186,0,10118,67626,55,8
110,23454,13683,406,22,195,0,10148,68117,62,8
111,22987,13734,403,21,179,0,10182,68609,71,8
112,22524,13784,397,24,167,0,10218,69105,75,8
113,22043,13834,404,23,176,0,10239,69600,76,8
114,21575,13876,382,22,168,0,10274,70090,63,8
115,21119,13933,391,22,172,0,10298,70574,62,8
116,20666,13978,385,23,165,0,10326,71058,58,8
117,20191,14026,378,22,153,0,10365,71551,58,8
118,19742,14062,374,22,163,0,10382,72039,53,8
119,19290,14100,366,16,168,0,10409,72531,51,8
120,18820,14141,362,20,169,0,10438,73023,50,8
121,18360,14189,366,20,169,0,10464,73517,51,8
122,17906,14238,370,18,175,0,10492,74008,59,8
123,17447,14276,371,18,171,0,10514,74500,58,8
124,16984,14328,378,16,168,0,10540,74991,63,8
125,16514,14371,369,18,165,0,10567,75483,55,8
126,16062,14402,360,21,165,0,10593,75974,59,8
127,15589,14451,351,17,159,0,10627,76468,51,8
128,15120,14508,365,18,156,0,10653,76961,57,8
129,14654,14547,354,20,150,0,10685,77454,54,8
130,14162,14593,366,21,157,0,10703,77949,53,8
131,13868,14633,362,20,150,0,10724,78265,54,8
132,13844,14684,372,19,158,0,10750,78265,66,8
133,13813,14728,372,17,165,0,10779,78265,64,8
134,13795,14771,367,20,162,0,10803,78265,65,8
135,13773,14813,358,20,169,0,10827,78265,58,8
136,13754,14859,363,19,158,0,10855,78265,72,8
137,13732,14898,351,20,155,0,10881,78265,64,8
138,13711,14936,356,22,171,0,10894,78265,61,8
139,13685,14982,342,22,156,0,10927,78265,54,8
140,13659,15032,341,20,146,0,10961,78265,61,8
141,13637,15070,338,18,143,0,10985,78265,60,8
142,13618,15106,323,20,132,0,11016,78265,57,8
143,13602,15140,317,19,138,0,11032,78265,51,8
144,13582,15179,316,14,145,0,11056,78265,54,8
145,13571,15205,294,13,141,0,11087,78265,52,8
146,13551,15234,287,11,147,0,11105,78265,43,8
147,13530,15271,283,13,142,0,11127,78265,40,8
148,13515,15303,281,13,139,0,11146,78265,42,8
149,13503,15329,276,9,141,0,11168,78265,47,8
150,13490,15357,267,10,130,0,11189,78265,46,8
151,13476,15384,251,12,122,0,11215,78265,42,8
152,13453,15416,243,10,119,0,11241,78265,37,8
153,13439,15451,241,9,113,0,11263,78265,43,8
154,13430,15469,227,7,108,0,11282,78265,39,8
155,13414,15490,223,6,106,0,11298,78265,35,8
156,13400,15512,204,6,100,0,11318,78265,22,8
157,13389,15539,211,7,111,0,11329,78265,29,8
158,13369,15570,217,8,104,0,11349,78265,35,8
159,13353,15595,213,9,91,0,11370,78265,36,8
160,13338,15618,205,13,88,0,11385,78265,28,8
161,13326,15640,204,14,89,0,11397,78265,27,8
162,13310,15666,208,14,87,0,11410,78265,28,8
163,13290,15694,214,14,93,0,11424,78265,28,8
164,13273,15719,206,13,87,0,11447,78265,26,8
165,13256,15744,207,12,89,0,11461,78265,24,8
166,13227,15780,226,14,90,0,11470,78265,23,8
167,13206,15824,246,10,94,0,11486,78265,38,8
168,13192,15858,258,12,98,0,11500,78265,50,8
169,13179,15886,268,11,105,0,11511,78265,58,8
170,13157,15927,266,13,100,0,11531,78265,54,8
171,13135,15962,265,14,112,0,11547,78265,47,8
172,13119,15992,265,14,118,0,11562,78265,46,8
173,13104,16021,263,13,121,0,11574,78265,41,8
174,13082,16058,271,15,116,0,11590,78265,43,8
175,13060,16090,269,16,117,0,11610,78265,39,8
176,13042,16123,271,19,119,0,11627,78265,40,8
177,13029,16149,265,19,118,0,11644,78265,38,8
178,13006,16190,267,19,104,0,11673,78265,46,8
179,12989,16223,264,20,104,0,11694,78265,47,8
180,12978,16249,263,23,109,0,11708,78265,49,8
181,12959,16286,269,21,116,0,11721,78265,49,8
182,12948,16306,251,17,111,0,11743,78265,42,8
183,12932,16332,240,14,115,0,11765,78265,37,8
184,12911,16373,247,14,116,0,11781,78265,39,8
185,12896,16401,251,13,113,0,11796,78265,43,8
186,12882,16428,246,12,111,0,11818,78265,46,8
187,12870,16450,226,9,103,0,11840,78265,36,8
188,12853,16479,224,12,98,0,11858,78265,35,8
189,12842,16501,220,12,106,0,11871,78265,33,8
190,12828,16528,214,12,98,0,11894,78265,36,8
191,12809,16559,216,10,97,0,11911,78265,36,8
192,12795,16586,221,9,99,0,11922,78265,38,8
193,12779,16608,211,8,98,0,11941,78265,31,8
194,12770,16630,210,7,99,0,11952,78265,32,8
195,12760,16649,200,4,100,0,11968,78265,28,8
196,12749,16674,198,5,97,0,11989,78265,36,8
197,12740,16688,184,5,96,0,12004,78265,28,8
198,12722,16717,190,5,98,0,12018,78265,30,8
199,12709,16735,182,5,95,0,12030,78265,21,8
200,12702,16749,174,4,89,0,12047,78265,23,8
201,12693,16767,170,4,89,0,12058,78265,21,8
202,12680,16790,174,6,82,0,12072,78265,26,8
203,12668,16813,171,6,81,0,12091,78265,30,8
204,12660,16833,168,8,78,0,12105,78265,33,8
205,12654,16845,154,8,69,0,12121,78265,29,8
206,12640,16864,153,10,67,0,12130,78265,23,8
207,12633,16876,143,11,69,0,12140,78265,16,8
208,12619,16893,143,10,71,0,12151,78265,13,8
209,12607,16913,149,8,72,0,12160,78265,16,8
210,12590,16936,149,6,62,0,12178,78265,17,8
211,12575,16964,161,5,64,0,12191,78265,27,8
212,12562,16985,167,4,65,0,12198,78265,27,8
213,12545,17017,184,3,71,0,12207,78265,36,8
214,12524,17050,191,5,68,0,12220,78265,35,8
215,12511,17081,202,5,73,0,12232,78265,45,8
216,12506,17102,200,7,78,0,12240,78265,46,8
217,12492,17130,210,8,84,0,12246,78265,48,8
218,12478,17152,200,10,85,0,12260,78265,38,8
219,12464,17174,199,14,95,0,12267,78265,30,8
220,12451,17194,191,17,91,0,12281,78265,23,8
221,12435,17218,195,15,86,0,12293,78265,23,8
222,12419,17245,197,16,82,0,12310,78265,26,8
223,12404,17272,202,15,82,0,12325,78265,31,8
224,12383,17309,218,15,83,0,12338,78265,39,8
225,12372,17333,214,12,82,0,12355,78265,41,8
226,12362,17360,208,11,78,0,12376,78265,46,8
227,12344,17389,208,10,82,0,12389,78265,41,8
228,12334,17414,215,10,92,0,12394,78265,43,8
229,12318,17439,209,11,98,0,12408,78265,35,8
230,12309,17454,199,10,96,0,12422,78265,30,8
231,12294,17480,196,9,93,0,12436,78265,26,8
232,12288,17499,193,13,94,0,12449,78265,30,8
233,12278,17523,195,11,90,0,12465,78265,38,8
234,12264,17545,190,10,91,0,12481,78265,35,8
235,12255,17561,178,11,84,0,12496,78265,29,8
236,12243,17580,162,9,80,0,12517,78265,22,8
237,12231,17606,169,9,75,0,12528,78265,28,8
238,12220,17628,174,10,74,0,12538,78265,32,8
239,12207,17649,170,6,74,0,12556,78265,33,8
240,12197,17665,162,6,73,0,12566,78265,25,8
241,12184,17690,160,5,70,0,12582,78265,26,8
242,12180,17705,158,8,70,0,12591,78265,29,8
243,12171,17724,156,9,65,0,12606,78265,33,8
244,12160,17747,161,12,69,0,12612,78265,33,8
245,12147,17772,165,12,69,0,12622,78265,34,8
246,12138,17788,157,15,65,0,12636,78265,31,8
247,12127,17808,156,14,61,0,12645,78265,28,8
248,12116,17829,153,15,57,0,12657,78265,26,8
249,12112,17840,145,10,61,0,12669,78265,26,8
250,12102,17862,147,9,64,0,12680,78265,29,8
251,12090,17882,144,6,63,0,12693,78265,27,8
252,12086,17895,140,6,64,0,12703,78265,29,8
253,12083,17906,126,5,63,0,12716,78265,25,8
254,12075,17919,127,6,62,0,12720,78265,22,8
255,12063,17936,126,4,65,0,12729,78265,18,8
256,12053,17954,125,5,65,0,12740,78265,18,8
257,12047,17970,123,6,55,0,12753,78265,23,8
258,12043,17982,121,6,49,0,12762,78265,26,8
259,12038,17991,111,5,47,0,12773,78265,22,8
260,12024,18013,112,3,50,0,12784,78265,20,8
261,12015,18027,114,4,55,0,12788,78265,17,8
262,12008,18037,110,5,50,0,12798,78265,16,8
263,11998,18055,108,4,43,0,12810,78265,16,8
264,11985,18076,120,3,45,0,12814,78265,19,8
265,11976,18092,130,3,56,0,12817,78265,23,8
266,11966,18106,128,4,56,0,12825,78265,19,8
267,11961,18114,116,4,51,0,12837,78265,14,8
268,11953,18132,117,2,53,0,12847,78265,17,8
269,11949,18143,118,2,60,0,12853,78265,20,8
270,11945,18150,118,4,63,0,12857,78265,20,8
271,11939,18160,113,5,67,0,12862,78265,14,8
272,11934,18172,104,6,57,0,12876,78265,14,8
273,11927,18186,106,6,56,0,12885,78265,18,8
274,11919,18196,105,7,52,0,12892,78265,16,8
275,11907,18213,105,9,44,0,12902,78265,14,8
276,11897,18232,104,10,36,0,12915,78265,16,8
277,11890,18244,105,8,34,0,12924,78265,19,8
278,11885,18253,99,9,30,0,12934,78265,18,8
279,11877,18265,97,9,33,0,12939,78265,13,8
280,11870,18280,99,9,37,0,12947,78265,16,8
281,11861,18298,109,10,42,0,12951,78265,21,8
282,11856,18311,114,9,46,0,12955,78265,25,8
283,11853,18318,107,7,47,0,12961,78265,21,8
284,11845,18333,108,7,50,0,12966,78265,19,8
285,11835,18350,110,6,51,0,12973,78265,18,8
286,11828,18367,115,8,50,0,12981,78265,24,8
287,11821,18382,111,8,43,0,12993,78265,25,8
288,11812,18399,111,6,38,0,13003,78265,26,8
289,11807,18412,107,5,40,0,13010,78265,24,8
290,11800,18430,112,7,43,0,13015,78265,27,8
291,11791,18443,109,7,42,0,13023,78265,23,8
292,11778,18464,115,6,43,0,13030,78265,23,8
293,11772,18478,109,5,44,0,13039,78265,20,8
294,11762,18498,120,4,45,0,13044,78265,26,8
295,11749,18516,127,5,48,0,13047,78265,23,8
296,11739,18535,130,7,47,0,13055,78265,24,8
297,11728,18555,130,8,49,0,13065,78265,23,8
298,11716,18574,137,9,47,0,13072,78265,25,8
299,11705,18595,142,10,49,0,13079,78265,26,8
300,11690,18619,148,11,52,0,13088,78265,26,8
301,11682,18635,152,11,57,0,13093,78265,27,8
302,11668,18658,158,10,62,0,13100,78265,26,8
303,11661,18675,157,9,66,0,13109,78265,27,8
304,11647,18694,155,6,67,0,13122,78265,24,8
305,11634,18718,164,7,75,0,13128,78265,26,8
306,11628,18735,161,6,74,0,13138,78265,27,8
307,11615,18752,160,3,78,0,13151,78265,26,8
308,11605,18765,152,4,74,0,13161,78265,18,8
309,11592,18787,152,6,75,0,13172,78265,16,8
310,11587,18800,149,5,77,0,13184,78265,20,8
311,11577,18810,145,6,71,0,13195,78265,17,8
312,11571,18826,137,5,70,0,13210,78265,18,8
313,11565,18839,134,8,69,0,13218,78265,17,8
314,11559,18854,135,10,66,0,13232,78265,26,8
315,11551,18867,131,9,65,0,13239,78265,21,8
316,11543,18884,127,7,63,0,13253,78265,23,8
317,11534,18898,119,8,55,0,13266,78265,19,8
318,11527,18910,120,8,55,0,13272,78265,19,8
319,11517,18927,115,8,48,0,13285,78265,17,8
320,11508,18941,114,5,49,0,13295,78265,17,8
321,11495,18966,121,3,46,0,13308,78265,24,8
322,11489,18976,119,4,49,0,13313,78265,21,8
323,11478,18991,119,5,45,0,13323,78265,20,8
324,11470,19005,115,5,49,0,13329,78265,14,8
325,11467,19020,120,6,51,0,13335,78265,22,8
326,11459,19038,128,6,58,0,13341,78265,28,8
327,11455,19055,131,6,56,0,13349,78265,35,8
