,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84250,301,301,0,0,0,0,15449,0,0
1,83701,357,357,0,0,0,0,15948,6,0
2,83146,419,419,0,0,0,0,16447,12,0
3,82592,495,495,0,0,0,0,16943,30,0
4,82019,580,574,0,0,0,0,17439,32,0
5,81435,687,675,0,0,0,0,17932,42,0
6,80841,797,767,38,313,0,0,18431,39,0
7,80270,886,848,43,364,0,0,18926,44,0
8,79690,979,925,48,417,0,0,19423,38,0
9,79120,1073,1004,57,485,0,0,19921,45,0
10,78536,1180,1098,61,572,0,0,20418,52,0
11,77964,1270,1178,67,661,0,0,20912,54,0
12,77388,1365,1251,83,721,0,0,21406,45,0
13,76810,1458,986,52,484,13,338,21901,35,0
14,76258,1524,984,53,499,13,394,22396,32,0
15,75682,1620,1010,56,525,14,451,22888,31,0
16,75113,1714,1017,58,524,14,528,23380,38,0
17,74545,1800,1005,63,510,16,617,23875,42,0
18,73980,1886,985,64,497,17,711,24365,41,0
19,73418,1967,973,59,483,17,787,24858,36,0
20,72851,2060,959,64,479,6,878,25352,43,3
21,72297,2138,954,66,482,6,950,25842,46,3
22,71734,2226,942,66,468,5,1038,26333,50,3
23,71182,2300,918,64,467,5,1116,26821,40,3
24,70635,2381,901,63,455,3,1198,27305,44,5
25,70085,2460,880,70,438,2,1282,27793,45,5
26,69528,2546,899,67,448,2,1339,28282,53,5
27,68982,2622,871,70,433,0,1424,28769,52,6
28,68403,2724,879,70,420,0,1501,29255,44,6
29,67846,2815,879,70,410,0,1574,29740,45,6
30,67267,2923,895,67,400,0,1649,30230,47,6
31,66710,3001,895,67,399,0,1718,30723,52,6
32,66143,3106,908,59,393,0,1791,31207,55,6
33,65590,3186,905,65,416,0,1855,31696,52,6
34,65031,3278,911,55,426,0,1927,32179,54,6
35,64484,3368,915,48,458,0,1991,32661,57,6
36,63935,3444,913,42,465,1,2053,33149,56,6
37,63390,3518,909,49,479,1,2115,33634,54,6
38,62845,3596,894,47,477,1,2183,34117,45,6
39,62304,3682,907,48,493,2,2241,34598,56,6
40,61757,3758,876,41,472,2,2334,35086,59,6
41,61209,3839,869,42,460,2,2406,35575,63,6
42,60662,3918,833,51,422,2,2495,36062,54,6
43,60106,4010,843,54,417,1,2560,36549,57,6
44,59564,4083,813,47,401,1,2643,37035,52,6
45,59034,4154,803,44,399,1,2707,37520,57,6
46,58496,4230,782,44,384,0,2784,38009,61,6
47,57961,4301,773,43,382,0,2849,38496,64,6
48,57441,4359,748,45,391,0,2910,38980,59,6
49,56906,4418,723,40,394,0,2970,39470,44,6
50,56368,4485,710,37,384,0,3032,39958,38,6
51,55851,4538,686,38,375,0,3092,40440,32,6
52,55329,4590,670,40,367,0,3151,40928,35,6
53,54807,4653,661,41,346,1,3211,41411,38,6
54,54283,4714,649,41,334,1,3273,41894,39,6
55,53753,4784,635,34,324,1,3345,42377,43,6
56,53250,4836,614,38,304,1,3403,42861,46,6
57,52724,4906,623,38,295,1,3452,43342,53,6
58,52207,4960,609,35,294,1,3504,43825,54,6
59,51688,5015,593,33,292,1,3557,44309,49,6
60,51162,5090,607,32,306,0,3599,44796,56,6
61,50657,5149,599,28,294,0,3649,45275,59,6
62,50139,5204,586,32,286,0,3704,45767,70,6
63,49622,5252,566,26,287,0,3746,46258,57,6
64,49100,5310,564,26,289,0,3786,46745,52,6
65,48588,5363,545,27,289,0,3834,47232,45,6
66,48081,5413,534,28,278,1,3882,47717,49,6
67,47567,5459,511,23,260,1,3936,48204,43,6
68,47072,5497,498,24,260,1,3970,48688,39,6
69,46564,5549,482,27,249,1,4021,49173,43,6
70,46050,5590,477,27,248,1,4058,49666,42,6
71,45540,5633,465,31,235,1,4100,50155,38,6
72,45041,5679,441,30,224,1,4149,50635,32,6
73,44522,5737,451,27,213,0,4189,51130,39,6
74,44020,5788,462,32,208,0,4220,51619,44,6
75,43498,5848,472,32,206,0,4255,52113,49,6
76,42997,5891,457,26,203,0,4298,52599,48,6
