,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84231,319,319,0,0,0,0,15450,0,0
1,83679,378,378,0,0,0,0,15948,5,0
2,83092,471,471,0,0,0,0,16447,10,0
3,82498,585,585,0,0,0,0,16944,27,0
4,81902,695,690,0,0,0,0,17442,34,0
5,81274,841,831,0,0,0,0,17938,43,0
6,80614,1021,994,34,339,0,0,18435,43,0
7,79989,1170,1131,40,421,0,0,18930,50,0
8,79349,1342,1289,48,510,0,0,19421,59,0
9,78729,1493,1423,53,603,0,0,19915,67,0
10,78085,1662,1573,62,726,0,0,20409,67,0
11,77453,1821,1709,76,875,0,0,20902,64,0
12,76806,2000,1863,87,994,0,0,21396,65,0
13,76179,2164,1652,67,790,17,356,21887,74,0
14,75541,2331,1715,69,826,21,440,22377,73,0
15,74914,2485,1751,79,869,26,532,22870,67,0
16,74272,2679,1821,84,905,28,628,23350,71,0
17,73643,2851,1846,97,913,32,756,23836,81,0
18,73003,3038,1856,92,891,38,913,24319,91,0
19,72378,3218,1878,95,906,42,1039,24799,94,0
20,71762,3376,1847,93,893,31,1196,25284,92,3
21,71128,3570,1885,93,929,31,1320,25761,99,5
22,70504,3755,1886,91,924,32,1467,26243,107,7
23,69882,3926,1896,104,929,37,1600,26727,113,8
24,69257,4121,1901,96,929,37,1753,27204,123,8
25,68653,4293,1895,106,914,38,1884,27677,121,12
26,68055,4452,1875,109,920,40,2029,28156,128,13
27,67449,4629,1872,109,928,41,2161,28627,123,14
28,66860,4769,1809,116,897,41,2323,29107,113,14
29,66281,4910,1769,118,900,43,2461,29577,105,17
30,65697,5064,1726,106,886,45,2615,30046,102,18
31,65115,5212,1699,102,864,46,2756,30521,112,21
32,64529,5360,1683,99,871,45,2886,30993,114,23
33,63954,5502,1624,100,822,40,3045,31465,114,26
34,63383,5655,1597,98,791,43,3182,31924,114,28
35,62833,5767,1539,87,779,45,3317,32389,107,29
36,62265,5892,1474,82,743,42,3466,32857,93,31
37,61677,6030,1434,77,731,36,3600,33339,84,34
38,61106,6169,1429,76,716,38,3714,33806,92,37
39,60535,6290,1390,70,699,38,3848,34287,98,38
40,59984,6407,1368,71,674,40,3955,34751,96,38
41,59423,6534,1344,70,666,33,4069,35217,92,40
42,58875,6652,1316,74,653,33,4183,35689,99,41
43,58332,6764,1289,68,656,31,4290,36154,97,43
44,57761,6897,1277,66,634,31,4404,36630,101,43
45,57208,7019,1255,72,612,28,4505,37098,97,48
46,56651,7140,1235,74,594,27,4616,37571,103,50
47,56099,7254,1228,62,601,26,4701,38049,102,51
48,55561,7359,1199,63,584,26,4800,38517,99,52
49,55038,7457,1155,60,579,24,4905,38982,101,55
50,54493,7561,1124,58,565,27,5004,39463,98,57
