,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84260,294,294,0,0,0,0,15446,0,0
1,83714,348,348,0,0,0,0,15942,4,0
2,83146,422,422,0,0,0,0,16440,8,0
3,82563,519,519,0,0,0,0,16937,19,0
4,81971,624,620,0,0,0,0,17436,27,0
5,81357,759,751,0,0,0,0,17933,41,0
6,80731,900,881,37,307,0,0,18430,42,0
7,80115,1037,1006,41,373,0,0,18924,45,0
8,79488,1192,1143,51,449,0,0,19419,50,0
9,78878,1332,1271,57,536,0,0,19907,56,0
10,78235,1502,1426,72,638,0,0,20398,59,0
11,77587,1670,1571,78,761,0,0,20896,54,0
12,76952,1839,1722,93,868,0,0,21389,63,0
13,76301,2026,1566,70,679,19,325,21881,73,0
14,75633,2218,1670,83,718,19,395,22379,77,0
15,74963,2426,1765,85,782,19,481,22873,82,0
16,74322,2599,1817,96,828,19,574,23362,75,0
17,73665,2799,1879,100,849,20,690,23850,84,0
18,73017,2991,1911,116,863,21,818,24335,81,0
19,72329,3221,2000,120,907,23,938,24817,84,0
20,71656,3440,2037,135,936,4,1087,25308,90,2
21,70985,3661,2108,136,965,5,1208,25795,98,2
22,70327,3863,2134,137,981,5,1360,26283,106,2
23,69655,4088,2172,133,998,5,1510,26762,101,2
24,69034,4260,2164,143,1052,4,1653,27240,93,2
25,68380,4474,2186,133,1085,3,1813,27722,103,2
26,67742,4676,2184,136,1096,1,1985,28193,106,2
27,67094,4875,2178,118,1108,1,2161,28676,111,2
28,66444,5076,2185,119,1148,1,2313,29166,110,2
29,65812,5255,2160,121,1120,1,2482,29648,104,2
30,65184,5459,2167,124,1126,1,2645,30120,118,2
31,64567,5646,2109,114,1097,3,2849,30591,118,2
32,63956,5826,2080,120,1074,5,3029,31064,131,2
33,63351,5991,2013,116,1054,5,3213,31536,115,2
34,62750,6161,1972,116,1034,5,3383,32009,116,2
35,62147,6318,1894,112,1001,5,3576,32487,106,2
36,61550,6479,1881,103,1013,6,3718,32949,100,2
37,60956,6654,1843,96,986,7,3889,33415,105,2
38,60356,6811,1799,85,963,5,4057,33891,106,3
39,59777,6954,1750,73,938,4,4222,34364,117,4
40,59213,7084,1673,73,903,4,4382,34827,99,4
41,58622,7248,1654,66,895,4,4532,35291,100,4
42,58059,7388,1601,63,870,4,4688,35745,91,4
43,57488,7522,1559,69,842,3,4834,36218,94,5
44,56930,7646,1510,67,812,2,4972,36682,89,6
45,56366,7787,1490,66,781,2,5105,37148,101,6
46,55794,7928,1470,76,773,1,5233,37622,108,7
47,55242,8050,1438,71,765,1,5358,38085,111,7
48,54703,8155,1369,80,723,2,5492,38549,98,7
49,54154,8270,1316,77,693,1,5621,39017,89,7
50,53598,8395,1285,76,671,1,5745,39486,87,7
51,53040,8524,1281,77,666,1,5851,39952,95,7
52,52493,8653,1279,77,655,1,5952,40420,111,7
53,51958,8765,1233,67,613,3,6080,40890,114,7
54,51425,8896,1217,65,588,3,6192,41347,119,7
55,50893,9004,1177,54,592,3,6294,41813,100,7
56,50346,9125,1171,54,591,4,6388,42274,93,7
57,49815,9233,1138,50,577,4,6489,42737,85,7
58,49291,9329,1105,50,554,4,6591,43210,88,7
59,48756,9431,1091,54,551,4,6681,43683,88,7
60,48229,9547,1095,53,555,2,6760,44144,90,8
61,47691,9651,1084,50,568,2,6845,44619,86,8
62,47160,9754,1065,54,545,1,6940,45088,93,9
63,46640,9859,1042,48,523,1,7034,45558,83,9
64,46129,9947,1021,49,515,1,7117,46023,80,9
65,45598,10052,1014,48,519,1,7196,46494,78,9
66,45100,10134,981,42,512,1,7287,46965,78,9
67,44567,10250,993,41,502,1,7368,47435,92,9
68,44063,10349,966,41,488,1,7463,47911,95,9
69,43563,10439,956,46,472,1,7539,48382,102,9
70,43063,10526,939,49,477,0,7606,48852,92,9
71,42559,10622,925,46,462,0,7682,49329,88,9
72,42069,10707,897,49,456,0,7764,49798,83,9
73,41573,10816,901,51,441,0,7842,50268,99,9
74,41070,10899,884,57,424,0,7912,50748,93,9
75,40579,10976,854,52,408,0,7993,51222,94,9
76,40103,11063,833,49,412,0,8058,51687,86,9
77,39606,11145,817,53,393,0,8132,52165,89,9
78,39111,11232,819,54,400,0,8190,52637,90,9
79,38625,11305,778,50,384,0,8269,53113,80,9
80,38145,11379,760,47,372,0,8334,53587,78,9
81,37647,11448,742,41,371,0,8393,54069,75,9
82,37169,11513,722,44,363,0,8453,54546,73,9
83,36684,11602,720,38,362,0,8519,55022,83,9
84,36208,11660,694,32,357,0,8578,55496,74,9
85,35740,11708,653,27,345,0,8644,55978,69,9
86,35266,11771,622,27,330,0,8703,56455,56,9
87,34785,11834,619,26,323,0,8753,56937,68,9
88,34326,11883,598,26,325,0,8805,57418,68,9
89,33831,11961,599,26,312,0,8860,57901,81,9
90,33351,12013,564,32,277,0,8919,58391,73,9
91,32868,12070,555,33,269,0,8967,58870,80,9
92,32395,12126,527,32,256,0,9016,59357,70,9
93,31928,12160,497,27,248,0,9060,59852,67,9
94,31457,12201,471,31,245,0,9102,60340,54,9
95,30989,12238,429,34,220,0,9156,60823,44,9
96,30527,12283,415,32,212,0,9198,61307,43,9
97,30046,12321,411,25,220,0,9228,61801,48,9
98,29584,12367,401,23,198,0,9269,62282,55,9
99,29113,12407,390,23,192,0,9304,62770,55,9
100,28661,12439,374,24,182,0,9335,63257,51,9
101,28202,12481,351,19,173,0,9378,63743,46,9
102,27728,12514,336,16,165,0,9410,64231,44,9
103,27255,12552,329,13,160,0,9442,64716,43,9
104,26778,12589,318,14,152,0,9473,65203,38,9
105,26292,12629,327,14,154,0,9490,65693,35,9
106,25832,12670,327,19,145,0,9519,66185,41,9
107,25355,12714,337,19,142,0,9541,66676,47,9
108,24888,12751,334,21,137,0,9570,67166,56,9
109,24401,12798,342,23,139,0,9591,67656,53,9
110,23936,12827,329,25,142,0,9615,68149,43,9
111,23469,12869,327,25,141,0,9639,68636,43,9
112,23007,12914,338,25,148,0,9658,69128,47,9
113,22530,12951,342,25,140,0,9683,69622,47,9
114,22056,13002,354,26,152,0,9702,70116,50,9
115,21594,13041,348,24,149,0,9728,70607,45,9
116,21140,13076,350,21,149,0,9753,71101,57,9
117,20664,13119,341,23,144,0,9782,71596,57,9
118,20188,13155,340,22,151,0,9805,72091,55,9
119,19718,13189,328,21,154,0,9831,72584,45,9
120,19247,13229,328,18,165,0,9848,73074,43,9
121,18788,13265,320,17,149,0,9880,73569,49,9
122,18339,13303,327,16,149,0,9901,74062,60,9
123,17886,13335,316,13,154,0,9923,74557,48,9
124,17431,13368,305,11,154,0,9949,75048,43,9
125,16972,13398,285,10,145,0,9978,75546,38,9
126,16513,13434,284,9,136,0,10006,76041,44,9
127,16055,13453,265,8,129,0,10031,76536,38,9
128,15594,13484,265,14,131,0,10046,77029,38,9
129,15139,13509,255,15,130,0,10066,77515,32,9
