,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84263,290,290,0,0,0,0,15447,0,0
1,83698,366,366,0,0,0,0,15946,10,0
2,83113,464,464,0,0,0,0,16444,21,0
3,82532,551,551,0,0,0,0,16942,25,0
4,81911,690,680,0,0,0,0,17440,31,0
5,81252,868,847,0,0,0,0,17939,38,0
6,80625,1031,1006,28,328,0,0,18435,66,0
7,80006,1170,1129,36,407,0,0,18928,63,0
8,79378,1315,1256,45,481,0,0,19426,60,0
9,78739,1475,1384,58,591,0,0,19921,44,0
10,78106,1641,1537,70,739,0,0,20410,53,0
11,77492,1786,1667,84,856,0,0,20899,58,0
12,76862,1958,1823,96,970,0,0,21387,72,0
13,76213,2145,1677,86,754,45,311,21880,81,0
14,75574,2323,1761,94,803,58,385,22367,87,0
15,74927,2502,1835,97,861,66,460,22857,79,0
16,74311,2654,1858,91,869,91,558,23345,72,0
17,73679,2829,1876,93,849,120,689,23828,72,0
18,73048,3005,1921,95,872,142,798,24309,76,0
19,72441,3162,1949,99,894,163,903,24789,82,0
20,71809,3351,1958,99,921,139,1040,25272,96,17
21,71206,3503,1950,89,915,149,1169,25751,98,22
22,70591,3676,1961,94,915,161,1299,26228,103,24
23,69992,3838,1951,105,929,154,1423,26707,105,32
24,69379,4000,1941,106,913,152,1559,27183,102,40
25,68797,4136,1891,103,909,157,1706,27657,95,44
26,68186,4302,1879,99,885,173,1836,28141,92,50
27,67605,4441,1832,99,866,169,1991,28623,107,56
28,67011,4585,1813,107,850,162,2117,29096,102,65
29,66433,4731,1781,100,845,172,2247,29563,98,74
30,65854,4865,1732,95,808,179,2385,30039,89,79
31,65266,5016,1733,94,809,179,2505,30507,97,86
32,64668,5169,1694,95,758,171,2648,30991,101,100
33,64083,5321,1674,92,758,154,2772,31461,107,117
34,63513,5453,1644,88,735,161,2894,31937,114,126
35,62936,5605,1643,88,718,167,3005,32398,111,129
36,62370,5740,1593,87,702,156,3144,32865,110,138
37,61802,5868,1568,91,704,149,3251,33338,105,146
38,61220,6013,1544,86,697,143,3375,33812,106,155
39,60651,6143,1534,81,697,138,3472,34281,100,162
40,60106,6252,1494,88,685,143,3579,34742,92,171
41,59560,6349,1438,79,682,138,3686,35215,76,180
42,59015,6453,1400,76,677,129,3791,35683,71,187
43,58457,6563,1367,81,660,131,3901,36161,72,195
44,57907,6670,1335,79,648,127,4015,36633,75,199
45,57369,6764,1285,75,621,123,4122,37108,76,211
46,56823,6863,1258,80,598,117,4218,37581,72,215
47,56276,6980,1232,70,571,114,4330,38052,83,222
48,55750,7066,1194,72,554,115,4424,38519,79,226
49,55228,7163,1174,69,545,115,4518,38983,93,227
50,54688,7262,1124,59,515,109,4628,39454,83,231
51,54155,7356,1097,52,499,110,4722,39929,91,236
52,53615,7438,1056,55,494,107,4805,40409,72,240
53,53082,7532,1062,47,490,120,4867,40878,70,241
54,52569,7606,1014,46,473,107,4953,41352,59,247
55,52051,7684,986,51,458,102,5037,41835,75,252
56,51543,7755,952,54,436,103,5114,42308,77,257
57,51017,7835,938,59,428,96,5185,42787,81,261
58,50509,7914,910,57,424,99,5252,43257,75,268
59,49986,8003,891,55,399,98,5328,43727,73,275
60,49461,8086,873,54,381,84,5398,44213,78,283
61,48925,8180,876,55,365,81,5461,44687,66,284
62,48404,8263,862,45,358,81,5529,45169,71,290
63,47884,8348,852,40,351,78,5594,45650,73,292
64,47352,8429,853,35,357,78,5655,46140,80,296
65,46858,8494,809,32,344,68,5732,46613,75,300
66,46328,8585,810,32,368,63,5789,47093,70,303
67,45822,8658,815,35,375,62,5833,47574,75,305
68,45312,8721,809,34,385,62,5878,48056,68,306
69,44808,8775,772,42,379,53,5939,48543,60,311
70,44295,8842,756,39,372,49,5990,49029,51,316
71,43796,8914,746,39,372,49,6054,49516,62,318
72,43307,8969,731,42,360,51,6104,49993,65,321
73,42809,9038,705,44,326,53,6178,50478,72,324
74,42307,9097,681,41,311,52,6230,50961,64,328
75,41801,9167,678,38,308,54,6281,51441,67,330
76,41287,9233,662,35,297,56,6337,51928,62,331
77,40766,9310,674,34,291,52,6379,52417,70,335
78,40258,9384,666,37,266,59,6433,52905,75,340
79,39763,9434,649,35,262,58,6478,53387,73,342
80,39277,9496,641,35,262,62,6516,53862,67,347
81,38776,9552,633,33,273,63,6549,54343,56,350
82,38283,9613,623,34,273,59,6596,54827,61,356
83,37786,9672,615,30,278,58,6640,55318,64,358
84,37296,9727,622,34,271,62,6670,55804,66,359
85,36808,9785,610,29,273,59,6708,56294,73,368
86,36318,9839,599,29,272,58,6745,56777,68,372
87,35822,9892,579,23,269,51,6797,57269,69,374
88,35321,9948,566,22,259,58,6834,57761,57,376
89,34837,10004,559,23,244,64,6875,58247,63,379
90,34348,10041,532,21,228,66,6913,58740,56,385
91,33857,10096,534,18,234,63,6947,59231,62,386
92,33384,10138,506,19,225,59,6986,59719,55,392
93,32893,10185,499,22,221,57,7026,60209,61,393
94,32404,10221,472,24,212,56,7064,60701,50,394
95,31911,10273,459,23,202,44,7107,61186,57,398
96,31431,10316,444,23,197,41,7141,61673,55,403
97,30933,10368,453,22,194,39,7167,62161,60,407
98,30434,10421,451,21,188,44,7195,62651,57,409
99,29948,10462,441,21,178,43,7227,63146,57,411
100,29460,10515,437,17,171,42,7266,63631,59,411
101,28957,10564,430,14,169,39,7298,64118,55,413
102,28475,10610,438,16,177,42,7319,64605,59,413
103,27999,10644,417,14,179,38,7351,65094,48,416
104,27506,10684,414,18,175,37,7373,65590,45,419
105,27003,10737,412,18,180,31,7403,66088,39,423
106,26501,10801,439,17,189,26,7429,66577,52,425
107,26009,10842,436,16,188,24,7457,67073,53,426
108,25511,10882,439,18,185,28,7478,67565,54,427
109,25036,10918,419,19,175,28,7510,68055,48,429
110,24535,10968,428,22,179,34,7535,68544,43,429
111,24049,11008,424,20,199,30,7561,69038,44,431
112,23562,11054,422,19,192,31,7591,69531,42,433
113,23077,11095,425,21,183,35,7618,70022,51,433
114,22594,11134,423,19,180,36,7641,70515,52,434
115,22097,11185,431,20,193,32,7668,71012,62,436
116,21601,11232,432,19,192,31,7692,71505,64,438
117,21122,11276,416,17,188,27,7731,71996,67,441
118,20630,11314,391,18,166,30,7769,72491,60,442
119,20136,11355,385,20,160,30,7793,72983,57,443
120,19643,11395,376,18,165,26,7819,73475,49,445
121,19150,11442,385,18,170,25,7840,73968,52,445
122,18665,11483,373,16,156,30,7873,74459,51,446
123,18179,11521,378,14,156,33,7891,74949,52,448
124,17679,11566,375,11,149,37,7916,75447,55,451
125,17198,11596,362,10,156,33,7940,75939,49,452
126,16722,11633,363,10,162,32,7961,76427,50,453
127,16237,11666,349,8,160,35,7984,76917,37,454
128,15753,11706,352,10,157,35,8007,77410,43,456
129,15266,11753,354,10,156,28,8034,77907,51,459
130,14801,11786,353,12,151,25,8056,78403,63,461
131,14481,11827,348,14,149,19,8081,78721,64,464
132,14461,11867,342,13,146,23,8103,78721,61,465
133,14440,11905,330,10,144,22,8130,78721,56,466
134,14420,11945,325,11,144,19,8153,78721,57,469
135,14398,11983,321,11,131,21,8173,78721,53,471
136,14377,12023,325,11,131,24,8192,78721,55,471
137,14358,12061,324,8,136,23,8210,78721,54,472
138,14332,12097,321,7,136,22,8231,78721,48,474
139,14315,12138,320,9,131,22,8250,78721,53,478
140,14292,12177,318,13,127,22,8272,78721,50,478
141,14275,12212,324,15,122,27,8291,78721,58,478
142,14251,12256,330,13,132,24,8302,78721,54,481
143,14232,12292,330,17,132,26,8319,78721,55,484
144,14207,12331,332,18,128,27,8337,78721,51,485
145,14191,12369,330,18,130,28,8357,78721,53,485
146,14169,12400,322,16,129,26,8377,78721,45,487
147,14156,12428,319,14,133,31,8393,78721,46,488
148,14135,12463,307,14,131,27,8416,78721,38,490
149,14116,12496,313,18,133,28,8434,78721,43,490
150,14099,12523,297,13,128,26,8461,78721,38,491
