,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84226,326,326,0,0,0,0,15448,0,0
1,83675,387,387,0,0,0,0,15945,7,0
2,83092,480,480,0,0,0,0,16443,15,0
3,82506,579,579,0,0,0,0,16941,26,0
4,81901,701,694,0,0,0,0,17437,32,0
5,81261,858,843,0,0,0,0,17935,39,0
6,80598,1048,1022,27,353,0,0,18431,51,0
7,79958,1209,1170,34,431,0,0,18927,55,0
8,79315,1380,1326,42,511,0,0,19421,62,0
9,78691,1538,1461,53,609,0,0,19909,61,0
10,78029,1736,1642,67,737,0,0,20399,70,0
11,77366,1938,1822,80,891,0,0,20886,74,0
12,76711,2127,1989,91,1024,0,0,21379,79,0
13,76055,2320,1829,81,803,53,327,21867,78,0
14,75434,2475,1884,90,845,64,401,22357,76,0
15,74780,2669,1976,106,913,77,476,22848,80,0
16,74118,2874,2063,114,972,93,569,23340,90,0
17,73459,3066,2109,119,987,113,691,23830,89,0
18,72822,3251,2125,124,983,142,829,24317,93,0
19,72184,3430,2147,121,973,164,951,24803,85,0
20,71542,3608,2114,121,987,125,1119,25288,83,20
21,70940,3752,2096,118,1024,134,1242,25775,77,24
22,70317,3914,2076,115,1024,151,1394,26259,73,27
23,69678,4105,2089,109,1004,170,1545,26743,88,33
24,69055,4278,2074,102,1001,173,1699,27226,92,38
25,68441,4455,2058,102,990,171,1862,27703,109,45
26,67837,4614,2050,109,967,171,1987,28182,107,51
27,67234,4773,2029,109,943,187,2129,28661,109,56
28,66600,4971,2023,111,926,193,2285,29139,111,64
29,65985,5149,1995,105,903,190,2446,29615,116,75
30,65378,5310,1961,115,880,180,2591,30095,115,90
31,64782,5468,1936,114,854,191,2724,30565,105,98
32,64162,5654,1918,104,831,183,2881,31046,113,106
33,63559,5818,1929,104,872,179,2995,31522,116,111
34,62965,5963,1893,98,878,169,3131,32000,113,124
35,62372,6115,1846,93,855,172,3274,32476,101,133
36,61779,6268,1820,92,842,170,3408,32955,103,141
37,61190,6402,1783,85,851,165,3548,33434,98,143
38,60603,6551,1754,84,854,147,3680,33906,97,154
39,60029,6691,1730,84,846,146,3794,34378,96,165
40,59451,6821,1689,84,807,155,3938,34856,102,168
41,58885,6946,1638,80,786,152,4075,35321,89,173
42,58318,7067,1584,81,768,142,4199,35798,80,186
43,57747,7191,1551,76,762,141,4316,36279,79,196
44,57208,7303,1507,74,727,145,4446,36748,96,201
45,56665,7415,1467,76,698,149,4567,37211,97,203
46,56111,7532,1434,76,686,144,4681,37687,105,210
47,55573,7621,1361,67,670,137,4800,38157,83,215
48,55018,7735,1328,68,650,134,4909,38632,82,223
49,54458,7859,1303,62,620,132,5011,39107,77,233
50,53934,7945,1262,62,587,136,5118,39577,83,237
51,53404,8047,1228,54,573,131,5219,40040,85,243
52,52848,8165,1213,52,548,130,5312,40520,82,251
53,52296,8287,1214,51,530,135,5407,40990,91,255
54,51759,8385,1182,53,528,128,5502,41463,85,259
55,51214,8490,1157,51,499,122,5599,41937,82,263
56,50673,8595,1154,51,496,119,5673,42408,77,266
57,50145,8688,1132,46,508,111,5752,42886,79,277
58,49618,8776,1108,47,518,105,5835,43361,78,280
59,49087,8865,1092,47,518,99,5908,43843,76,286
60,48543,8961,1071,50,509,94,5993,44328,71,291
61,48028,9047,1045,52,494,99,6076,44799,70,295
62,47506,9139,1059,52,496,109,6128,45274,72,297
63,46976,9237,1057,54,486,102,6200,45750,77,303
64,46468,9318,1019,59,457,96,6290,46227,83,308
65,45939,9399,985,60,439,98,6373,46708,78,314
66,45418,9485,968,57,431,95,6445,47187,77,318
67,44891,9577,947,56,419,91,6521,47668,75,325
68,44381,9644,907,52,415,84,6606,48155,71,326
69,43857,9730,899,48,404,82,6668,48632,68,332
70,43352,9798,874,45,404,80,6729,49118,60,336
71,42873,9869,856,46,398,73,6793,49589,75,344
72,42357,9953,842,45,389,72,6859,50067,75,353
73,41849,10009,818,43,379,74,6917,50547,67,355
74,41336,10090,802,43,376,75,6976,51028,64,361
75,40832,10152,773,43,353,78,7038,51511,60,367
76,40333,10212,763,43,341,71,7093,51997,69,370
77,39847,10276,745,45,340,78,7143,52480,71,373
78,39345,10343,737,43,326,82,7198,52962,71,374
79,38841,10408,708,41,316,73,7266,53444,69,379
80,38333,10466,684,45,305,72,7311,53939,56,385
81,37831,10532,666,38,288,70,7373,54429,58,388
82,37336,10616,676,36,275,63,7425,54913,70,391
83,36843,10693,693,34,286,60,7464,55394,82,394
84,36343,10768,680,36,269,54,7527,55878,91,398
85,35866,10824,660,33,268,53,7570,56353,82,400
86,35377,10886,643,30,264,56,7617,56841,79,402
87,34886,10956,638,28,276,54,7658,57325,72,406
88,34393,11013,630,30,282,50,7701,57815,77,406
89,33898,11069,625,30,294,49,7731,58304,67,410
90,33404,11137,621,31,279,48,7779,58787,76,411
91,32917,11195,605,27,272,47,7824,59275,74,413
92,32434,11250,597,27,279,41,7866,59761,76,417
93,31939,11317,591,29,262,45,7905,60248,72,419
94,31466,11368,569,25,252,50,7951,60730,68,421
95,30993,11436,576,25,241,55,7993,61214,79,421
96,30527,11498,565,22,232,55,8035,61694,79,424
97,30047,11567,581,22,234,57,8065,62175,86,426
98,29570,11626,574,20,240,56,8098,62660,77,429
99,29100,11667,541,18,225,57,8144,63148,68,429
100,28620,11717,524,19,232,48,8177,63637,60,435
101,28143,11772,512,19,227,41,8219,64124,62,439
102,27666,11832,516,17,234,40,8252,64610,71,443
103,27190,11876,506,21,235,39,8283,65098,67,446
104,26712,11923,488,21,221,33,8321,65586,57,450
105,26240,11966,465,22,211,34,8357,66072,44,452
106,25771,12007,459,26,209,33,8386,66559,40,454
107,25306,12056,462,24,205,38,8418,67045,47,455
108,24830,12097,454,24,199,38,8448,67536,52,459
109,24366,12137,440,27,189,37,8486,68026,54,463
110,23896,12190,433,26,180,35,8524,68511,55,465
111,23423,12240,444,27,186,38,8543,69000,57,465
112,22961,12288,448,26,186,38,8572,69490,71,466
113,22491,12335,442,20,181,38,8602,69970,63,468
114,22026,12386,436,20,175,35,8633,70459,63,472
115,21571,12425,419,20,179,35,8658,70949,53,475
116,21119,12457,402,15,178,33,8692,71433,57,477
117,20648,12497,393,12,173,34,8719,71919,51,477
118,20187,12535,387,12,178,37,8743,72406,49,479
119,19718,12571,377,13,177,37,8771,72895,46,480
120,19261,12597,366,14,176,37,8791,73383,38,481
121,18812,12619,345,12,167,36,8815,73869,28,484
122,18359,12650,327,11,160,33,8848,74358,25,486
123,17908,12679,318,11,154,31,8878,74851,32,486
124,17436,12718,329,12,155,29,8897,75346,41,489
125,16975,12748,313,12,139,28,8932,75840,43,489
126,16487,12796,315,10,128,26,8962,76333,44,490
127,16014,12836,318,8,129,25,8982,76824,47,492
128,15544,12886,337,9,127,22,8999,77317,59,493
129,15085,12922,332,10,126,21,9024,77805,59,493
130,14718,12958,327,13,118,20,9047,78195,58,493
131,14698,12995,317,13,128,20,9068,78195,50,494
132,14675,13035,318,12,133,15,9090,78195,51,495
133,14650,13080,327,13,141,12,9108,78195,54,496
134,14637,13112,326,17,137,16,9124,78195,56,496
135,14619,13145,332,15,144,20,9133,78195,54,497
136,14594,13187,333,18,137,23,9153,78195,51,498
137,14581,13222,334,17,144,25,9167,78195,54,499
138,14568,13252,326,17,137,34,9188,78195,56,501
139,14556,13280,317,17,128,36,9208,78195,55,501
140,14539,13320,313,17,121,39,9230,78195,56,501
141,14522,13359,311,16,127,35,9252,78195,61,503
142,14507,13380,295,18,119,33,9271,78195,51,505
143,14493,13410,281,12,118,32,9291,78195,44,506
144,14477,13436,264,11,108,34,9311,78195,32,507
145,14459,13466,256,12,99,27,9342,78195,38,508
146,14436,13500,261,12,103,27,9354,78195,33,509
147,14417,13532,263,10,102,25,9374,78195,36,509
148,14395,13568,261,8,93,24,9398,78195,38,511
149,14381,13590,259,9,95,24,9409,78195,35,513
150,14364,13619,260,13,96,22,9420,78195,34,517
151,14343,13664,276,16,104,19,9434,78195,44,518
152,14327,13696,283,17,105,19,9451,78195,52,518
153,14309,13730,288,19,108,19,9467,78195,56,519
154,14290,13759,278,21,105,19,9482,78195,42,519
155,14271,13801,290,21,108,19,9494,78195,49,521
156,14257,13833,287,22,112,16,9512,78195,51,522
157,14244,13859,285,19,113,16,9529,78195,54,523
158,14222,13901,282,17,110,17,9551,78195,51,523
