,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84269,282,282,0,0,0,0,15449,0,0
1,83719,335,335,0,0,0,0,15949,3,0
2,83171,392,392,0,0,0,0,16446,9,0
3,82615,461,461,0,0,0,0,16944,20,0
4,82027,561,558,0,0,0,0,17442,27,0
5,81420,676,667,0,0,0,0,17940,27,0
6,80810,805,785,33,299,0,0,18437,32,0
7,80238,903,873,39,344,0,0,18931,42,0
8,79652,1010,974,50,391,0,0,19426,52,0
9,79057,1123,1071,62,469,0,0,19922,50,0
10,78479,1219,1147,72,568,0,0,20419,45,0
11,77867,1348,1260,85,668,0,0,20915,42,0
12,77272,1467,1365,92,739,0,0,21405,42,0
13,76671,1590,1155,75,515,14,318,21900,44,0
14,76078,1711,1212,76,562,14,369,22389,48,0
15,75482,1830,1259,74,587,14,427,22881,49,0
16,74891,1946,1268,77,610,14,517,23374,50,0
17,74308,2060,1257,78,605,15,625,23862,52,0
18,73729,2166,1237,77,599,17,736,24355,57,0
19,73154,2279,1255,79,623,18,813,24840,62,0
20,72581,2377,1230,70,645,5,910,25324,52,7
21,71996,2484,1218,77,637,5,1009,25820,50,7
22,71429,2586,1216,80,648,5,1090,26306,48,7
23,70864,2684,1189,72,626,5,1206,26793,59,7
24,70305,2767,1151,70,613,7,1308,27282,54,8
25,69729,2869,1126,68,598,7,1412,27774,51,10
26,69171,2955,1087,68,583,6,1517,28261,46,10
27,68615,3048,1063,71,557,6,1621,28745,54,10
28,68064,3131,1031,65,543,7,1718,29231,54,10
29,67520,3214,1004,57,526,7,1813,29711,58,10
30,66963,3298,982,63,518,8,1898,30202,55,10
31,66396,3392,965,60,502,5,1991,30691,53,10
32,65837,3486,949,57,488,3,2081,31173,51,11
33,65275,3585,941,53,468,3,2170,31657,54,11
34,64710,3685,943,50,454,2,2252,32141,57,11
35,64149,3786,948,49,443,1,2330,32623,62,12
36,63582,3889,960,58,442,1,2400,33110,64,12
37,63039,3974,942,55,438,1,2484,33595,72,12
38,62490,4060,935,56,444,1,2555,34077,69,12
39,61939,4143,923,62,447,1,2627,34563,64,12
40,61398,4214,902,68,455,1,2692,35050,54,12
41,60847,4296,901,66,473,1,2756,35541,55,12
42,60309,4374,895,67,464,1,2822,36018,53,12
43,59764,4452,878,59,461,1,2900,36501,50,12
44,59213,4539,868,52,456,1,2977,36986,50,12
45,58658,4629,865,48,436,2,3054,37474,55,12
46,58117,4709,850,40,425,2,3135,37959,63,12
47,57581,4778,820,34,414,2,3214,38440,54,12
48,57038,4869,810,33,399,2,3294,38925,62,12
49,56504,4936,797,30,411,2,3352,39410,54,12
50,55979,5004,787,37,406,2,3419,39894,62,12
51,55462,5063,751,37,399,1,3484,40375,49,13
52,54941,5128,747,37,403,0,3538,40854,48,14
53,54422,5188,726,38,402,0,3600,41334,44,14
54,53889,5260,720,39,392,0,3662,41822,45,14
55,53382,5310,693,39,377,0,3726,42307,49,14
56,52865,5371,672,39,353,0,3793,42793,51,14
57,52343,5428,644,32,343,1,3861,43281,52,14
58,51818,5489,630,34,328,1,3919,43770,50,14
59,51301,5535,601,36,323,1,3977,44264,44,14
60,50794,5589,575,31,299,1,4039,44749,41,14
61,50285,5646,564,27,294,1,4092,45231,41,14
62,49779,5699,557,26,285,1,4141,45706,45,14
63,49271,5738,539,25,289,2,4183,46193,38,14
64,48771,5782,515,23,274,1,4236,46680,36,14
65,48262,5833,506,20,271,1,4281,47166,36,14
66,47765,5880,490,18,260,1,4336,47645,43,14
67,47253,5930,494,20,263,1,4369,48136,43,14
68,46742,5984,489,19,251,1,4413,48625,46,14
69,46240,6036,487,20,242,1,4452,49114,48,14
70,45738,6084,475,18,234,0,4499,49599,47,14
71,45228,6126,464,18,231,0,4534,50088,41,14
72,44744,6155,437,18,229,0,4573,50573,35,14
73,44249,6196,424,16,225,0,4615,51062,39,14
74,43760,6231,409,22,216,0,4653,51548,34,14
75,43279,6255,391,26,217,0,4684,52034,32,14
76,42791,6294,383,25,217,0,4715,52517,23,14
77,42299,6332,378,26,198,0,4751,53004,25,14
78,41810,6353,358,26,191,0,4783,53495,25,14
79,41316,6389,350,25,183,0,4820,53985,29,14
80,40828,6427,343,24,163,0,4856,54468,32,14
81,40335,6470,342,19,165,0,4891,54955,38,14
82,39854,6498,323,16,161,0,4927,55444,39,14
83,39371,6534,317,16,143,0,4957,55935,41,14
84,38873,6568,318,14,152,0,4975,56422,35,14
85,38379,6599,312,14,153,0,5000,56912,32,14
86,37896,6630,301,21,146,0,5028,57401,29,14
87,37395,6664,311,22,146,0,5043,57889,31,14
88,36899,6688,294,20,138,0,5075,58378,25,14
89,36401,6725,291,19,135,0,5104,58870,23,14
90,35914,6751,294,20,144,0,5116,59362,19,14
91,35422,6786,301,23,136,0,5141,59857,28,14
92,34932,6820,300,20,136,0,5167,60347,29,14
93,34440,6859,304,18,131,0,5195,60840,38,14
94,33958,6897,314,20,141,0,5211,61327,38,14
95,33483,6923,308,21,137,0,5233,61820,42,14
96,33005,6948,292,23,133,0,5258,62312,35,14
97,32505,6993,303,21,137,0,5280,62804,42,14
98,32017,7021,297,18,143,0,5300,63301,39,14
99,31520,7060,304,19,145,0,5323,63800,43,14
100,31021,7090,294,15,140,0,5344,64295,34,14
101,30520,7123,288,13,130,0,5372,64791,31,14
102,30031,7146,279,13,137,0,5391,65289,30,14
103,29550,7172,272,11,133,0,5414,65782,29,14
104,29059,7201,269,10,136,0,5438,66274,33,14
105,28568,7226,259,10,133,0,5461,66772,33,14
106,28084,7254,252,13,129,0,5487,67262,32,14
107,27609,7276,250,12,129,0,5499,67752,30,14
108,27125,7311,257,15,127,0,5515,68244,29,14
109,26633,7346,258,15,118,0,5541,68742,34,14
110,26148,7369,254,15,114,0,5558,69234,33,14
111,25667,7390,238,14,109,0,5584,69729,34,14
112,25182,7408,223,13,102,0,5604,70227,31,14
113,24702,7429,210,14,100,0,5629,70722,30,14
114,24224,7448,206,15,110,0,5640,71220,27,14
115,23745,7463,194,12,110,0,5657,71717,24,14
116,23268,7476,182,10,104,0,5674,72211,20,14
117,22797,7498,182,9,100,0,5687,72706,22,14
118,22323,7509,166,10,92,0,5707,73202,21,14
119,21844,7533,174,12,88,0,5719,73698,24,14
120,21373,7548,154,9,75,0,5743,74193,21,14
121,20898,7570,148,7,64,0,5765,74689,23,14
122,20425,7581,138,7,61,0,5779,75185,22,14
123,19936,7598,138,6,58,0,5788,75682,19,14
124,19457,7615,139,10,63,0,5796,76176,14,14
125,18975,7634,139,9,58,0,5809,76672,16,14
126,18491,7653,143,9,62,0,5819,77170,24,14
127,18005,7672,151,7,61,0,5827,77667,29,14
128,17527,7687,149,7,64,0,5836,78163,24,14
129,17042,7713,151,7,67,0,5847,78659,22,14
130,16670,7729,154,8,72,0,5852,79050,24,14
131,16664,7738,143,5,64,0,5869,79050,24,14
132,16654,7755,142,5,68,0,5876,79050,20,14
133,16650,7764,127,4,67,0,5890,79050,15,14
134,16644,7771,126,5,76,0,5895,79050,13,14
135,16634,7786,122,6,69,0,5907,79050,11,14
136,16621,7806,123,5,62,0,5921,79050,13,14
137,16610,7819,124,5,61,0,5932,79050,14,14
138,16602,7836,130,6,58,0,5938,79050,18,14
139,16595,7849,125,6,53,0,5949,79050,17,14
140,16584,7867,129,9,48,0,5961,79050,22,14
141,16575,7890,128,9,46,0,5976,79050,27,14
142,16566,7909,135,8,52,0,5982,79050,31,14
143,16558,7923,136,10,52,0,5988,79050,30,14
144,16552,7932,121,9,50,0,5998,79050,19,14
145,16543,7954,129,9,57,0,6002,79050,22,14
146,16539,7961,124,10,59,0,6008,79050,19,14
147,16531,7975,125,6,62,0,6018,79050,22,14
148,16526,7984,108,6,57,0,6031,79050,13,14
149,16519,7996,106,8,50,0,6042,79050,15,14
150,16506,8011,107,8,51,0,6050,79050,11,14
151,16501,8022,107,8,48,0,6057,79050,13,14
152,16493,8034,103,6,47,0,6068,79050,12,14
153,16483,8051,109,5,44,0,6077,79050,17,14
154,16476,8067,110,5,42,0,6086,79050,20,14
155,16469,8081,112,4,48,0,6094,79050,23,14
156,16458,8103,121,4,47,0,6100,79050,27,14
157,16441,8127,127,3,47,0,6109,79050,25,14
158,16432,8147,136,5,51,0,6113,79050,29,14
159,16422,8165,135,5,50,0,6121,79050,26,14
160,16411,8179,137,6,51,0,6126,79050,22,14
161,16403,8200,140,6,55,0,6133,79050,24,14
162,16392,8218,137,9,56,0,6146,79050,23,14
163,16378,8240,151,8,61,0,6151,79050,28,14
164,16367,8259,149,8,63,0,6159,79050,23,14
165,16359,8274,147,7,65,0,6169,79050,23,14
166,16349,8296,154,7,66,0,6176,79050,27,14
167,16336,8311,154,6,71,0,6183,79050,21,14
168,16331,8326,151,9,71,0,6194,79050,24,14
169,16320,8344,140,7,67,0,6211,79050,19,14
170,16311,8355,140,6,67,0,6220,79050,19,14
171,16302,8371,136,5,68,0,6230,79050,16,14
172,16296,8386,133,4,71,0,6241,79050,18,14
173,16291,8393,130,5,67,0,6249,79050,18,14
174,16282,8405,124,7,65,0,6260,79050,14,14
175,16273,8425,121,6,61,0,6274,79050,16,14
176,16266,8439,122,7,58,0,6285,79050,21,14
177,16259,8449,121,8,55,0,6293,79050,21,14
178,16253,8464,115,9,49,0,6303,79050,19,14
179,16240,8488,119,9,45,0,6316,79050,23,14
180,16234,8501,124,9,49,0,6321,79050,27,14
181,16226,8516,119,7,47,0,6332,79050,25,14
182,16217,8532,115,7,45,0,6341,79050,21,14
183,16207,8551,118,5,44,0,6350,79050,23,14
184,16204,8560,114,6,50,0,6356,79050,22,14
185,16195,8575,117,5,52,0,6361,79050,21,14
186,16189,8591,115,5,51,0,6370,79050,22,14
187,16181,8608,117,4,52,0,6379,79050,25,14
188,16172,8620,116,5,54,0,6386,79050,22,14
189,16165,8631,110,3,52,0,6393,79050,16,14
190,16154,8650,114,6,52,0,6399,79050,15,14
191,16145,8664,112,4,47,0,6412,79050,17,14
192,16139,8681,119,4,49,0,6418,79050,24,14
193,16128,8701,123,5,49,0,6426,79050,25,14
194,16118,8720,128,7,45,0,6435,79050,29,14
195,16113,8733,120,7,46,0,6445,79050,26,14
196,16108,8746,121,8,51,0,6448,79050,25,14
197,16101,8760,117,5,51,0,6457,79050,23,14
198,16091,8777,120,6,55,0,6463,79050,22,14
199,16076,8802,129,7,56,0,6471,79050,24,14
200,16068,8814,125,6,53,0,6480,79050,21,14
201,16060,8828,125,6,51,0,6487,79050,20,14
202,16053,8846,122,6,47,0,6498,79050,21,14
203,16047,8861,124,6,48,0,6507,79050,26,14
204,16039,8872,123,7,56,0,6513,79050,23,14
205,16030,8883,112,9,51,0,6524,79050,14,14
206,16022,8897,107,8,50,0,6534,79050,11,14
207,16016,8910,112,9,51,0,6539,79050,15,14
208,16009,8928,123,7,54,0,6544,79050,24,14
209,16001,8941,123,6,56,0,6551,79050,23,14
210,15993,8956,121,7,54,0,6561,79050,23,14
211,15988,8964,103,6,48,0,6576,79050,15,14
212,15979,8975,101,5,47,0,6584,79050,12,14
213,15974,8986,97,5,46,0,6592,79050,11,14
214,15966,9003,104,6,46,0,6599,79050,17,14
215,15957,9021,114,6,48,0,6605,79050,24,14
216,15953,9027,106,6,45,0,6613,79050,20,14
217,15948,9038,99,5,46,0,6622,79050,17,14
218,15940,9049,93,5,43,0,6630,79050,11,14
219,15932,9061,97,4,46,0,6636,79050,13,14
220,15925,9071,94,4,48,0,6643,79050,10,14
221,15924,9076,88,2,46,0,6651,79050,11,14
222,15919,9086,86,2,43,0,6659,79050,12,14
223,15917,9094,86,3,45,0,6664,79050,15,14
224,15913,9102,81,3,44,0,6673,79050,15,14
225,15906,9113,82,3,46,0,6678,79050,14,14
226,15899,9127,82,2,40,0,6686,79050,15,14
227,15896,9134,76,2,36,0,6695,79050,15,14
228,15893,9140,74,2,34,0,6699,79050,14,14
229,15887,9151,73,2,33,0,6704,79050,12,14
230,15877,9166,76,1,33,0,6712,79050,13,14
231,15872,9173,72,0,33,0,6720,79050,12,14
232,15863,9184,71,0,29,0,6727,79050,9,14
233,15860,9196,77,0,31,0,6728,79050,13,14
234,15854,9210,84,2,30,0,6733,79050,19,14
235,15850,9220,90,3,37,0,6735,79050,23,14
236,15838,9238,95,3,38,0,6739,79050,20,14
237,15830,9256,98,3,40,0,6746,79050,22,14
238,15823,9264,93,3,36,0,6753,79050,17,14
239,15816,9276,96,5,37,0,6756,79050,16,14
240,15811,9283,90,5,38,0,6759,79050,8,14
241,15807,9294,94,5,44,0,6765,79050,14,14
242,15796,9310,95,6,41,0,6775,79050,14,14
243,15789,9323,101,7,42,0,6780,79050,18,14
244,15783,9334,96,8,39,0,6789,79050,16,14
245,15775,9346,100,9,40,0,6792,79050,15,14
246,15769,9357,99,7,40,0,6798,79050,14,14
247,15761,9371,104,7,47,0,6802,79050,15,14
248,15752,9386,103,5,44,0,6814,79050,17,14
249,15746,9396,100,4,43,0,6822,79050,16,14
250,15742,9403,94,4,44,0,6829,79050,13,14
251,15736,9415,93,3,44,0,6836,79050,13,14
252,15730,9427,96,4,46,0,6841,79050,15,14
253,15722,9442,104,4,51,0,6845,79050,19,14
