,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84251,315,315,0,0,0,0,15434,0,0
1,83683,387,387,0,0,0,0,15933,3,0
2,83117,463,463,0,0,0,0,16430,10,0
3,82525,565,565,0,0,0,0,16928,18,0
4,81917,688,685,0,0,0,0,17425,27,0
5,81285,834,824,0,0,0,0,17923,32,0
6,80627,1013,995,43,341,0,0,18420,42,0
7,79989,1166,1136,53,400,0,0,18917,42,0
8,79362,1311,1269,58,489,0,0,19414,45,0
9,78720,1478,1418,68,590,0,0,19909,47,0
10,78096,1635,1563,83,709,0,0,20399,58,0
11,77431,1827,1740,97,856,0,0,20896,67,0
12,76790,1995,1888,109,985,0,0,21387,65,0
13,76159,2161,1671,78,762,24,360,21873,63,0
14,75518,2327,1744,80,838,24,429,22365,56,0
15,74892,2499,1804,88,870,24,523,22853,72,0
16,74264,2668,1841,98,917,24,634,23342,81,0
17,73616,2859,1882,102,929,25,767,23835,100,0
18,72986,3032,1861,104,911,26,927,24326,100,0
19,72348,3220,1878,104,919,26,1068,24810,104,0
20,71706,3396,1865,99,932,3,1215,25300,92,6
21,71059,3581,1871,102,921,5,1360,25786,82,6
22,70413,3779,1902,107,937,6,1493,26268,82,6
23,69792,3955,1888,106,909,8,1659,26750,95,6
24,69158,4157,1915,100,919,7,1810,27227,116,6
25,68522,4342,1920,100,926,6,1956,27714,118,6
26,67885,4542,1934,115,923,6,2105,28194,124,6
27,67246,4735,1943,129,935,5,2244,28676,115,6
28,66623,4913,1945,125,939,4,2384,29154,112,6
29,65989,5098,1931,129,937,3,2540,29634,100,6
30,65360,5300,1956,124,952,1,2681,30102,105,6
31,64720,5515,1987,129,950,4,2832,30577,122,6
32,64094,5706,1995,127,957,4,2984,31048,127,6
33,63447,5921,2009,118,950,5,3144,31529,135,6
34,62833,6123,1997,112,946,5,3308,32000,144,6
35,62217,6308,2006,123,957,4,3448,32474,151,6
36,61589,6506,1998,123,965,4,3605,32949,147,6
37,60966,6697,1981,126,968,4,3754,33428,135,6
38,60352,6885,1967,124,979,2,3911,33898,136,8
39,59746,7050,1930,122,967,2,4068,34379,131,8
40,59132,7226,1913,116,970,1,4214,34854,121,8
41,58516,7407,1896,123,962,1,4368,35333,121,8
42,57912,7580,1868,118,950,1,4529,35807,122,8
43,57296,7768,1855,110,937,2,4693,36282,130,8
44,56721,7927,1816,106,911,3,4847,36738,122,8
45,56151,8085,1767,99,891,3,5013,37195,124,8
46,55594,8238,1732,97,887,3,5156,37654,127,8
47,55042,8387,1704,94,880,4,5297,38112,139,8
48,54488,8517,1638,88,876,4,5450,38580,130,8
49,53929,8664,1594,87,856,5,5593,39045,122,8
50,53356,8813,1550,82,832,4,5738,39508,109,8
51,52803,8942,1519,81,813,3,5864,39973,109,8
52,52252,9081,1478,77,779,2,6003,40440,111,9
53,51703,9211,1436,76,739,2,6140,40903,113,9
54,51142,9337,1395,78,712,1,6273,41375,106,9
55,50588,9462,1335,77,684,1,6416,41837,90,9
56,50035,9593,1305,76,657,0,6539,42305,85,10
57,49502,9704,1274,75,640,0,6654,42777,93,10
58,48977,9819,1258,73,630,0,6759,43243,108,10
59,48454,9911,1217,78,623,0,6860,43716,102,10
60,47933,10009,1184,78,626,0,6956,44180,91,10
61,47402,10128,1155,81,615,0,7063,44644,85,10
62,46887,10238,1125,75,583,0,7177,45102,95,10
63,46356,10356,1124,68,569,0,7272,45568,104,10
64,45853,10450,1086,68,538,0,7369,46043,101,10
65,45320,10576,1083,71,516,0,7462,46505,107,10
66,44802,10671,1046,66,506,0,7561,46978,99,10
67,44297,10762,1006,66,481,0,7660,47446,99,10
68,43780,10854,957,61,472,0,7759,47918,81,10
69,43265,10949,951,60,459,0,7835,48401,95,10
70,42748,11044,940,60,469,0,7909,48879,93,10
71,42239,11147,953,56,477,0,7975,49353,104,10
