,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84245,298,298,0,0,0,0,15457,0,0
1,83697,357,357,0,0,0,0,15955,9,0
2,83121,445,445,0,0,0,0,16453,19,0
3,82548,530,530,0,0,0,0,16950,28,0
4,81951,651,642,0,0,0,0,17445,38,0
5,81328,797,778,0,0,0,0,17940,46,0
6,80676,971,943,21,327,0,0,18436,55,0
7,80060,1110,1063,29,397,0,0,18929,52,0
8,79422,1274,1209,38,464,0,0,19424,55,0
9,78797,1420,1337,49,555,0,0,19919,53,0
10,78154,1588,1489,60,672,0,0,20412,55,0
11,77509,1756,1636,74,814,0,0,20905,50,0
12,76833,1967,1831,88,923,0,0,21395,59,0
13,76164,2167,1714,78,728,49,299,21889,66,0
14,75524,2347,1812,81,777,61,365,22376,77,0
15,74865,2547,1922,93,839,72,430,22866,83,0
16,74207,2742,2007,91,891,89,515,23349,78,0
17,73528,2967,2090,94,946,102,630,23838,86,0
18,72874,3176,2148,98,961,138,750,24324,96,0
19,72241,3353,2206,104,985,162,849,24808,104,0
20,71594,3537,2179,114,1001,129,1010,25299,97,15
21,70946,3738,2216,114,1046,136,1126,25781,91,22
22,70297,3945,2262,110,1090,153,1254,26261,101,27
23,69660,4137,2281,125,1091,160,1394,26743,110,32
24,69014,4343,2282,124,1055,176,1561,27223,115,35
25,68407,4516,2229,117,1043,163,1735,27693,113,49
26,67787,4695,2221,113,1060,166,1880,28171,113,54
27,67169,4871,2195,105,1068,173,2035,28651,111,61
28,66546,5050,2179,108,1045,189,2183,29124,104,72
29,65924,5239,2146,107,1022,194,2359,29608,118,81
30,65313,5400,2104,95,1003,197,2515,30086,108,90
31,64700,5569,2095,95,996,197,2657,30567,116,97
32,64096,5732,2044,103,970,190,2814,31040,97,103
33,63486,5897,2010,105,952,185,2977,31515,99,111
34,62885,6067,1981,110,916,192,3130,31986,102,120
35,62296,6219,1938,110,894,184,3282,32458,105,131
36,61688,6385,1909,111,859,185,3436,32933,108,142
37,61067,6550,1878,110,854,166,3584,33417,96,150
38,60444,6736,1881,114,843,160,3723,33898,105,159
39,59849,6903,1887,111,838,170,3847,34365,111,163
40,59240,7068,1875,106,810,171,3989,34844,118,170
41,58648,7229,1852,102,809,169,4121,35315,111,178
42,58050,7398,1842,99,816,162,4253,35787,113,186
43,57466,7551,1815,99,826,149,4388,36258,115,196
44,56899,7697,1814,104,818,170,4495,36719,114,199
45,56322,7851,1793,103,814,171,4620,37191,119,208
46,55741,8008,1783,101,810,171,4741,37653,115,217
47,55179,8152,1774,100,822,171,4853,38119,122,222
48,54574,8325,1761,103,802,164,4983,38586,109,232
49,54003,8487,1757,99,779,168,5112,39049,126,236
50,53437,8651,1737,84,760,169,5247,39504,131,242
51,52875,8783,1700,80,760,161,5379,39974,131,246
52,52324,8921,1652,71,740,155,5507,40437,120,254
53,51773,9070,1622,68,759,148,5628,40896,116,264
54,51215,9213,1604,64,747,148,5747,41363,127,273
55,50663,9338,1565,57,754,139,5865,41837,127,280
56,50123,9454,1516,57,743,128,5980,42309,118,286
57,49590,9577,1482,68,723,123,6086,42775,115,293
58,49042,9699,1435,64,708,117,6210,43244,100,299
59,48491,9823,1420,71,699,114,6306,43717,91,307
60,47938,9959,1380,73,643,119,6433,44184,90,315
61,47412,10083,1359,73,612,110,6545,44646,113,324
62,46878,10198,1337,70,581,115,6650,45119,117,330
63,46353,10317,1324,78,572,122,6736,45586,118,336
64,45810,10446,1306,85,564,121,6827,46060,110,345
65,45302,10568,1295,87,553,123,6924,46523,132,351
66,44772,10679,1271,79,539,128,7010,46990,125,359
67,44254,10777,1235,76,541,119,7099,47463,123,365
68,43737,10890,1215,80,534,119,7175,47935,119,370
69,43202,10996,1202,77,545,116,7256,48412,115,374
70,42682,11105,1169,76,518,109,7357,48887,119,378
71,42162,11197,1109,69,504,103,7457,49362,101,382
72,41647,11306,1091,62,476,102,7548,49832,106,388
73,41154,11419,1079,61,465,95,7625,50284,100,395
74,40676,11510,1054,60,457,94,7705,50748,111,401
75,40170,11618,1048,56,451,93,7778,51216,117,407
76,39674,11712,1012,57,422,88,7869,51681,111,411
77,39188,11808,995,50,433,86,7935,52147,106,417
78,38683,11900,969,47,437,86,8007,52618,96,422
79,38204,11967,942,51,422,82,8067,53089,87,427
80,37729,12034,900,50,425,74,8137,53565,82,430
81,37259,12099,854,43,421,70,8210,54027,76,437
82,36772,12168,835,40,416,70,8274,54508,77,441
83,36303,12229,807,40,415,74,8329,54976,67,444
84,35817,12297,775,40,388,73,8401,55449,67,447
85,35331,12367,748,34,352,75,8474,55921,68,450
86,34855,12435,741,30,346,71,8523,56394,72,455
87,34380,12502,723,28,329,78,8581,56871,76,457
88,33909,12566,700,31,301,78,8641,57345,74,462
89,33451,12627,674,30,285,76,8697,57821,79,468
90,33011,12675,630,35,267,74,8757,58293,74,471
91,32548,12720,603,34,264,69,8808,58770,67,472
92,32095,12762,573,32,268,63,8845,59250,51,477
93,31626,12813,560,34,270,63,8882,59720,45,480
94,31158,12864,545,36,251,58,8932,60203,46,483
95,30691,12922,544,32,239,53,8974,60676,56,486
96,30207,12973,527,31,229,46,9023,61160,56,487
97,29726,13033,517,23,217,38,9072,61645,67,494
98,29244,13086,509,19,211,44,9109,62134,63,494
99,28781,13136,506,21,208,47,9142,62618,67,496
100,28302,13185,483,19,200,44,9186,63107,63,499
101,27818,13228,474,16,205,43,9216,63595,58,501
102,27347,13276,473,15,217,40,9238,64087,56,506
103,26882,13310,452,17,216,38,9271,64575,55,507
104,26428,13343,444,16,217,40,9294,65064,55,510
105,25952,13386,427,15,213,33,9333,65550,56,511
106,25498,13417,400,12,207,32,9366,66036,51,516
107,25050,13442,373,13,200,29,9401,66528,47,518
108,24587,13475,353,12,182,30,9431,67012,42,520
109,24111,13504,340,12,165,38,9457,67500,38,521
