,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84225,310,310,0,0,0,0,15465,0,0
1,83662,383,383,0,0,0,0,15964,9,0
2,83082,474,474,0,0,0,0,16464,20,0
3,82486,582,582,0,0,0,0,16962,30,0
4,81891,701,692,0,0,0,0,17460,43,0
5,81284,835,815,0,0,0,0,17955,54,0
6,80632,1020,990,40,334,0,0,18450,72,0
7,80010,1156,1104,44,410,0,0,18949,63,0
8,79375,1315,1241,55,497,0,0,19445,61,0
9,78746,1473,1371,69,580,0,0,19942,59,0
10,78097,1662,1547,88,673,0,0,20436,80,0
11,77483,1805,1670,103,815,0,0,20925,78,0
12,76850,1971,1810,112,929,0,0,21419,79,0
13,76209,2159,1649,85,721,59,315,21908,81,0
14,75575,2328,1732,91,767,71,383,22403,93,0
15,74928,2520,1818,96,819,90,462,22888,96,0
16,74276,2717,1898,92,851,106,543,23377,94,0
17,73642,2907,1956,90,880,116,645,23861,104,0
18,73008,3093,1979,89,876,140,778,24344,109,0
19,72402,3255,2000,93,888,156,885,24818,105,0
20,71795,3409,1938,103,901,119,1036,25297,91,25
21,71179,3599,1977,109,926,135,1145,25766,99,32
22,70557,3780,1981,112,918,143,1287,26244,106,37
23,69930,3953,2013,117,939,153,1397,26722,104,42
24,69333,4101,1985,114,935,159,1524,27203,93,48
25,68730,4258,1955,117,908,161,1666,27685,92,56
26,68126,4425,1983,117,916,185,1778,28155,101,59
27,67539,4580,1950,107,908,191,1931,28625,107,62
28,66952,4744,1922,101,900,198,2077,29087,110,72
29,66356,4898,1888,93,874,193,2222,29560,108,82
30,65778,5051,1855,90,847,196,2356,30026,111,96
31,65183,5206,1847,87,852,204,2478,30503,109,98
32,64620,5326,1804,84,844,200,2605,30975,107,103
33,64041,5469,1742,81,825,183,2755,31442,97,117
34,63454,5626,1712,75,810,177,2897,31911,99,125
35,62886,5752,1658,74,774,175,3037,32384,101,136
36,62316,5875,1629,76,774,170,3153,32857,96,141
37,61746,6008,1592,72,748,160,3273,33331,94,152
38,61185,6140,1556,71,727,157,3401,33795,98,161
39,60629,6255,1521,71,728,150,3518,34270,106,168
40,60074,6355,1457,65,704,148,3638,34747,91,175
41,59508,6485,1424,66,677,143,3757,35219,88,184
42,58949,6594,1374,65,662,130,3869,35693,77,197
43,58406,6704,1356,63,643,142,3968,36163,88,204
44,57853,6813,1338,68,628,138,4056,36641,85,211
45,57303,6935,1318,65,597,131,4168,37110,99,218
46,56762,7036,1265,59,583,128,4284,37584,93,223
47,56215,7148,1244,65,568,119,4379,38054,95,232
48,55672,7252,1216,64,549,121,4469,38535,94,237
49,55144,7344,1178,61,536,114,4565,39003,95,244
50,54615,7441,1133,56,529,100,4663,39474,97,257
51,54086,7538,1118,50,528,105,4734,39948,91,262
52,53550,7627,1103,50,531,107,4806,40421,83,266
53,53017,7711,1060,48,503,111,4896,40898,73,270
54,52477,7801,1037,47,482,114,4975,41374,64,274
55,51951,7893,1029,49,467,111,5045,41855,77,284
56,51455,7965,998,50,453,111,5120,42321,81,289
57,50932,8051,976,53,434,109,5204,42794,82,292
58,50400,8141,948,50,424,98,5281,43267,68,300
59,49878,8221,914,56,406,92,5363,43745,62,305
60,49355,8305,901,54,399,85,5433,44224,63,310
61,48834,8386,893,50,384,79,5500,44698,65,313
62,48325,8473,890,48,386,74,5564,45171,78,318
63,47796,8567,890,47,391,70,5631,45654,85,322
64,47283,8648,879,38,390,68,5698,46131,88,326
65,46780,8723,860,40,388,69,5756,46607,82,328
66,46265,8790,834,32,387,75,5812,47088,68,335
67,45753,8868,831,34,379,77,5864,47565,75,340
68,45243,8937,828,39,393,78,5904,48049,69,344
69,44719,9022,831,38,387,76,5969,48536,81,345
70,44210,9093,802,37,364,78,6035,49021,72,348
71,43695,9166,789,43,350,73,6095,49507,74,352
72,43196,9232,765,40,339,72,6156,49982,65,353
73,42680,9302,752,39,327,71,6211,50468,61,359
74,42173,9359,728,38,332,67,6260,50958,57,367
75,41659,9425,712,34,321,68,6321,51447,59,369
