,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84247,308,308,0,0,0,0,15445,0,0
1,83702,362,362,0,0,0,0,15943,7,0
2,83145,429,429,0,0,0,0,16442,16,0
3,82571,513,513,0,0,0,0,16940,24,0
4,81989,612,605,0,0,0,0,17438,32,0
5,81388,728,712,0,0,0,0,17935,35,0
6,80759,868,844,33,322,0,0,18433,36,0
7,80170,971,932,43,370,0,0,18928,30,0
8,79598,1059,1008,52,437,0,0,19423,29,0
9,79019,1149,1089,59,514,0,0,19917,25,0
10,78419,1268,1199,64,613,0,0,20411,29,0
11,77828,1373,1293,72,736,0,0,20906,27,0
12,77236,1476,1391,84,818,0,0,21403,30,0
13,76636,1600,1160,59,565,13,342,21898,36,0
14,76044,1719,1213,59,592,14,399,22384,40,0
15,75450,1844,1254,64,617,14,475,22880,59,0
16,74850,1967,1274,66,627,14,559,23370,53,0
17,74255,2091,1283,65,619,16,661,23860,59,0
18,73657,2201,1235,71,587,16,792,24359,43,0
19,73075,2311,1238,69,601,16,886,24846,45,0
20,72512,2401,1220,72,619,4,970,25338,45,5
21,71912,2533,1255,71,645,3,1055,25829,57,6
22,71328,2654,1256,70,645,4,1160,26318,68,6
23,70744,2767,1254,71,647,4,1256,26805,65,6
24,70156,2883,1250,75,643,2,1353,27292,57,6
25,69582,2987,1224,66,618,3,1457,27781,50,6
26,69018,3101,1216,63,624,3,1563,28259,62,6
27,68465,3192,1193,60,624,2,1662,28744,70,6
28,67879,3307,1180,60,611,3,1771,29242,78,6
29,67310,3424,1166,56,611,5,1873,29730,86,7
30,66753,3528,1148,53,600,5,1972,30209,89,7
31,66185,3632,1131,54,590,6,2066,30689,78,7
32,65636,3708,1099,59,582,5,2138,31174,54,7
33,65082,3799,1056,65,555,6,2246,31659,50,7
34,64533,3885,1031,63,543,6,2341,32139,51,7
35,63963,3979,1015,64,523,5,2439,32632,56,7
36,63402,4080,990,66,508,2,2541,33116,58,9
37,62861,4171,979,64,489,2,2626,33596,71,9
38,62307,4262,966,66,470,1,2713,34082,77,9
39,61771,4337,949,62,475,1,2781,34558,68,9
40,61212,4425,918,54,472,0,2869,35045,54,10
41,60656,4519,908,57,465,0,2950,35530,53,10
42,60109,4603,900,54,451,1,3027,36015,58,10
43,59558,4679,872,48,437,1,3115,36503,53,10
44,59026,4756,863,46,435,1,3179,36982,48,10
45,58490,4835,853,43,441,1,3248,37461,48,10
46,57959,4908,846,48,439,1,3317,37937,49,10
47,57435,4991,836,47,427,2,3393,38406,54,10
48,56894,5078,826,44,418,2,3470,38890,62,10
49,56364,5158,832,41,420,1,3531,39369,71,11
50,55824,5229,813,43,409,1,3599,39857,62,11
51,55302,5309,805,50,403,1,3659,40331,62,11
52,54779,5379,782,48,394,1,3731,40812,58,11
53,54250,5449,767,39,390,1,3803,41295,60,11
54,53719,5516,741,45,379,0,3868,41783,49,11
55,53195,5578,721,43,374,0,3933,42266,47,11
56,52662,5653,721,47,362,0,3993,42752,54,11
57,52153,5715,707,43,360,0,4052,43231,57,11
58,51630,5785,701,39,358,0,4113,43711,61,11
59,51095,5858,691,38,348,0,4174,44198,57,11
60,50569,5925,679,40,334,0,4233,44683,53,11
61,50033,5993,669,33,335,0,4292,45175,51,11
62,49528,6053,653,34,318,0,4350,45652,51,11
63,49025,6106,638,31,320,0,4402,46131,54,11
64,48505,6157,619,30,323,0,4455,46621,46,11
65,47998,6216,605,26,323,0,4510,47107,45,11
66,47488,6264,584,25,325,0,4560,47597,42,11
67,46973,6328,592,23,322,0,4607,48086,60,11
68,46467,6376,570,24,302,0,4660,48576,58,11
69,45978,6413,549,20,306,0,4702,49066,55,11
70,45488,6453,511,18,299,0,4753,49553,44,11
71,44994,6497,485,20,274,0,4808,50033,42,11
72,44494,6529,453,22,258,0,4859,50524,38,11
73,44016,6560,417,24,238,0,4910,51004,37,11
74,43544,6580,382,24,220,0,4952,51486,31,11
75,43066,6606,365,22,212,0,4986,51975,35,11
76,42584,6635,337,23,200,0,5028,52460,31,11
77,42099,6663,316,25,179,0,5070,52947,35,11
78,41626,6689,297,22,166,0,5102,53431,33,11
79,41146,6706,266,21,143,0,5139,53920,24,11
80,40668,6731,247,15,129,0,5172,54411,24,11
81,40180,6758,239,13,125,0,5196,54901,23,11
82,39702,6777,232,13,118,0,5220,55394,28,11
83,39216,6806,219,15,100,0,5251,55888,30,11
84,38735,6827,207,11,96,0,5274,56377,24,11
85,38258,6849,206,12,93,0,5290,56862,24,11
86,37781,6870,201,10,99,0,5303,57350,18,11
87,37289,6893,207,11,97,0,5316,57845,20,11
88,36811,6907,196,12,94,0,5334,58335,19,11
89,36333,6925,190,12,94,0,5351,58823,20,11
90,35850,6945,189,8,98,0,5366,59317,25,11
91,35386,6958,181,10,95,0,5381,59806,24,11
92,34915,6979,180,10,98,0,5395,60298,22,11
93,34429,6994,167,9,90,0,5412,60793,14,11
94,33945,7018,174,9,88,0,5424,61288,15,11
95,33473,7032,166,8,82,0,5440,61783,14,11
96,32991,7053,167,7,74,0,5457,62278,17,11
97,32503,7080,173,8,73,0,5472,62773,22,11
98,32012,7106,180,5,74,0,5486,63268,23,11
99,31529,7129,180,5,75,0,5503,63765,27,11
