,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84261,273,273,0,0,0,0,15466,0,0
1,83708,336,336,0,0,0,0,15964,8,0
2,83138,416,416,0,0,0,0,16462,16,0
3,82561,510,510,0,0,0,0,16958,29,0
4,81978,612,604,0,0,0,0,17454,36,0
5,81367,736,720,0,0,0,0,17954,41,0
6,80749,882,853,33,295,0,0,18451,53,0
7,80141,1007,963,39,361,0,0,18949,53,0
8,79528,1147,1090,53,428,0,0,19446,64,0
9,78907,1291,1209,62,506,0,0,19936,52,0
10,78283,1437,1340,75,604,0,0,20431,54,0
11,77654,1601,1480,85,715,0,0,20923,57,0
12,77033,1748,1614,89,821,0,0,21418,65,0
13,76407,1896,1466,71,627,49,279,21913,65,0
14,75779,2060,1533,83,674,51,349,22401,62,0
15,75171,2205,1589,79,726,64,417,22893,70,0
16,74535,2378,1674,80,775,80,488,23380,77,0
17,73883,2569,1751,81,789,101,578,23870,82,0
18,73263,2722,1781,82,798,128,672,24359,75,0
19,72648,2892,1838,84,826,149,761,24840,87,0
20,72019,3059,1826,79,831,115,892,25329,85,19
21,71390,3242,1868,77,851,127,1010,25808,96,20
22,70767,3401,1861,83,878,126,1137,26298,86,23
23,70177,3537,1842,88,867,135,1258,26781,88,30
24,69553,3708,1857,85,878,138,1374,27268,89,37
25,68921,3884,1868,95,877,130,1509,27751,90,41
26,68299,4052,1864,102,880,127,1647,28236,92,46
27,67684,4215,1877,111,888,127,1755,28713,83,54
28,67063,4378,1877,109,848,140,1882,29196,81,63
29,66445,4554,1874,103,829,154,2027,29681,93,66
30,65849,4702,1863,103,847,151,2153,30165,104,74
31,65252,4852,1854,99,854,151,2283,30644,111,78
32,64628,5033,1852,96,855,151,2414,31118,99,87
33,64022,5200,1838,97,842,156,2552,31599,105,94
34,63401,5376,1856,88,851,163,2674,32079,108,98
35,62796,5539,1870,92,852,152,2782,32559,115,108
36,62175,5726,1878,89,836,152,2910,33032,112,117
37,61559,5908,1881,91,835,157,3050,33505,116,121
38,60994,6041,1837,95,819,155,3182,33977,118,128
39,60391,6195,1819,88,829,160,3305,34462,115,138
40,59807,6336,1776,82,822,153,3437,34933,104,151
41,59221,6479,1752,91,828,159,3556,35408,95,159
42,58638,6634,1761,87,863,161,3664,35877,98,161
43,58043,6784,1761,97,828,157,3779,36357,102,168
44,57467,6922,1720,95,798,159,3920,36835,109,175
45,56863,7082,1708,94,787,151,4050,37313,103,178
46,56294,7226,1682,86,766,154,4182,37785,113,184
47,55703,7385,1685,90,753,161,4296,38260,115,188
48,55143,7509,1629,80,733,162,4435,38731,114,196
49,54578,7656,1602,76,694,173,4564,39200,118,199
50,54016,7798,1600,73,731,162,4662,39665,116,205
51,53459,7933,1571,69,719,148,4777,40128,121,222
52,52881,8072,1550,66,728,147,4886,40609,110,227
53,52328,8193,1516,72,702,142,4995,41077,104,235
54,51748,8353,1515,69,690,134,5107,41550,105,247
55,51193,8490,1494,72,673,129,5218,42018,109,259
56,50647,8609,1471,70,673,119,5319,42490,116,268
57,50098,8745,1459,62,658,136,5426,42960,121,271
58,49531,8885,1459,59,648,137,5522,43437,122,276
59,48979,9021,1446,63,647,146,5628,43916,134,280
60,48438,9139,1424,66,650,141,5717,44387,128,288
61,47883,9270,1418,64,631,145,5810,44865,131,292
62,47361,9364,1350,61,623,138,5916,45333,107,297
63,46831,9466,1315,62,624,136,6008,45805,102,305
64,46301,9571,1265,65,602,128,6111,46275,92,314
65,45787,9672,1252,67,592,130,6192,46746,97,320
66,45275,9769,1201,64,561,136,6297,47218,102,331
67,44755,9870,1174,55,539,139,6389,47689,101,334
68,44237,9968,1152,58,526,131,6473,48162,106,338
69,43717,10065,1117,59,504,129,6563,48633,100,343
70,43199,10163,1086,63,469,132,6653,49117,104,350
71,42692,10240,1032,61,446,123,6742,49589,91,355
72,42167,10332,1011,57,438,122,6820,50067,80,359
73,41642,10426,969,54,414,110,6917,50550,73,362
74,41140,10504,949,53,414,103,6978,51032,80,375
75,40642,10579,935,50,409,104,7044,51508,92,378
76,40127,10664,916,44,396,101,7113,51983,91,384
77,39629,10734,875,41,402,90,7188,52461,85,389
78,39127,10815,868,40,408,94,7240,52938,90,393
79,38632,10883,832,38,388,87,7310,53409,83,399
80,38130,10959,820,36,372,85,7369,53894,86,403
81,37613,11041,793,40,359,79,7433,54373,70,411
82,37115,11118,788,36,346,80,7490,54849,78,415
83,36593,11203,786,38,335,74,7548,55330,71,416
84,36094,11283,772,35,313,73,7619,55808,82,418
85,35585,11374,767,32,299,71,7683,56286,87,421
86,35078,11452,774,34,311,68,7731,56769,88,423
87,34589,11513,753,34,316,61,7776,57247,80,428
88,34092,11591,736,32,325,57,7832,57728,78,433
89,33585,11666,741,31,329,54,7875,58213,83,438
90,33101,11729,735,30,343,53,7919,58694,85,439
91,32608,11800,721,24,358,47,7970,59175,75,441
92,32128,11860,702,25,346,43,8020,59659,72,443
93,31636,11930,688,20,336,46,8073,60139,71,448
94,31160,11992,680,23,333,46,8121,60620,69,448
95,30689,12043,645,22,307,48,8181,61104,62,450
96,30222,12104,628,23,307,43,8228,61580,65,456
97,29762,12163,619,21,288,52,8276,62055,73,456
98,29276,12226,618,24,274,61,8323,62538,79,456
99,28788,12285,609,25,278,58,8361,63019,71,458
100,28302,12345,594,27,264,57,8406,63508,62,460
101,27822,12396,576,26,250,59,8448,63994,59,464
102,27345,12457,579,25,245,58,8485,64476,64,465
103,26877,12505,562,25,236,61,8531,64957,66,465
104,26405,12559,552,29,235,53,8574,65440,75,466
105,25938,12607,525,29,231,48,8620,65930,72,470
106,25477,12638,492,27,222,47,8661,66411,66,472
107,25021,12686,474,28,223,44,8697,66891,58,473
108,24560,12721,450,27,218,40,8733,67376,49,474
109,24091,12762,444,29,210,39,8764,67866,52,475
110,23620,12798,419,28,197,39,8801,68353,43,478
111,23148,12836,410,22,180,44,8832,68838,43,481
112,22710,12881,397,25,163,45,8871,69317,46,482
113,22259,12920,392,24,155,44,8902,69803,54,483
114,21812,12960,383,22,144,44,8937,70288,60,484
115,21357,12997,370,19,144,42,8964,70776,56,486
116,20901,13048,375,21,142,41,8990,71262,56,486
117,20442,13085,363,20,141,37,9019,71743,53,487
118,19971,13138,376,19,145,30,9038,72232,55,491
119,19512,13184,370,13,145,25,9068,72719,53,493
120,19044,13227,376,14,142,26,9087,73213,54,495
121,18568,13271,377,14,150,25,9110,73704,53,496
122,18107,13320,386,16,145,27,9132,74197,55,496
123,17643,13365,391,13,157,29,9155,74684,60,496
124,17193,13397,387,12,162,35,9172,75174,60,497
125,16726,13444,392,16,165,32,9192,75664,62,499
126,16250,13482,389,15,171,34,9210,76160,56,500
